κ(m₀ω₀²)|α↓|ω→	0.1 ω₀	0.2 ω₀	0.3 ω₀	0.4 ω₀	0.5 ω₀	0.6 ω₀	0.7 ω₀	0.8 ω₀	0.9 ω₀	1.0 ω₀	1.1 ω₀	1.2 ω₀	1.3 ω₀	1.4 ω₀	1.5 ω₀	1.6 ω₀	1.7 ω₀	1.8 ω₀	1.9 ω₀	2.0 ω₀
8.4	51.385968206708164	50.86565146150842	50.364313283812976	49.88373320964531	49.42589432191037	48.99299127199506	48.58742802451675	48.21180009793966	47.8688553929439	47.561427928686136	47.2923405831276	47.06427679569276	46.879627192092045	46.740324380486456	46.647685799612624	46.60228785672914	46.60389249042775	46.651439305648005	46.74310454237877	46.87641607083432
8.5	52.33050372608611	51.81108065503578	51.3105833063095	50.83074504412096	50.3734912136875	49.9409458803787	49.53542899548337	49.15943929637767	48.815617667066064	48.506685893945395	48.23535729290347	48.00421901895795	47.8155910651696	47.671373338329886	47.57289816983573	47.52080897285062	47.514984532827164	47.55452202256672	47.637781682165965	47.762485224919274
8.6	53.27725602201366	52.758702382283765	52.25902083116057	51.77990048880933	51.32321168818458	50.89101157301966	50.4855407654539	50.10920688326764	49.76455018954084	49.45418685046105	49.1807266206275	48.946664665692225	48.754251742289796	48.605352547982996	48.501307418461835	48.44281582168675	48.42985953895504	48.46167834076116	48.5368023385469	48.65313546437376
8.7	54.226185308284	53.70847783895965	53.20958813250229	52.73116287990527	52.27501994769558	51.843152960117436	51.43772753985488	51.06106540494379	50.71561209482512	50.40388427794231	50.12839376982048	49.891547904534846	49.69552982832533	49.54216719339635	49.43280254235094	49.36818181594477	49.34837735240865	49.37275774329422	49.44000961167307	49.54820773657882
8.8	55.177253000024024	54.66036937046859	54.16224857471042	53.68449658514623	53.228881183303464	52.79733563753465	52.391954579628816	52.01497864823694	51.668764104410165	51.35573379251621	51.07830685432794	50.83880679809952	50.63935095099449	50.481728639332054	50.36727975407463	50.29678833982764	50.270406144048756	50.28761794150948	50.347254298482945	50.447549808829415
8.9	56.1304216620426	55.614340423524574	55.11696656790455	54.63986696307118	54.1847615361626	53.75352614582383	53.3481881500338	52.97091156639178	52.62396841232643	52.30969297069357	52.03041663953273	51.78838294594342	51.5856453027989	51.42395388793693	51.30464188871973	51.22852415684502	51.19582187649091	51.20612444440412	51.25839459775524	51.351016118170136
9.0	57.08565496008677	56.57035550043259	56.07370752587568	55.597240324422884	55.142628060888995	54.711691931867584	54.30639547355775	53.92883021219973	53.581188583100904	53.265721193434544	52.98467631334841	52.74022116768248	52.534347231848315	52.36876508849927	52.244797861389166	52.16328485829377	52.12450779306561	52.128150133231955	52.17329580192756	52.258467593525516
9.1	58.04291761479847	57.52838011589	57.03243782622456	56.556583895544186	56.102448690892274	55.67180131286877	55.266544686464826	54.8887016774052	54.54038946048517	54.22377950759951	53.94104128308106	53.694269221272286	53.485394876043	53.31608909523946	53.18766217176795	53.10097235121549	53.05635393287454	53.05357484547944	53.091829981446054	53.16977145632267
9.2	59.00217535824315	58.488380756105634	57.99312477258816	57.51786578363156	57.064192205503	56.63382344248044	56.228604798555295	55.85049403758225	55.50153708552365	55.183830502486884	54.899468994816814	54.650477552117984	54.43872983569513	54.26585706839791	54.13315445213496	54.04149438422199	53.991256672786854	53.98228497136491	54.01387566644152	54.084801005111395
9.3	59.963394892756334	59.45032484009403	58.95573655881514	58.481054943715826	58.02782819876714	57.597728278866306	57.192545655784095	56.81417630180846	56.464598622754	56.14583819948048	55.85991877244127	55.608799069236454	55.39429688022784	55.21800411427812	55.08119905533826	54.98476410930717	54.929118296584534	54.9141730651568	54.93931752964435	55.003435388950464
9.4	60.926543852004926	60.41418068297801	59.920242234942855	59.44612114727074	58.99332704978603	58.56348655454187	58.15833790542789	57.779718366544024	57.429542293504845	57.109767953122315	56.82235167381697	56.56918894518904	56.35204368508767	56.172468960300876	56.03172467937309	55.93069967760112	55.86984659099615	55.84913747292637	55.868046073688745	55.925559373631856
9.5	61.8915907640851	61.3799174612126	60.88661167488323	60.41303495234272	59.96065989449653	59.53106974783242	59.12595296354298	58.74709097324253	58.396337315405226	58.07558636217482	57.78673036197604	57.53160443692402	57.31192059545975	57.12919366149179	56.98466402541264	56.879223866938254	56.81335446798813	56.7870819777556	56.79995732529758	56.85106310420814
9.6	62.85850501653521	62.347505179537336	61.85481554569589	61.3817676750935	60.92979859880457	60.50045005582707	60.095362984477774	59.71626566924658	59.36495384735644	59.043261189428044	58.75301898948264	58.496004725032584	58.27388041376388	58.0881233351775	57.93995348632999	57.83026373909896	57.75955961243031	57.72791546297106	57.73495253824561	57.779841866781595
9.7	63.82725682315479	63.31691463961527	62.82482527835364	62.35229136268922	61.90071573297092	61.47160036871255	61.066540832257665	60.687214771614215	60.33536293930916	60.01276128918883	59.72118309436756	59.462350769252936	59.23787820827158	59.04920592098414	58.897532862969875	58.78375032460669	58.7083841540572	58.671551593596604	58.67293790652894	58.71179585142651
9.8	64.79781719246103	64.28811741021194	63.79661303990456	63.324578767439895	62.873384547182646	62.44449424537941	62.039460053648604	61.65991133356133	61.30753648628965	60.984056541528936	60.69118950625138	60.430605178323816	60.20387114049389	60.01239196353025	59.85734510563532	59.73961833303289	59.65975436254068	59.61790851592038	59.613824288760284	59.64682991944685
9.9	65.77015789776969	65.26108579882295	64.77015170696434	64.29860332212957	63.847778948231735	63.4191058902156	63.01409485276499	62.634329113240334	62.28144718619777	61.95711779250914	61.663006261463764	61.40073209253238	61.17181830926373	60.97763441547582	60.819336078461006	60.69780588684227	60.61360036440405	60.566908574860605	60.557526944446295	60.58485337480746
10.0	66.74425144868991	66.23579282467907	65.74541484043108	65.27433911645255	64.8238734772363	64.3954101309984	63.99042006708504	63.610442544622856	63.25706850094556	62.93191679967504	62.63660252610348	62.372697077514395	62.14168060968633	61.94488845883686	61.78345434454624	61.658254276916836	61.56985588049213	61.518478048628396	61.50396528255239	61.52577974220546
10.1	67.7200710640354	67.21221219302818	66.7223766613759	66.25176087450775	65.80164328834523	65.3733823978181	64.96841114475492	64.58822671027677	64.23437462058942	63.90842618224372	63.611948526148765	63.34646702803261	63.11342060533675	62.914111342688734	62.74965096990838	62.62090773800049	62.52845798269651	62.47254690007603	62.4530626225092	62.46952655218305
10.2	68.69759064603991	68.19031827062965	67.7010120280307	67.23084393328367	66.78106412836745	66.35299870296048	65.94804412307393	65.56765731585693	65.21334043012773	64.88661937545064	64.58901548381341	64.32201008063552	64.08700241228267	63.88526223559126	63.71787934448292	63.585713242426834	63.48934686866499	63.42904854402362	63.40474596765	63.416015134019126
10.3	69.67678475575443	69.17008606238075	68.68129641381108	68.21156422207525	67.76211231727736	67.33423562168944	66.92929560808228	66.54871066615364	66.19394147869444	65.866470588614	65.56777555946725	65.29929553421238	65.0623915936679	64.85830209123495	64.688095018575	64.55262031060352	64.45246565325509	64.38791962980885	64.35894579090704	64.36517041685762
10.4	70.65762858964754	70.15149118901824	69.66320588632522	69.19389824280252	68.74476472954105	68.31707027387507	67.91214275515368	67.5313636425511	67.17615395090785	66.8479547665122	66.54820179851185	66.278293777595	66.0395550637438	65.8331935259801	65.66025555330965	65.5215808368376	65.41776017554882	65.34909983826631	65.3155958325033	65.31692073934224
10.5	71.64009795723635	71.13450986583581	70.64671708729327	70.1778230511505	69.72899877623318	69.30148030641591	68.89656325052955	68.51559368178394	68.15995464016022	67.83104755373398	67.53026808268666	67.25897622346118	67.0184610003597	66.80990070709086	66.6343203837593	66.49254892920081	66.38517882028634	66.31253169233345	66.27463290927376	66.27119766789811
10.6	72.6241692597887	72.11911888234171	71.63180721335596	71.16331623851585	70.71479238788733	70.28744387641255	69.88253529372643	69.50137875587139	69.14532092366638	68.81572526170164	68.51394908533491	68.24131524785989	67.99907876503937	67.78838925060627	67.61025069357092	67.46548076223002	67.35467235265456	67.27816038048464	67.23599673520238	67.22793582367218
10.7	73.60981946993675	73.10529558282616	72.61845399770412	72.15035591470784	71.70212399804993	71.27493963504007	70.87003758075416	70.48869735314351	70.1322307391024	69.80196483806247	69.49922023022744	69.22528413479665	68.98137882987224	68.76862612788976	68.58800930000987	68.44033444136691	68.32619376541943	68.24593359220069	68.19962975271082	68.1870727180625
10.8	74.59702611223248	74.0930178477874	73.60663569248447	73.13892069135598	72.69097252750103	72.26394671209361	71.85904928809511	71.47752846025791	71.12066256269708	70.78974383837831	70.48605765357742	70.21085702534363	69.96533271052448	69.75057958001553	69.56756054845904	69.41706987811976	69.29969813745473	69.21580136471228	69.16547697420985	69.1485485966844
10.9	75.58576724455659	75.08226407614345	74.59633105196052	74.12898966600156	73.68131736910766	73.25444470116265	72.84955005739589	72.46785154514892	72.11059538863984	71.7790403995215	71.47443816893349	71.19800887083102	70.95091290476627	70.73421903922595	70.5488702154931	70.39564867503103	70.27514250278823	70.18771594027326	70.1334858334192	70.11230629155997
11.0	76.57602144033946	76.073013168221	75.5875193163669	75.12054240683355	74.67313837327569	74.24641364539822	73.8415199808211	73.45964654082064	73.10200870969939	72.76983321509768	72.46433923466714	72.18671538971053	71.93809283596948	71.71951505678449	71.5319054197437	71.37603401960203	71.2524857293438	71.16163163326071	71.10360604591686	71.07829108129245
11.1	77.56776777154512	77.06524450946385	76.58018019643346	76.11355893803496	75.66641583397478	75.23983402385046	74.83493958703687	74.45289382993973	74.09488249894319	73.76210151235287	73.45573892380571	73.17695302773251	72.92684680109222	72.70643923661122	72.51663454131358	72.3581905864067	72.23168840661957	72.13750470643615	72.07578947845347	72.046450558927
11.2	78.56098579237414	78.05893795481823	77.57429385854198	77.10801972571308	76.66113047530749	76.23468673834199	75.82978982778137	75.44757423015507	75.08919719247419	74.75582503057724	74.44861589599391	74.16869892111853	73.9171499227201	73.69496417416343	73.50302714031503	73.34208444669515	73.21271274159348	73.1152932557072	73.04999002649578	73.01673450721024
11.3	79.55565552367354	79.05407381377604	78.5698409104883	78.10390566437994	77.65726343859131	77.23095310084783	76.82605206499123	76.44366898010723	76.08493367310298	75.75098400087246	75.44294937137694	75.1619308624482	74.90897810478184	74.68506340006545	74.49105389578102	74.32768298484169	74.19552246222493	74.09495710281894	74.02616349953533	73.98909478090819
11.4	80.55175743799056	80.0506328360273	79.56680238780523	79.10119806396594	78.65479626994079	78.22861482136211	77.82370805845223	77.44115972607558	77.0820732548801	76.74755912701539	76.43871910624343	76.15662726900379	75.90230799159288	75.67671132805575	75.48068653549116	75.3149548210554	75.18008272791221	75.07645769539837	75.00426751367878	74.96348519587558
11.5	81.54927244525244	81.04859619769138	80.56515974064615	80.09987863732901	79.65371090831398	79.2276539962269	78.82273995394108	78.4400285092215	78.0805976684213	77.74553156769836	77.4359053702637	77.15276715335463	76.89711692991878	76.66988320685323	76.47189777781716	76.30386973984177	76.16636004640071	76.05975801381912	75.98426139107522	75.93986142453315
11.6	82.54818187901004	82.04794548811766	81.564894821163	81.09992948824582	80.6539896740057	80.228053096899	79.82313027184173	79.44025775339004	79.08048904697522	78.74488291954466	78.43448892518448	78.15033009596274	77.89338293379383	77.66455507559326	77.46466127657726	77.29439862368581	77.15432219660397	77.04482248440333	76.96610606574805	76.91818089743053
11.7	83.5484674832629	83.048662697204	82.5659898713976	82.10133309985997	81.65561525757634	81.22979495913188	80.82486189620006	80.44183025343904	80.08172991317392	79.7455952011991	79.43445100486328	79.1492962196566	78.89108465183368	78.6607037225141	78.45895156993716	78.28651339157628	78.14393815687696	78.03161689849466	77.94976399541842	77.89840271057066
11.8	84.5501113998163	84.05073020321181	83.56842751162658	83.10407232356187	82.6585707091798	82.23286277255721	81.82791806420126	81.44472916405915	81.08430316641734	80.7476508382646	80.43577329651208	80.14964616578598	79.89020133682848	79.65830664660652	79.45474403300946	79.28018694192673	79.13517803831292	79.0201083369794	78.93519907893028	78.88048753818029
11.9	85.55309615612641	85.05413076106622	84.57219072915643	84.10813036828179	83.6628394282867	83.23724007065437	82.83228235605014	82.44893798905596	82.08819207085375	81.7510326490459	81.43843792307112	81.15136107192777	80.89071281743246	80.65734202196866	80.45201483383195	80.27539309954747	80.12801302267145	80.01026509985314	79.92237657891009	79.86439755061826
12.0	86.55740461905154	86.05884738659459	85.57726270727998	85.11349057254085	84.66840487714859	84.24291040871343	83.83793828571295	83.45444010459349	83.09337971481102	82.75572323457654	82.44242678846474	82.15442181469591	81.89259865679553	81.65778778174867	81.45074334282334	81.27210556007829	81.12241770125028	81.00205901227389	80.91126539768952	80.85009866358327
