M(m₀)|α↓|ω→	0.1 ω₀	0.2 ω₀	0.3 ω₀	0.4 ω₀	0.5 ω₀	0.6 ω₀	0.7 ω₀	0.8 ω₀	0.9 ω₀	1.0 ω₀	1.1 ω₀	1.2 ω₀	1.3 ω₀	1.4 ω₀	1.5 ω₀	1.6 ω₀	1.7 ω₀	1.8 ω₀	1.9 ω₀	2.0 ω₀
7.9	7966.491577937603	1920.8496073649287	822.7354320701414	445.6564170160913	274.4580891615966	183.2758797896293	129.39748455295472	95.15164860022016	72.17690154958308	56.11161750835923	44.50518604306905	35.89764891884517	29.376933730543733	24.350347644702545	20.4196508177868	17.309388625745832	14.824072514641962	12.821707912191034	11.196961222246811	9.870211619423692
8.0	8146.4335602708115	1965.8332622789583	842.7280895684049	456.90221127007317	281.6549324352007	188.2727012994063	133.06703926830374	97.95891492778422	74.39203781599882	57.90213633127803	45.98035023077158	37.13166124798603	30.421875123120167	25.243796925179304	21.189385672345548	17.97640677101086	15.404603555803183	13.328591095869866	11.640604064764709	10.259256308299426
8.1	8326.873000237385	2010.940476561523	862.7751759983016	468.1782878587008	288.87091917487055	193.28265391876855	136.7461440965719	100.77346288494509	76.61296042840155	59.6974509616388	47.45966848039798	38.36944455251634	31.470406414515992	26.140817244956533	21.96280172237379	18.64731214046241	15.989287161525086	13.839911224569601	12.088946167628066	10.653203730855536
8.2	8507.80171872849	2056.169282861623	882.8758637662692	479.4842144983954	296.1057977706719	198.30558176071617	140.43469770468025	103.5952196622071	78.83961463395528	61.497510113351694	48.94308247105706	39.610923585063354	32.52242597890166	27.04127204312641	22.73972082198185	19.321881653397906	16.57785666465766	14.35536492860748	12.541659594539174	11.051717136375423
8.3	8689.21172044877	2101.5177522085864	903.0293376496871	490.8195624105867	303.35931613599416	203.34132645666796	144.1325953393788	106.42411142808852	81.0719426542993	63.30226083502816	50.43053450351828	40.856027057032236	33.57784058363745	27.945038563182667	23.51998463740025	19.999917956915986	17.17007600920479	14.874682310530073	12.998449994152937	11.454490555112312
8.4	8871.095191472303	2146.9839942347226	923.2347954278342	502.183907084386	310.6312225300255	208.38972800315793	147.83972596071268	109.26006153637238	83.30988431826687	65.11164889732852	51.92196750149148	42.104687085238034	34.63656410625065	28.8520057012673	24.30345158554575	20.681245578821958	17.765735445789165	15.397622688481507	13.459052962811542	11.86124625357498
8.5	9053.444496405908	2192.566157196155	943.491448355433	513.576828895598	317.9212662416867	213.45062547234988	151.55598770396523	112.10299117669159	85.55337759718022	66.92561912553934	53.417325027332765	43.35683875421378	35.69851650013639	29.76207225658827	25.08999432154175	21.365707727871538	18.3646478791738	15.923970875136224	13.923230716592965	12.271732218233014
8.6	9236.252175252295	2238.2624278292797	963.7985215034724	524.9979136050389	325.2291981568736	218.52385231428013	155.28126640235223	114.95281992385648	87.80235905811021	68.74411568458255	54.9165513055536	44.612419766996446	36.76362295499984	30.675145500661163	25.8794976677103	22.05316362587923	18.9666457703396	16.45353394063747	14.390769084428353	12.685719739421037
8.7	9419.510940041217	2284.0710310710274	984.1552539897948	536.4467527550274	332.55477122723363	223.60925797392915	159.01545075246375	117.80946620203824	90.05676424788837	70.56708232281032	56.41959124972652	45.87137016400879	37.83181321071292	31.591140000626364	26.67185689883198	22.743486277019105	19.57157850785433	16.98613840569091	14.861474816208801	13.103001139390525
8.8	9603.21367128128	2329.9902296699147	1004.5608991169585	547.9229439800677	339.89774085573447	228.7066767203639	162.75842908021878	120.67284767715931	92.31652801850875	72.39446258014429	57.92639048989286	47.13363209463602	38.90302099274996	32.50997664609404	27.466976315984883	23.436560596940236	20.179310175141016	17.521627812486543	15.335173189045896	13.523387668274328
8.9	9787.353414292338	2376.0183237058095	1025.0147244333743	559.4260912451844	347.2578571613987	233.81594899580716	166.51008969511736	123.5428815885982	94.58158480283477	74.22619996538042	59.43689539862858	48.399149629826866	39.977183544546854	33.43158183985628	28.264768055036715	24.132281838542518	20.789717651153246	18.059860624730184	15.811705888991522	13.946707577559192
9.0	9971.92337544166	2422.1536500398465	1045.516011729822	570.9558050230602	354.63489736032443	238.93691647095386	170.2703211881861	126.41948502942323	96.85186884805506	76.0622381068663	60.951053114662244	49.66786860680925	41.05424123756632	34.355886821215734	29.065151086707967	24.83055426288518	21.402688991636964	18.60070841267713	16.29092914317967	14.372804371062117
9.1	10156.916918341241	2468.3945817064355	1066.0640569829682	582.511689329334	362.02861789704656	244.06942228554703	174.0390126820848	129.30257518294582	99.12731441318387	77.90252088017176	62.46881156341496	50.93973649909234	42.13413724401063	35.2828270971578	29.868050373650703	25.531290013164078	22.018122046551767	19.144054283979063	16.772712075287348	14.801535227199413
9.2	10342.327560008258	2514.7395272611075	1086.6581702543947	594.0933940559246	369.4387865774163	249.21331124658732	177.81605404048136	132.19206952204073	101.4078559358533	79.7469925159042	63.99011947419376	52.21470230648872	43.21681726032899	36.21234196166949	30.67339615675473	26.234408157371526	22.635923276401364	19.689791525980187	17.256935262835505	15.232769582574251
9.3	10528.148967035	2561.186930094851	1107.2976755537566	605.7005368078858	376.86517472059097	254.3684299904626	181.60133604270783	135.08788597677005	103.69342817290865	81.59559769036626	65.5149263939649	53.49271646109475	44.30222927212233	37.144374087434436	31.481123348229634	26.939833871486528	23.25600673629949	20.23782242961417	17.74348946857401	15.666387864872672
9.4	10714.374951770364	2607.735267723129	1127.9818863494072	617.3327549441268	384.30755725307057	259.53462711425857	185.39475052875676	137.98994307486367	105.98396631855107	83.4482816014029	67.04318269779964	54.77373074604753	45.39032335297512	38.07886917724696	32.29117101327393	27.64749774009643	23.878293201698582	20.78805726914673	18.232274527973487	16.102280362204695
9.5	10900.999468535714	2654.383051057099	1148.710202485681	628.9896925887346	391.76571277640227	264.7117532808331	189.19619051893025	140.8981600590546	108.27940610326065	85.30499003147152	68.57483959616893	56.05769822460101	46.48105149123214	39.01577566492253	33.10348192552815	28.357335155449668	24.502709413984814	21.34041341563569	18.72319837232267	16.540346215962398
9.6	11088.016609886155	2701.1287671072564	1169.4819645850646	640.6710005983439	399.23942361245173	269.89966130138214	193.0055503117854	143.81245698450394	110.579683876224	87.16566939966017	70.10984913931038	57.344573177564655	47.574367439915	39.955044457423426	33.91800218422455	29.069285799280898	25.129187427698113	21.894814565170584	19.21617617055939	16.980492524697983
9.7	11275.420602928332	2747.971104082061	1190.2965505623483	652.3763365114977	406.72847582968336	275.09820619891605	196.8227255634966	146.73275479923862	112.88473667360587	89.03026680418142	71.64816421892426	58.634311047597876	48.67022658590473	40.89662871144858	34.73468088312839	29.783293194450852	25.757664044103834	22.45119006570411	19.71112957474287	17.42263354726378
9.8	11463.205572482659	2794.9086124513915	1211.153351249072	664.1053644832826	414.2326592533689	280.3072452552687	200.64761335128728	149.65897540992114	115.1945022746447	90.89873005663517	73.18973856746494	59.9268683891307	49.76858583522748	41.84048363897821	35.55346982311764	30.49930431567038	26.38808031830906	23.009474328662975	20.207986055913388	17.866689994345133
9.9	11651.366468984434	2841.9399292690246	1232.0517701466365	675.8577552073807	421.7517674621579	285.5266380442219	204.48011222319147	152.59104173510616	117.50891924729268	92.77100770918065	74.73452675528301	61.222202822964114	50.86940351189904	42.78656633723683	36.3743232616761	31.217269250377726	27.020381129163784	23.569606313555127	20.70667831875823	18.312588398480266
10.0	11839.897670001978	2889.0637212627116	1252.991223173421	687.6331858282219	429.2855977732246	290.7562464526366	208.32012223613265	155.5288777476873	119.82792698484353	94.64704907557969	76.28248418587192	62.52027299478493	51.97263926820514	43.734835639347736	37.197197693714074	31.93714090232708	27.654514802894237	24.131529075523773	21.20714378498982	18.76026055362818
10.1	12028.793905391216	2936.2786840995896	1273.971138406926	699.4313398449208	436.8339512177807	295.99593469144753	212.16754498394207	158.47240850807285	122.15146573483342	96.5268042469704	77.8335670894618	63.821038536974854	53.0782540047109	44.685251982582834	38.02205165908728	32.65887473165911	28.290432782838597	24.695189367268227	21.709324136663064	19.20964301627006
10.2	12218.05002220392	2983.5835416607542	1294.9909558234162	711.2519070086612	444.3966325084623	301.2455692980021	216.0222836167716	161.42156018939522	124.47947662126234	98.41022410309519	79.38773251516501	65.12446003322673	54.18620979856356	45.63777729164017	38.84884557293772	33.382428526238314	28.928089338833804	25.260537288009175	22.21316491181261	19.66067666091254
10.3	12407.660981465626	3030.9770453272913	1316.0501270363054	723.094583215066	451.9734500001017	306.50501913109593	219.88424285316572	164.37626009588777	126.81190166109818	100.29726031963351	80.9449383218977	66.43049898556673	55.29646983890684	46.59237487480969	39.677541575616075	34.10776219985338	29.567441310797104	25.82752597323392	22.718615145804332	20.113306283658794
10.4	12597.621855028628	3078.4579732771404	1337.148115034409	734.9590703924288	459.56421564481286	311.77415535972034	223.75332898581968	167.33643667536467	129.14868377585367	102.18786537216273	82.50514316823376	67.73911778346096	56.4089983684295	47.54900933122742	40.508103399461255	34.83483761358817	30.208447881865208	26.39611131986003	23.22562705267003	20.567480248251893
10.5	12787.927822500083	3126.0251297968384	1358.284393921384	746.8450763872951	467.16874494269194	317.0528514466347	227.62944988196216	170.3020195266705	131.48976679892795	104.08199253726498	84.06830650138511	69.05027967474182	57.52376063021985	48.50764646771743	41.340496250141996	35.56361841721198	30.851070377154205	26.966251742224703	23.734155741457087	21.023150169650467
10.6	12978.574168274834	3173.677344606461	1379.4584486568544	758.7523148477849	474.786856888671	322.3409831274898	231.51251497916715	173.2729394028174	133.83509547933153	105.9795958911651	85.63438854543386	70.36394873813448	58.64072281924024	49.46825322394341	42.17468670061688	36.2940699079409	31.4952720847769	27.53790795495119	24.244158963285223	21.480270799611436
10.7	13169.556278632994	3221.413472197793	1400.6697748004422	770.6805051057205	482.4183739164891	327.63842838627227	235.40243527727512	176.24912821042312	136.1846154823	107.88063030627352	87.20335028896096	71.68008985721221	59.759852037833284	50.43079760479789	43.01064259606578	37.026158904298306	32.14101809624943	28.111042779303784	24.75559688536739	21.93879892867307
10.8	13360.869638934628	3269.2323911892495	1421.9178782586544	782.6293720581695	490.0631218403547	332.94506742770915	239.29912332701255	179.2305190059891	138.53827338724508	109.78505144594786	88.77515347219496	72.99866869562074	60.88111625477627	51.39524861911497	43.84833296838805	37.7598536331444	32.788275163826036	28.6856209701046	25.26843188874746	22.398694846507947
10.9	13552.509830878753	3317.133003696851	1443.2022750359067	794.5986460485384	497.72092979475525	338.2607826471063	243.20249321583114	182.2170459895233	140.89601668345875	111.69281575774953	90.34976057376565	74.31965167346381	62.00448426746053	52.36157622392393	44.68772795907275	38.495123628221315	33.43701157265127	29.26160906069417	25.78262838692845	22.859920448793687
11.0	13744.472529867324	3365.114234717589	1464.522490989137	806.5880627484092	505.39163017310847	343.58545859821066	247.1124605514513	185.20864449585397	143.25779376388206	113.60388046543007	91.92713479717814	75.64300594472759	63.12992566683624	53.32975127358284	45.52879874941505	39.231939638795986	34.08719702591362	29.838975223755526	26.298152662934335	23.32243989689378
11.1	13936.7535024267	3413.175031531811	1485.8780615874034	818.5973630397932	513.0750585653337	348.91898195933555	251.02894244341056	188.20525098406188	145.62355391725387	115.51820355985201	93.50724005707309	76.96869937567202	64.25741080482601	54.29974547321787	46.37151749719363	39.970273547179175	34.73880254143295	30.417689146108255	26.814972722660066	23.786219282722175
11.2	14129.348603711878	3461.314363118497	1507.2685316755146	830.6262928983438	520.7710536949825	354.2612414982461	254.95185748304027	191.20680302526728	147.99324731889354	117.43574378903197	95.09004096535175	78.29670052410371	65.38691076393901	55.27153133597586	47.21585727905869	40.71009829406874	35.391800358324815	30.99772191584341	27.333058162641244	24.251226478561946
11.3	14322.253775098587	3509.5312195870324	1528.6934552430741	842.6746032782208	528.479457356095	359.6121280360253	258.8811257221429	194.21323928909644	150.36682502032286	119.35646064744608	96.67550281722542	79.62697861947103	66.51839732885308	56.24508214367016	48.06179203796591	41.45138781080744	36.046163852573244	31.579045920365708	27.85238005060956	24.717431001237713
11.4	14515.465041833313	3557.824611625119	1550.1523951981796	854.7420499979731	536.2001143499931	364.97153441020527	262.8166686505739	197.22449952903094	152.7442389379579	121.28031436476563	98.26359157723736	80.9595035437218	67.65184295978668	57.2203719104455	48.90929653509886	42.19411695776636	36.70186746048645	32.161634754108356	28.372910817403984	25.184803889084115
11.5	14708.97851076037	3606.193569961273	1571.6449231462752	866.8283936285255	543.9328724223182	370.3393554373828	266.7584091730125	200.24052456682335	155.12544184099335	123.20726589410415	99.85427386532149	82.29424581288055	68.78722076747185	58.1973753491488	49.75834630577632	42.938261468166665	37.35888660915255	32.7454631348347	28.894624158984772	25.653317590331092
11.6	14902.790368125698	3654.6371448417567	1593.1706191741293	878.9333993827082	551.6775822004821	375.7154878754868	270.70627158507466	203.26125627621477	157.51038733867577	125.13727689990274	101.4475169429186	83.63117655929311	69.92450448958499	59.176067840124674	50.60891761892701	43.68379789674625	38.01719765311945	33.330506827581004	29.41749494745035	26.12294586169545
11.7	15096.896877437684	3703.1544055222707	1614.729071639062	891.056837006903	559.4340971314962	381.0998303859627	274.6601815489339	206.2866375660462	159.89902986704797	127.07030974553085	103.0432886991951	84.97026751451398	71.06366846851397	60.15642540219256	51.460987439744386	44.43070357274543	38.67677781662329	33.91674257541255	29.94149915009215	26.59366367610457
11.8	15291.294377395727	3751.744439775244	1636.319876963235	903.1984806746757	567.2022734207408	386.4922834958461	278.62006606862985	209.31661236291575	162.29132467531105	129.0063274806992	104.64155763739058	86.31149099278971	72.20468763033138	61.13842466559213	52.3145333952043	45.178956556757264	39.33760514077173	34.50414803626157	30.466613755634206	27.065447138602014
11.9	15485.979279907435	3800.4063534099705	1657.9426394331383	915.3581088825092	574.9819699712015	391.8927495600025	282.5858534650966	212.35112559351316	164.68722781186526	130.94529382871556	106.24229286132703	87.65481987511207	73.34753746488775	62.122042846713434	53.16953374215215	45.928535601043464	39.99965843516345	35.092701725210695	30.992816706908577	27.53827340959798
12.0	15680.948312507811	3849.1393340712248	1679.5969992083217	927.5355200140453	582.7730582233722	397.30113931115494	286.5574782718538	215.3901268840401	167.08669900763772	132.88717548841572	107.84546591114108	89.00022915644406	74.49219531929273	63.107258839580666	54.02596829483071	46.679420929126465	40.66291795655131	35.68238359684686	31.52008641690823	28.012120279697378
