E(ħω₀)|α↓|ω→	0.1 ω₀	0.2 ω₀	0.3 ω₀	0.4 ω₀	0.5 ω₀	0.6 ω₀	0.7 ω₀	0.8 ω₀	0.9 ω₀	1.0 ω₀	1.1 ω₀	1.2 ω₀	1.3 ω₀	1.4 ω₀	1.5 ω₀	1.6 ω₀	1.7 ω₀	1.8 ω₀	1.9 ω₀	2.0 ω₀
7.4	-7.4847641081663685	-7.599004098075783	-7.71313628961285	-7.82714922913194	-7.941027466610801	-8.05475057869727	-8.16829198105782	-8.281617504416902	-8.39468372234245	-8.507436048570863	-8.619806675838536	-8.731712516062323	-8.843053427460626	-8.953711165675685	-9.063549629765216	-9.172417003878493	-9.28015021163079	-9.386581638134128	-9.491547416782677	-9.594895990802144
7.5	-7.588444399866802	-7.7024874451143255	-7.816409956044266	-7.930200039618535	-8.043841975823575	-8.157315324982129	-8.270593852647462	-8.383644252652505	-8.496424661234261	-8.608882980620997	-8.720955075271277	-8.83256297491733	-8.94361331856643	-9.053996393557288	-9.163586232452882	-9.272242265600056	-9.379812906461549	-9.486141112724898	-9.591071457641217	-9.694457739605351
7.6	-7.6928127346532715	-7.80666574180089	-7.9203862966020875	-8.033962138341963	-8.147377341459332	-8.260611498496711	-8.37363874471821	-8.486426609814579	-8.598934693224965	-8.711113181487313	-8.822901263304892	-8.934225555761703	-9.04499873530159	-9.155118662752631	-9.264468380090236	-9.372917392127206	-9.480324567355304	-9.58654274987278	-9.691424783169373	-9.794830221648844
7.7	-7.797854035370376	-7.911523530681388	-8.025049408978745	-8.13841910438015	-8.251616541043736	-8.36462138414872	-8.477408153125644	-8.58994518636095	-8.70219345656852	-8.814105254882428	-8.925622792914616	-9.036676819341217	-9.147185412367676	-9.257053186253717	-9.366171222183187	-9.474418067327225	-9.581662094678467	-9.687765339839853	-9.792588630710364	-9.895997475909851
7.8	-7.903553791512538	-8.017045949320458	-8.130384020559115	-8.243555188745516	-8.356543275199694	-8.469328051332083	-8.58188443082441	-8.694181533919952	-8.806181624962232	-8.917838940631764	-9.029098452562355	-9.139894647049214	-9.250150457284109	-9.359776545661823	-9.468671192695282	-9.576721079627006	-9.68380321893487	-9.789788157925368	-9.894544350153879	-9.997943304291372
7.9	-8.009898028396204	-8.123218696813892	-8.23637545153588	-8.349355273173996	-8.462141920962017	-8.57471530039376	-8.687050725926955	-8.799118073317924	-8.910880824131691	-9.022295019118324	-9.133308159316048	-9.243858126129897	-9.35387223482956	-9.463266586429924	-9.571945931359714	-9.679804285500488	-9.786726518485498	-9.8925910393321	-9.997273527323078	-10.100651425555263
8.0	-8.116873278564846	-8.230028002833098	-8.343009580956567	-8.4558048323779	-8.568397489259448	-8.680767614186099	-8.792890926017122	-8.904738030297079	-9.01627355776457	-9.12745522680365	-9.23823286450365	-9.34854744802066	-9.45833026354618	-9.56750232152243	-9.67597420667708	-9.783646565279202	-9.890411419404565	-9.996154427945399	-10.10075807755127	-10.20410560114864
8.1	-8.224466555222278	-8.337460598958053	-8.450272815403984	-8.56288989938798	-8.675295586084797	-8.787470114081845	-8.899389607906958	-9.01102537787371	-9.122343141465713	-9.233302181217667	-9.343854470096339	-9.453943818056377	-9.563505122981447	-9.67246384322647	-9.780735842028442	-9.8882277747554	-9.99483818267813	-10.100459404912726	-10.204980314570285	-10.308289736110186
8.2	-8.332665327513245	-8.445503692084143	-8.55815206004913	-8.670597033660535	-8.782822376940963	-8.894808519922156	-9.006531992152551	-9.117964784458984	-9.2290736436303	-9.33981931408473	-9.4501557543154	-9.560029375019898	-9.669378370452062	-9.778132242656383	-9.886211645712773	-9.993528695000563	-10.099987882692755	-10.205487701828433	-10.309922999294937	-10.413187958383965
8.3	-8.441457497489093	-8.554144939712728	-8.666634691847499	-8.778913291666202	-8.890964554207136	-9.00276911344428	-9.114303901748615	-9.225541567003841	-9.336449832313043	-9.446990811474539	-9.557120305201845	-9.666787119246557	-9.775932466234888	-9.884489536398828	-9.992383345303303	-10.099530982059424	-10.205842379970688	-10.311221702376194	-10.415569372476796	-10.518784679771969
8.4	-8.550831378614426	-8.663372426956151	-8.77570853467601	-8.887826199713032	-8.999709307116259	-9.111338704799065	-9.222691724507442	-9.333741648543946	-9.444457127318254	-9.554801560046375	-9.664732461088601	-9.774200848180175	-9.883150706209964	-9.99151859971277	-10.099233526444976	-10.206217117629258	-10.312384290340834	-10.417644435474976	-10.521903174589202	-10.625064641516328
8.5	-8.660775675684508	-8.773174645106918	-8.885361836232143	-8.997323728786379	-9.109044294075229	-9.220504601821908	-9.3316823786989	-9.442551519613978	-9.553081556855902	-9.663237098601684	-9.772977257080091	-9.882255098438684	-9.99101716109394	-10.099203105701793	-10.206745576041012	-10.313570361440533	-10.41959695214749	-10.524739562308618	-10.628908655736634	-10.732012947188657
8.6	-8.771279466037802	-8.88354047163644	-8.995583246535789	-9.107394271213973	-9.2189576170926	-9.330254581765354	-9.441263281587169	-9.551958203078096	-9.662309718207311	-9.772283574280404	-9.881840376780064	-9.990935093583111	-10.099516621506087	-10.207527469901276	-10.314903629668638	-10.421574705775608	-10.527464392653759	-10.63249135908012	-10.736570577875202	-10.839615085223883
8.7	-8.882332181958738	-8.994459151502971	-9.106361797893035	-9.218026618986979	-9.329437798107827	-9.440576865239326	-9.551422320549493	-9.66194922198749	-9.772128741925652	-9.881927702835595	-9.991308108621567	-10.100226696898213	-10.208634548201992	-10.316476799759204	-10.423692523001616	-10.530214832366077	-10.635971294461932	-10.740884696901311	-10.844874211194853	-10.947856943100465
8.8	-8.993923594175369	-9.105920279660538	-9.21768688619517	-9.329209943586934	-9.44047375704036	-9.5514600921369	-9.662147826504006	-9.772512570130012	-9.88252625916443	-9.992156732503418	-10.101367306246832	-10.210116368589963	-10.31835702689258	-10.42603684853104	-10.533097746984723	-10.63947607177355	-10.74510296252338	-10.84990501988877	-10.95380532614578	-11.056724814856029
8.9	-9.106043796367924	-9.217913784671575	-9.329548253440299	-9.44093377718491	-9.552054791398522	-9.662893299351138	-9.7734285494086	-9.883636684981505	-9.993490371783256	-10.102958411053606	-10.212005352463201	-10.32059112688678	-10.428670727138652	-10.536193973151676	-10.643105406492861	-10.749344365266069	-10.854845292125106	-10.959538322270827	-11.063350182286461	-11.166205403346037
9.0	-9.21868319060948	-9.330429913335948	-9.441935971376358	-9.55318799509406	-9.664170557306083	-9.774865900111369	-9.885253635623037	-9.995310422806817	-10.105009624928114	-10.214320955663544	-10.323210126367202	-10.43163851260117	-10.53956286487459	-10.646935095689892	-10.753702182207864	-10.859806229140563	-10.965184738103783	-11.069771125103887	-11.173495514885417	-11.276285818406881
9.1	-9.331832473669579	-9.443459216256358	-9.55484042617417	-9.665962799369167	-9.77681105182008	-9.88736766478786	-9.997612606951748	-10.107523035690532	-10.217072981823165	-10.326233025306692	-10.434969973284058	-10.543246556766945	-10.65102116816982	-10.758247668029801	-10.864875295454379	-10.970848721402326	-11.076108285438597	-11.180590453036444	-11.284228519975901	-11.386953571873406
9.2	-9.445482624115778	-9.556992534269146	-9.668252304048588	-9.77924870345746	-9.889966596427861	-10.00038870303064	-10.110495341206773	-10.220264150304855	-10.329669800544783	-10.438683695387219	-10.547273677216902	-10.655403751017833	-10.763033845884976	-10.8701196394611	-10.976612475749445	-11.082459410688188	-11.187603421301834	-11.291983811436836	-11.395536838491108	-11.498196570222248
9.3	-9.559624890156991	-9.671020985674916	-9.782162577754013	-9.893036517815505	-10.003627821622626	-10.113919447123745	-10.223892054148893	-10.333523748245605	-10.442789812577772	-10.551662434387046	-10.660110435539458	-10.768099020415779	-10.87558955892111	-10.982539426893018	-11.088901930835913	-11.194626347307153	-11.299658108594993	-11.40393916410686	-11.507408539826631	-11.610003105462916
9.4	-9.674250778172993	-9.785535954209957	-9.896562493886433	-10.007317336414575	-10.117785652467411	-10.22795063644844	-10.337793282681384	-10.447292147787216	-10.55642310297787	-10.665159082320828	-10.773469835700002	-10.881321698474084	-10.98867739379673	-11.095495887437494	-11.20173231898693	-11.307338036266408	-11.412260760961686	-11.516444911732542	-11.619832105223821	-11.72236184477476
9.5	-9.789352041883728	-9.900529077704531	-10.011443560931975	-10.122082524065139	-10.232431295066878	-10.342473302961253	-10.452189869184707	-10.561559986925062	-10.67056009198604	-10.779163830819762	-10.887341833732988	-10.995061504151842	-11.102286838318792	-11.208978293134106	-11.31509272338533	-11.420583412150146	-11.525400219243823	-11.629489871169529	-11.732796411196649	-11.835261819286465
9.6	-9.904920672112745	-10.015992237379104	-10.12679753800622	-10.237323704497257	-10.347556223874118	-10.457478757601445	-10.567072946892601	-10.676318207588228	-10.785191517957852	-10.89366720468622	-11.001716734399688	-11.109308520623205	-11.216407759141063	-11.322976307613827	-11.428972628398636	-11.534351815721672	-11.63906572933087	-11.74306325562042	-11.84629071319031	-11.948692412311345
9.7	-10.02094888710529	-10.131917547733266	-10.24261642423422	-10.353032749139855	-10.463152169766712	-10.57295857755216	-10.68243392622085	-10.791558040918988	-10.900308421487193	-11.008660044780136	-11.116585172800278	-11.224053175648377	-11.331030381027302	-11.43747996452014	-11.543361897585799	-11.648632972124046	-11.753246921341557	-11.857154655731586	-11.960304629605325	-12.06264334728456
9.8	-10.13742912336262	-10.24829734698656	-10.35889244872524	-10.469201766547247	-10.579211108832926	-10.68890459428673	-10.798264481968998	-10.907270993526264	-11.01590213061687	-11.124133492113822	-11.231938097318308	-11.339286223393216	-11.446145267657167	-11.552479647525452	-11.65825075328679	-11.76341697056109	-11.867933790071298	-11.971754021615128	-12.074828126281853	-12.177104675593332
9.9	-10.254354026958582	-10.36512418803356	-10.475618061100535	-10.585823092425322	-10.695725251814254	-10.805308882338082	-10.91455654132368	-11.023448834630344	-11.131964247040674	-11.240078973045769	-11.347766753774259	-11.45499872756203	-11.561743303831078	-11.667966071797744	-11.773629757659611	-11.878694245347681	-11.983116676635671	-12.086851645785725	-12.189851501508597	-12.292066764447636
10.0	-10.371716445307596	-10.482390829878508	-10.592785922535729	-10.70288928021485	-10.812687034155445	-10.922163748735771	-11.031302272599277	-11.140083584024861	-11.248486633211261	-11.356488185476133	-11.464062670678665	-11.57118204572309	-11.677815678945976	-11.783930266787666	-11.889489795041893	-11.994455558225434	-12.098786251239687	-12.202438146991064	-12.305365371597354	-12.40752028490317
10.1	-10.489509419354315	-10.600090229517953	-10.710388897282794	-10.820393092192422	-10.930089106617787	-11.039461723059858	-11.148494074657853	-11.257167500789064	-11.365461400277923	-11.47335308595699	-11.580817645487372	-11.68782781471987	-11.794353871627923	-11.90036356021953	-12.00582205552571	-12.110691981847374	-12.214933497003685	-12.318504454906728	-12.421360657046367	-12.523456200120467
10.2	-10.607726176157646	-10.718215534241962	-10.828420044639358	-10.938327491053172	-11.047924326415195	-11.15719554806576	-11.266124566956051	-11.37469307269081	-11.482880896785336	-11.590665877639625	-11.69802373177182	-11.804927937072229	-11.91134963541941	-12.017257563181783	-12.122618019644623	-12.227394884342448	-12.331549694778325	-12.435041795661421	-12.537828569302107	-12.639865753921349
10.3	-10.726360121845817	-10.836760074327254	-10.946872611335914	-11.05668563194268	-11.166185748836249	-11.275358170838624	-11.384186580171447	-11.492653006225861	-11.600737698071946	-11.708418998989252	-11.81567322722652	-11.922474568282386	-12.028794985430148	-12.134604156223062	-12.239869444081274	-12.344555914877404	-12.448626408884465	-12.552041678155337	-12.654760598118843	-12.756740459686114
10.4	-10.845404834918414	-10.955717356097184	-11.06574002431361	-11.175460854907302	-11.28486661931846	-11.393942734438713	-11.502673147365318	-11.611040217244751	-11.719024596312453	-11.826605113204469	-11.933758662443884	-12.040460104968759	-12.146682185869512	-12.25239547636907	-12.35756834831259	-12.462166990140387	-12.566155473716169	-12.66949588113286	-12.772148499507995	-12.874072089620899
10.5	-10.964854059873945	-11.075081055325894	-11.185015883867575	-11.294646677736244	-11.403960365943982	-11.51294257000383	-11.621577495642743	-11.729847822122785	-11.837734591154103	-11.945217098285132	-12.0522727903936	-12.158877173759244	-12.26500373838699	-12.370623904984477	-12.475707002117174	-12.580220281676247	-12.684128981149161	-12.787396440970216	-12.88998428426364	-12.99185266441344
10.6	-11.084701701144853	-11.194845010965208	-11.304693957132617	-11.414236789168775	-11.523460592328382	-11.632351189276443	-11.740893038274296	-11.849069129433104	-11.956860880901699	-12.064248037697787	-12.171208576550093	-12.27771862088182	-12.38375237115439	-12.489282056410588	-12.594277913876459	-12.698708204009856	-12.8025392687	-12.905735640139103	-13.008260207046725	-13.110074449187904
10.7	-11.204941817319758	-11.315003219174613	-11.424768171890124	-11.53422504244408	-11.64336107087662	-11.752162277527042	-11.860613367246831	-11.96869763208597	-12.07639685420996	-12.183691211592551	-12.29055918961694	-12.396977502396819	-12.50292102863012	-12.608362767317022	-12.713273819607391	-12.817623403498317	-12.921378908384872	-13.02450599630797	-13.126968756008	-13.228729914455974
10.8	-11.3255686156378	-11.435549827636208	-11.545232610676175	-11.654605449171688	-11.76365573638215	-11.872369686846811	-11.980732246213684	-12.088726999901214	-12.196336082246036	-12.303540088529834	-12.410317992802227	-12.516647075020456	-12.62250286195154	-12.72785908671089	-12.832687672670204	-12.936958747858297	-13.040640696230595	-13.143700252043978	-13.246102642927802	-13.347811785979378
10.9	-11.446576446737149	-11.556479130137973	-11.6660815051727	-11.77537217350224	-11.884338679947323	-11.992967429785356	-12.101243603816998	-12.209151072583273	-12.31667231128817	-12.423788317679037	-12.530478535602875	-12.636720787494015	-12.742491219906597	-12.847764266552511	-12.952512634099655	-13.056707316318878	-13.160317642393071	-13.26331136507995	-13.365654793850167	-13.467312977009453
11.0	-11.567959799646282	-11.677785561409364	-11.787309230864658	-11.896519526580905	-12.005404143204856	-12.1139496733111	-12.222141527357357	-12.329963853071026	-12.43739945572939	-12.544429721454847	-12.651034546060238	-12.757192272457374	-12.86287964044039	-12.96807175293145	-13.072742063513061	-13.176862390354588	-13.28040296184218	-13.383332499112665	-13.48561834018812	-13.587226609423524
11.1	-11.689713297000596	-11.79946369219436	-11.908910301947904	-12.018041961265586	-12.126846512821219	-12.235310733073417	-12.343420256787624	-12.451159501237006	-12.558511591458068	-12.665458288559636	-12.771979923452264	-12.87805533878925	-12.983661842656476	-13.088775177760635	-13.193369510551994	-13.297417444956801	-13.400890065574695	-13.503757015099886	-13.605986610277071	-13.70754599983012
11.2	-11.811831690474259	-11.921508224549191	-12.030879366472197	-12.139934067094355	-12.248660315265235	-12.357045067947908	-12.46507417901009	-12.572732327912675	-12.680002949589559	-12.786868167403604	-12.893308731390832	-12.999303964380148	-13.104831719276483	-13.209868350950336	-13.314388706819049	-13.418366140405318	-13.521772552319547	-13.624578463026001	-13.726753121353688	-13.828264651936497
11.3	-11.934309856415046	-12.043913987351162	-12.153211201707029	-12.262190565487705	-12.370840211825366	-12.479147274846694	-12.587097822457546	-12.694676789218214	-12.801867910524779	-12.90865365987621	-13.01501519129571	-13.120932289306733	-13.22638332952453	-13.331345253026994	-13.4357935582735	-13.539702314504867	-13.643044200702683	-13.745790574107332	-13.84791157193803	-13.949376249264551
11.4	-12.057142791669994	-12.166675932008273	-12.275900709716622	-12.384806305171297	-12.49338099386107	-12.601612083777871	-12.709485851940231	-12.816987481177176	-12.924100998314573	-13.030809215445268	-13.137093676218756	-13.242934609379345	-13.348310892406168	-13.453200028165071	-13.557578138053612	-13.661419975254296	-13.764698961840692	-13.867387253410255	-13.96945583459743	-14.0708746482011
11.5	-12.180325609592353	-12.289789128356032	-12.398942913132704	-12.507776257807246	-12.616277578274376	-12.724434353139008	-12.83223306374231	-12.939659134597845	-13.046696875309413	-13.15332942556149	-13.2595387049946	-13.365305370036596	-13.470608780354144	-13.575426977602651	-13.67973667969544	-13.783513293918668	-13.886730952335308	-13.98936257285667	-14.091379949071687	-14.192753871368659
11.6	-12.303853536220233	-12.413248760734438	-12.522332951114286	-12.63109551382167	-12.739525003188932	-12.847609065230456	-12.955334380952657	-13.06268661020461	-13.169650337076218	-13.276209018348508	-13.382344936695638	-13.488039160563387	-13.593271513215427	-13.698020553414278	-13.802263570720756	-13.905976598476851	-14.00913444764196	-14.111710764593111	-14.213678115739558	-14.315008101302457
11.7	-12.42772190661732	-12.53705012423251	-12.646066075483683	-12.754759278417534	-12.8631184238245	-12.971131321976026	-13.078784849015472	-13.18606489400374	-13.292956307565415	-13.399442853559728	-13.505507165371293	-13.611130708610439	-13.716293752556387	-13.820975352616314	-13.925153346568926	-14.028804367419585	-14.131903875788778	-14.23442621470133	-14.336344689407856	-14.43763167441974
11.8	-12.551926161367389	-12.661188621093862	-12.770137647029609	-12.878762867762765	-12.987053108556085	-13.09499634083855	-13.202579631488154	-13.309789092869368	-13.41660983451243	-13.523025917785025	-13.629020315052822	-13.73457487499538	-13.839670296264698	-13.944286111582668	-14.048400684849659	-14.151991223874536	-14.255033811422958	-14.357503457229381	-14.459374173405239	-14.560619075267606
11.9	-12.676461843215682	-12.785659757272787	-12.894543131968474	-13.00310170534377	-13.11132443514702	-13.219199450919405	-13.326714005993972	-13.433854430336405	-13.54060608505936	-13.6469533198915	-13.75287943500694	-13.858366648767038	-13.963396073428267	-14.067947700750002	-14.172000399895182	-14.275531930037157	-14.378518970163917	-14.480937168524004	-14.582761213963666	-14.683964931035879
12.0	-12.801324593846827	-12.910459139134629	-13.019278098555171	-13.127771318475636	-13.235927887146778	-13.34373608923169	-13.451183360358225	-13.558256242588259	-13.664940341583366	-13.771220286683851	-13.877079695222095	-13.982501142515895	-14.087466139473348	-14.191955119593546	-14.295947437592503	-14.399421381887473	-14.502354203243991	-14.604722161845942	-14.706500594871468	-14.807664006322224
