w(ω₀)|α↓|ω→	0.1 ω₀	0.2 ω₀	0.3 ω₀	0.4 ω₀	0.5 ω₀	0.6 ω₀	0.7 ω₀	0.8 ω₀	0.9 ω₀	1.0 ω₀	1.1 ω₀	1.2 ω₀	1.3 ω₀	1.4 ω₀	1.5 ω₀	1.6 ω₀	1.7 ω₀	1.8 ω₀	1.9 ω₀	2.0 ω₀
8.0	1.665104221477854	0.20551625887257302	0.31286341122369177	0.4237324674223887	0.5385388704640174	0.6577664210218696	0.781981655542157	0.911851481574214	1.0481644811839403	1.1918558224937132	1.3440344378874454	1.5060080717541535	1.679295065709091	1.8655980064673858	2.0666894687278234	2.2841253611280177	2.5186865341583	2.7695524996367067	3.033564482389151	3.3053380650328434
8.1	1.6576910544904377	0.20538084413229107	0.3125342810222143	0.42309823445427386	0.5374606995024099	0.6560704150821595	0.7794487958225044	0.9082042751017702	1.0430492186147726	1.1848191199367721	1.334492721113212	1.4932093680848442	1.6622751300092695	1.8431400710065795	2.037313466870103	2.246162800922199	2.4705317147798063	2.7101609311006216	2.9630825632283475	3.2254322882331494
8.2	1.650210794499001	0.20525179419880568	0.3122213782612777	0.42249689126476664	0.5364415080178025	0.6544725890075428	0.7770716323316287	0.9047960093593881	1.0382924882159017	1.178312143130472	1.3257253763083177	1.4815339627748874	1.6468736364777772	1.8229944458267813	2.0111960715703043	2.212682209533164	2.428290749500195	2.658081329567564	2.9008613713723577	3.153907841531877
8.3	1.642661651969867	0.20512866351848433	0.3119235059940616	0.42192587396743614	0.535476421234085	0.6529643092179576	0.7748355452205612	0.9016026358708833	1.0338554663062989	1.1722729593555963	1.3176343499496153	1.4708275310886447	1.6328494076059001	1.804788868061332	1.9877762838157467	2.1828750600403697	2.390885758603857	2.6120464517674113	2.845668467877699	3.0898559501924234
8.4	1.6350417560049102	0.20501104816198815	0.31163958539758463	0.42138288678857444	0.5345611063137851	0.6515379660141093	0.7727277706864035	0.8986033858864783	1.0297050359158106	1.1666494701803287	1.310138459688056	1.4609645158005324	1.6200098572702055	1.7882315875445636	1.9666214894042895	2.156123325158955	2.3574871342904875	2.5710473096865605	2.7964431951692306	3.0323689737903377
8.5	1.6273491490500591	0.20489858095885527	0.3113686411724026	0.4208658669183079	0.5336916967623854	0.6501868211150964	0.7707371049846573	0.8957802085163545	1.0258127336631617	1.1613974611153906	1.3031697630633952	1.4518414422048755	1.6081988492174755	1.7730899249975398	1.9473916525030104	2.13194569548245	2.3274476688491195	2.5342797379122	2.752295190331278	2.98060666929411
8.6	1.619581781149691	0.20479092731330256	0.3111097891043403	0.42037295488134	0.5328647294601467	0.6489048823690198	0.7688536648934934	0.8931173238460193	1.022153928384813	1.1564791010265882	1.296670853071729	1.443372068328773	1.5972881199893803	1.7591754938509097	1.9298150576210018	2.1099610742611192	2.3002554458467936	2.5010992630016458	2.7124852839090225	2.9338227920538547
8.7	1.6117375037024073	0.2046877815908113	0.3108622254166588	0.4199024694221566	0.5320770918781087	0.6476868000331875	0.7670686921902795	0.890600863895467	1.0187071728267885	1.1518617856458973	1.290592810014664	1.435483795886283	1.5871710799815635	1.7463337542893516	1.91367143593268	2.089863243594951	2.2755002600374707	2.470985409154216	2.676401874464006	2.891369651907582
8.8	1.6038140626617323	0.20458886398485016	0.3106252176136033	0.4194528861070981	0.5313259775694713	0.6465277803246813	0.7653743927890243	0.8882185814859035	1.0154536863823946	1.1475172303924512	1.2848936271191542	1.4281149678167349	1.577758242985359	1.7344364602581541	1.8987799522278734	2.0714029139738135	2.2528494146564753	2.443514225563693	2.6435383750807735	2.852691948276486
8.9	1.595809091121621	0.20449391778969533	0.31039809657279127	0.41902281900486604	0.530608848431941	0.645423512909716	0.7637638034282	0.8859596121711608	1.0123769383172114	1.1434207511851247	1.2795369841169368	1.4212128018031902	1.5689737966102113	1.7233760923829848	1.884990474702433	2.0543747591096673	2.2320300577499492	2.4183373466093756	2.61347368790046	2.8173163225662226
9.0	1.587720101215555	0.20440270701819085	0.31018024968856134	0.41861100493156156	0.5299234025462223	0.6443701097268015	0.7622306804448511	0.8838142780468181	1.0094623089374504	1.1395506883457502	1.2744912803599353	1.4147317881920762	1.5607529882746543	1.713061683952381	1.8721771133894407	2.038607885745972	2.2128161267916138	2.395166045982931	2.585856051021315	2.784839962776759
9.1	1.579544475251208	0.20431501431376892	0.30997111490421464	0.41821628984337583	0.5292675466346841	0.6433640530893734	0.7607694063950304	0.8817739249103821	1.0066968118525064	1.135887940742381	1.269728864234443	1.4086324324716115	1.553040104785663	1.7034156389470971	1.8602333588504336	2.0239587153200995	2.1950185727254645	2.373759048201761	2.560389968723635	2.754919821663063
9.2	1.571279455991023	0.20423063911443726	0.309770175499103	0.41783761703699573	0.5286393723696249	0.6424021513977215	0.7593749112009182	0.8798307862057159	1.0040688645880447	1.1324155858065934	1.2652254129319107	1.4028802570899028	1.5457868909601937	1.6943712773054704	1.8490683706629645	2.0103055888879355	2.178477947698949	2.353913154044667	2.5368257440927966	2.7272630663932813
9.3	1.5629221359735264	0.2041493960335259	0.30957695551981845	0.4174740168787965	0.5280371359064739	0.6414815014126712	0.7580426052033983	0.877977868646008	1.0015680978047983	1.1291185671240695	1.260959428719401	1.3974450010261186	1.538951297731271	1.685870914163476	1.838604105901444	1.9975446232534624	2.163058717704575	2.3354559761462625	2.5149511254986283	2.7016189075212353
9.4	1.5544694457590233	0.20407111342724568	0.30939101576277134	0.41712459783264305	0.5274592401320611	0.6405994552568991	0.7567683220342385	0.8762088555098845	0.9991851955962608	1.1259834356948148	1.2569118264313204	1.392299971948672	1.532496480795375	1.6778643410303267	1.8287730706040177	1.9855864890859944	2.1486448495141586	2.3182402643001128	2.494584637618383	2.677771739683783
9.5	1.5459181409636895	0.20399563212421595	0.3092119502311109	0.41678853859565257	0.5269042192094726	0.6397535925882276	0.7555482696359161	0.8745180244424744	0.9969117609964764	1.1229981341874353	1.253065593082905	1.3874215173910596	1.526389992069299	1.6703076121742104	1.8195165396626503	1.9743538774983063	2.1351363502079916	2.3021394360701515	2.4755702429567044	2.6555354418911556
9.6	1.537264787924259	0.20392280429554702	0.3090393830006242	0.4164650811827931	0.5263707250745294	0.6389416959465994	0.754378988079814	0.8729001772365662	0.9947402020826107	1.1201518159100263	1.2494055050148538	1.3827885896876384	1.5206031211624118	1.6631620657129746	1.8107831333609292	1.9637794890039575	2.1224465268835457	2.2870440279855324	2.457773050963896	2.6347486646165463
9.7	1.528505747814607	0.20385249244746487	0.3088729654399644	0.41615352482730894	0.5258575155970857	0.6381617294810483	0.7532573130865758	0.8713505795663632	0.9926636350130456	1.1174346920215232	1.2459178913098852	1.3783823854501003	1.5151103547481004	1.6563935271679122	1.8025276685928502	1.9538044174837184	2.11049979667109	2.272858855331783	2.441075852302526	2.6152709391327558
9.8	1.519637159001328	0.20378456852094984	0.30871237373849586	0.4158532205851571	0.5253634441689667	0.6374118203234327	0.7521803443531381	0.869864909035593	0.9906758010778419	1.1148379018735237	1.2425904347106949	1.3741860448081542	1.5098889294563942	1.6499716562936086	1.794710223879428	1.9443768472786211	2.099229921501265	2.259500721679919	2.4253763046624375	2.5969794640380455
9.9	1.5106549173969066	0.20371891308532042	0.30855730670223674	0.41556356654893384	0.5248874505185201	0.6366902422529437	0.75114541795035	0.8684392102072315	0.988770995410109	1.1123534024191544	1.2394120031478706	1.3701843989436344	1.5049184595880036	1.6438694074567708	1.7872953724242227	1.935450987505745	2.088578573830639	2.2468965582535367	2.410584634995411	2.579766446137359
10.0	1.501554654522118	0.20365541461420728	0.308407483784149	0.41528400359132595	0.5244285525838013	0.6359954013240541	0.7501500821830528	0.8670698555246014	0.986944005454045	1.109973873433874	1.2363725064187652	1.3663637569341145	1.5001806251663021	1.6380625807766414	1.7802515484382349	1.9269861976873914	2.078494162545022	2.234981901957731	2.396621752938875	2.563536893976466
10.1	1.49233171294418	0.20359396883422767	0.3082626433197159	0.4150140115698105	0.5239858393025709	0.6353258231834106	0.7491920764076901	0.8657535112265299	0.9851900576379932	1.1076926359225827	1.2334627736601225	1.362711724811112	1.4956589090075803	1.6325294463900226	1.7735505198489192	1.9189462641140922	2.068930865112538	2.2236996422100805	2.3834176932873783	2.54820678088806
10.2	1.4829811186948485	0.20353447813788345	0.3081225409430489	0.41475310593477194	0.5235584641988116	0.634680141844883	0.7482693123860947	0.8644871075147738	0.983504770980852	1.105503581581919	1.2306744481121632	1.359217051186381	1.4913383738880137	1.6272504280674742	1.767166948099201	1.9112987972188287	2.0598478245241245	2.2129989826439234	2.370910323165387	2.533701510053107
10.3	1.473497550202369	0.20347685105326255	0.3079869481619267	0.4145008346908516	0.5231456396634471	0.6340570897278631	0.7473798578223227	0.863267812356653	0.9818841165838579	1.103401111576858	1.2279998963400707	1.3558694949198198	1.4872054727214319	1.6222078353337661	1.761078014722556	1.9040147266714609	2.051208515225157	2.202834575745019	2.3590442632775335	2.5199546269607445
10.4	1.463875303180955	0.2034210017641743	0.3078556510733187	0.4142567756690843	0.5227466318419335	0.6334554887934122	0.7465219217852048	0.8620930084077477	0.9803243821395274	1.1013800832021154	1.225432129605571	1.3526597111759366	1.4832478860774962	1.617385635484096	1.7552631088773414	1.8970678759384887	2.0429800340023045	2.193165797574327	2.3477699832195036	2.5069067351127114
10.5	1.4541082508168548	0.2033668496752113	0.30772844920330034	0.4140205340725766	0.5223607560537054	0.632874242637567	0.7456938417654505	0.8609602726224693	0.9788221407350014	1.0994357632474578	1.22296473549862	1.349579152901623	1.479454382472593	1.6127692586134597	1.7497035588067296	1.8904346018874274	2.0351328452203132	2.1839561366727858	2.3370430390583103	2.4945045792522
10.6	1.4441897984546705	0.2033143190167369	0.3076051544572638	0.41379174026403914	0.5219873726792768	0.6323123294215198	0.7448940721540237	0.8598673581881966	0.9773742233454735	1.097563787087301	1.2205918182731617	1.3466199853008152	1.4758146977293685	1.608345430119142	1.7443824032868807	1.8840934879605107	2.027640229798458	2.1751726765840522	2.326823427797083	2.4827002671696734
10.7	1.434112831825942	0.2032633384856366	0.3074855901682646	0.41357004776733974	0.5216258834594008	0.6317687955357044	0.7441211739602016	0.8588121784750004	0.9759776945097239	1.0957601226770486	1.218307946598244	1.343775011313765	1.4723194303835871	1.6041020261877157	1.7392841949802822	1.8780250817227926	2.020477978566523	2.1667856555661746	2.3170750383496386	2.471450606568207
10.8	1.4238696576568362	0.2032138409180273	0.30736959023306293	0.41335513145907543	0.5212757281581901	0.6312427499091097	0.7433738056141695	0.8577927927391625	0.9746298307595537	1.0940210387717388	1.2161081076529712	1.341037606455248	1.468959950659321	1.6000279486081421	1.734394831914158	1.8722116693688433	2.0136240978084903	2.1587680902873054	2.30776518258894	2.4607165378261207
10.9	1.4134519352352186	0.2031657629906048	0.3072569983259827	0.4131466859291218	0.5209363815487693	0.6307333588873991	0.7426507147209965	0.8568073933575716	0.9733281014401838	1.0923430767906472	1.2139876666692033	1.3384016616451742	1.4657283209677894	1.5961130157568113	1.7297014088801612	1.8666371101879156	2.007058555985194	2.151095452829173	2.2988641931437797	2.450462646991674
11.0	1.4028505971948728	0.2031190449477518	0.30714766718297276	0.41294442399177417	0.5206073506849738	0.6302398416136805	0.7419507306515412	0.8558542944022145	0.9720701516132729	1.090723025841289	1.2119423311698387	1.335861532891616	1.4626172262346708	1.5923478683680927	1.7251920917298744	1.8612865514583223	2.0007630649919066	2.143745392319303	2.2903450770868594	2.4406567461589637
11.1	1.3920557573622072	0.20307363035184064	0.3070414579481917	0.4127480753314918	0.5202881724277238	0.6297614658545128	0.7412727578712804	0.8549319213909664	0.9708537867792675	1.08915790048979	1.2099681192686937	1.3334119967666014	1.459619912643482	1.588723884786829	1.720856005157158	1.8561464575848086	1.9947208905140879	2.136697494098225	2.2821832166268794	2.4312695106447775
11.2	1.3810566029825035	0.20302946585432055	0.3069382395770225	0.4125573852690075	0.5199784111982451	0.6292975442213385	0.7406157699217896	0.8540388020737831	0.9696769591937899	1.0876449209261545	1.208061331495034	1.3310482116023665	1.4567301334875176	1.5852331094246364	1.7166831354600085	1.8512043645998575	1.9889166870097077	2.1299330705945216	2.2743561094954927	2.422274164223491
11.3	1.3698412679587424	0.20298650098582993	0.30683788828967007	0.41237211363535853	0.5196776569340793	0.6288474307435447	0.7399788039803029	0.8531735581325428	0.9685377555843843	1.086181495224096	1.2062185256866986	1.3287656815328794	1.4539421020176087	1.5818681875683231	1.7126642449771632	1.8464487977785708	1.98333635362175	2.123434979097616	2.2668431429909446	2.4136462051694982
11.4	1.35839668284347	0.2029446879631581	0.30674028707052436	0.41219203374297014	0.51938552322655	0.628410517755321	0.7393609559329284	0.8523348976889743	0.9674343861008491	1.0847652034379636	1.2044364945627895	1.3265602264640253	1.45125044780455	1.5786223085989184	1.7087908206630609	1.841869173322908	1.9779669079503799	2.1171874624391154	2.259625396636731	2.4053631670709863
11.5	1.3467083961445137	0.2029039815117873	0.3066453252086524	0.4120169314439605	0.5191016456209211	0.6279862330627061	0.7387613759050051	0.8515216085293198	0.9663651743548932	1.0833937833151641	1.2027122456429862	1.3244279538216526	1.4486501803102747	1.5754891555264479	1.7050549112980695	1.8374557117441497	1.9727963751237305	2.11117600926	2.2526854694734566	2.3974044093736966
11.6	1.334760359934738	0.2028643387023789	0.3065528978756862	0.4118466042670613	0.5188256800627474	0.6275740373615583	0.7381792641991557	0.8507325519656629	0.9653285484241141	1.0820651174331577	1.2010429832276894	1.3223652338542249	1.4461366546587957	1.572462860140448	1.701449213327237	1.8331993613294004	1.9678136900208152	2.1053872310835775	2.246007328013399	2.3897509334270386
11.7	1.3225346706342447	0.20282571880001568	0.3064629057374556	0.4116808606256619	0.5185573014757853	0.6271734218806051	0.7376138675979989	0.8499666572644131	0.9643230327115004	1.0807772215326223	1.1994260921927242	1.3203686773980283	1.443705541734003	1.5695379835648	1.6979669214774433	1.8290917303298513	1.9630086108405795	2.099808753859637	2.2395761725634307	2.382385220476804
11.8	1.3100112529365715	0.20278808312498514	0.3063752545961655	0.4115195190900126	0.5182962024585501	0.6267839062267223	0.737064475993112	0.8492229165809413	0.9633472405659441	1.0795282343435988	1.1978591233857947	1.3184351159005328	1.4413528012813581	1.5667093982130567	1.6946017063999126	1.825125026717673	1.9583716424920166	2.094429122010771	2.233378318967599	2.375291088602459
11.9	1.2971674708371554	0.20275139492411634	0.3062898550605692	0.4113624077176173	0.5180420920879432	0.626405036412231	0.7365304193069712	0.8485003803468646	0.9623998675806148	1.0783164074589522	1.1963397804404299	1.3165615834346807	1.4390746577598117	1.5639723798139187	1.691347672977409	1.8212920045305516	1.9538939685119716	2.0892377133144304	2.227401093869185	2.368453566056909
12.0	1.2839775288389217	0.2027156198171001	0.30620662359099704	0.41120936572846867	0.5177946981786665	0.6260363831041218	0.7360110704757833	0.8477981602145412	0.9614796940875577	1.0771401074600297	1.1948659079484947	1.3147453138840144	1.4368675938082918	1.561322493187508	1.6881993201544325	1.8175858918486492	1.9495673869062158	2.084224659311245	2.2216327373565092	2.361858774038866
