R(r₀)|α↓|ω→	0.1 ω₀	0.2 ω₀	0.3 ω₀	0.4 ω₀	0.5 ω₀	0.6 ω₀	0.7 ω₀	0.8 ω₀	0.9 ω₀	1.0 ω₀	1.1 ω₀	1.2 ω₀	1.3 ω₀	1.4 ω₀	1.5 ω₀	1.6 ω₀	1.7 ω₀	1.8 ω₀	1.9 ω₀	2.0 ω₀
7.6	0.22637953107790587	0.22783872463339816	0.22933840617403795	0.23088014521010833	0.2324652044871527	0.23409433314576977	0.23576750669015697	0.2374836239493946	0.23924018893032942	0.24103302811092395	0.24285611534728718	0.24470158595287075	0.24656000522689095	0.24842090740217787	0.25027354742884844	0.25210773776969525	0.2539146093877066	0.25568715861647967	0.25742050857551374	0.2591118926345199
7.7	0.22403129933860796	0.2254422859906591	0.2268916958542091	0.2283810140020313	0.2299114565364721	0.23148378821195761	0.23309809345445182	0.23475350901896117	0.23644794115751025	0.2381778089850867	0.23993787415854986	0.2417212262692648	0.2435194826379752	0.24532322362718958	0.24712262523385686	0.24890818984386565	0.2506714411387593	0.2524054583568048	0.2541051743343028	0.255767427365047
7.8	0.22174839303632018	0.22311361620447487	0.2245153510926011	0.22595500546155559	0.22743375110064729	0.2289523626038879	0.2305110151980492	0.2321090483082387	0.23374471367952754	0.23541494255302436	0.23711518209904628	0.2388393601794288	0.24058003077352336	0.24232872386398027	0.24407647586447517	0.24581446452646682	0.24753463771468626	0.24923022539782855	0.2508960591282505	0.25252867672074947
7.9	0.21952792596665813	0.2208496646576155	0.22220614278436826	0.22359869715511577	0.22502845747386532	0.2264962034605045	0.22800218589053148	0.22954591699016985	0.23112594572269843	0.23273964661085217	0.23438306413099214	0.23605086299309044	0.23773643069702632	0.2394321571603912	0.24112987797329072	0.24282142358345088	0.24449918389736078	0.24615659156803704	0.2477884508981554	0.24939108190510187
8.0	0.217367184819409	0.21864756728629534	0.2199610435470013	0.22130888514493677	0.222692181817971	0.22411171456889215	0.22556779685776593	0.22706008834386612	0.2285873940443992	0.2301474727719183	0.23173689014112034	0.23335095904093303	0.23498380851515155	0.23662860572611005	0.23827792510857443	0.23992422153871565	0.2415603340408037	0.24317993646672817	0.24477786654376218	0.2463502979557559
8.1	0.21526361619974985	0.21650463226050384	0.21777721187622961	0.2190825664240196	0.22042174768398454	0.22179553481534184	0.2232042930921567	0.22464780801074663	0.22612510545850473	0.22763427788427404	0.22917234617664609	0.23073519386540747	0.23231760966934228	0.23391346222425513	0.235516006446202	0.23711828975536664	0.23871359897351235	0.2402958764246833	0.24186004215929618	0.2434021846000218
8.2	0.21321481481364477	0.21441832697951813	0.2156519777929222	0.21691692304464238	0.21821417845515728	0.21954451880444964	0.22090835197916625	0.22230557088709652	0.22373539214566782	0.22519619825805112	0.22668540834825276	0.22819940875240183	0.22973357509158354	0.23128240838158504	0.23283978833150956	0.23439932094493174	0.23595473311582668	0.23750025362502647	0.23903092348649174	0.24054279744262744
8.3	0.21121851269656816	0.21238626624266066	0.21358282981825505	0.2148093077508965	0.21606668149172326	0.2173557193938495	0.2186768641564069	0.22003010034534515	0.22141480943251834	0.22282962640347342	0.22427231914832266	0.2257397174279572	0.2272277191397764	0.22873139491790387	0.23024519669008472	0.23176325418482202	0.23327972188018803	0.23478912541924266	0.23628665658165712	0.23776837944902077
8.4	0.2092725693788952	0.21040620147221029	0.2115674031345665	0.21275723094983356	0.21397663378595003	0.21522637192528757	0.216506916258897	0.21781832951599306	0.21916013576230312	0.22053119001242252	0.2219295659528315	0.22335248474860234	0.22479630921672178	0.22625662277309003	0.22772840034182235	0.22920626050497545	0.23068476941263116	0.232158753873777	0.2336235787011373	0.2350753526992086
8.5	0.20737496289367394	0.20847601087995526	0.20960346880662592	0.21075834887639128	0.2119415689604833	0.2131538799611199	0.21439577533599213	0.21566738439631855	0.2169683546131918	0.21829773294557642	0.2196538614953266	0.22103430722101997	0.22243584697052596	0.22385452559383442	0.22528579523237513	0.22672472908722482	0.22816628672360223	0.22960559558073548	0.23103820941441844	0.23246031039613396
8.6	0.2055237815431298	0.2065936904815879	0.2076889239530556	0.20881045282505425	0.20995916546388643	0.211135802359564	0.21234087475291472	0.21357456858142332	0.21483663814993495	0.2161262980134346	0.21744212612059158	0.21878199519579972	0.22014305097190154	0.22152175343057418	0.22291398957990308	0.22431525410556616	0.22572088024598666	0.22712629176274524	0.22852724195672766	0.2299200091193267
8.7	0.20371721634971418	0.204757345874134	0.20582178277067706	0.20691145933651553	0.20802723583529067	0.2091698415429019	0.21033980141332365	0.2115373494386719	0.21276233242029366	0.21401411136296217	0.21529147164374055	0.21659255658997126	0.217914840764439	0.21925515758737435	0.22060978992237948	0.22197462222247152	0.2233453408485044	0.2247176586976194	0.2260875348338224	0.22745136131935254
8.8	0.20195355412585148	0.2029651847012453	0.2040001683257746	0.20505940124091432	0.20614371692561284	0.2072538328308071	0.2083902841596864	0.20955334556857788	0.21074294393016585	0.2119585683026082	0.21319918665736967	0.21446318200346667	0.21574832218647264	0.21705177656276076	0.2183701880411092	0.21969980074539536	0.2210366333236826	0.22237667848355702	0.22371610369122197	0.22505142805175693
8.9	0.20023117110342192	0.20121550973954014	0.2022223050362023	0.20325241947071795	0.2043066609762335	0.20538573472646907	0.20649018322567386	0.20762031541427362	0.2087761274509705	0.20995722041702716	0.21116272314494403	0.21239123110504365	0.21364077386718053	0.21490882301716707	0.216192348729075	0.21748792643873524	0.21879188636168242	0.22010049016063193	0.2214101134587825	0.22271741195114877
9.0	0.19854852707067291	0.19950671254662142	0.20048651177669424	0.20148875556633722	0.20251422746768385	0.20356362005660533	0.20463748063000814	0.20573614689823308	0.20685967493002658	0.2080077638393947	0.20917968427281325	0.21037422017341195	0.2115896348044425	0.21282367170205976	0.21407359836781512	0.2153362949793786	0.2166083830143082	0.2178863811994587	0.21916687077961586	0.2204466504469686
9.1	0.19690415996967198	0.19783726761771997	0.19879119554741093	0.19976674480629275	0.20076467566101736	0.20178566787810606	0.20283027141427792	0.20389884797928912	0.20499150538967378	0.20610802856385646	0.20724781324619562	0.20840981068902953	0.20959249293739543	0.2107938482865918	0.21201141427334688	0.21324235103845746	0.21448355164770225	0.21573177936340965	0.21698381673011696	0.2182366092227292
9.2	0.19529668091222666	0.19620572700370767	0.19713484565218062	0.19808480990137844	0.19905635776336056	0.200050156074137	0.2010667556386611	0.20210653803550133	0.20316965571402965	0.20425596869358964	0.20536498312612636	0.20649579888122896	0.2076470746323102	0.2088170190193516	0.21000341476989456	0.21120367896781148	0.21241495737734795	0.21363424494665514	0.21485851983548962	0.21608487592015532
9.3	0.1937247695767818	0.19461071534813593	0.195516028338723	0.19644145519894723	0.19738771265682967	0.19835545457139095	0.19934523105941762	0.2003574399893142	0.20139227223376618	0.20244965353146196	0.20352918751494764	0.20463010614392643	0.20575123500613923	0.2068909811652025	0.20804734994940852	0.20921799406669983	0.2104002939751	0.2115914633867275	0.2127886693828399	0.21398915408896868
9.4	0.19218716995240195	0.19305092530542595	0.1939333818582488	0.1948352613492636	0.19575726013674596	0.19670001911780058	0.19766408642068248	0.1986498731009941	0.19965760302939076	0.20068725943040303	0.20173853202735645	0.20281077024110356	0.2039029490177317	0.20501365416005626	0.20614109307506112	0.20728313440231982	0.2084373762348657	0.2096012382471886	0.21077206903167148	0.21194725738217582
9.5	0.1906826863995004	0.19152511330611918	0.1923856119062254	0.19326488039103792	0.19416359561097438	0.19508238556681906	0.19602179530063632	0.19698224636459688	0.19796399088236552	0.19896706232956535	0.1999912264725507	0.2010359372305798	0.20210030326215256	0.20318307142956765	0.20428263258762241	0.20539705315651371	0.2065241327812333	0.20766148456343467	0.20880663071956024	0.2099571039956574
9.6	0.1892101799999206	0.19003209563873596	0.1908714874101126	0.19172903121780296	0.1926053852173789	0.19350116462021963	0.19441691045878015	0.19535305244808301	0.19630986681116772	0.1972874309103115	0.19828557768061802	0.19930385404129988	0.20034148840875965	0.20139737282099757	0.20247006467487796	0.20355781147050256	0.20465859930362917	0.20577022254253835	0.20689036885901071	0.20801671134982247
9.7	0.18776856517165996	0.18857074482061628	0.1893898366333336	0.19022649539072714	0.19108136132098627	0.19195503698656322	0.19284805863680834	0.19376086212553637	0.19469374413625537	0.19564682031307676	0.19661998291313149	0.1976128616454525	0.19862479222858065	0.19965479760080918	0.20070158636579272	0.20176357175947218	0.20283891219745284	0.20392557160637392	0.20502139481989048	0.20612419101020232
9.8	0.18635680652602254	0.1871399862330194	0.18793954356785486	0.1887561132670511	0.18959031835642423	0.19044274891704216	0.1913139357707414	0.19220431915508365	0.19311421302391754	0.1940437663623875	0.19499292380400926	0.1959613887723122	0.19694859316112942	0.19795367797382543	0.19897548911291385	0.20001259146919728	0.2010633025929137	0.20212574476600806	0.20319791169051696	0.20427774384242017
9.9	0.18497391594689747	0.18573879499809612	0.18651954459045894	0.18731678041640681	0.18813110898478108	0.18896310808440314	0.18981330257641074	0.19068213556107244	0.1915699354642978	0.19247688025280515	0.19340296078213	0.19434794611573172	0.19531135437507177	0.19629243308295458	0.19729015282841497	0.19830321724757263	0.1993300907520015	0.20036904331439173	0.20141820930942722	0.20247565539693477
10.0	0.18361894987407315	0.18436619307748425	0.18512882536031097	0.18590744430009898	0.1867026405371612	0.18751497977421824	0.18834498047438675	0.1891930872834114	0.19005964064360875	0.19094484365350048	0.19184872793209407	0.19277112099176716	0.19371161828108976	0.1946695634515414	0.19564404034116092	0.19663387950481112	0.19763768081397504	0.19865385182379644	0.1996806595589564	0.20071629151738724
10.1	0.1822910067738952	0.1830212465742554	0.18376641793750442	0.18452710119083834	0.18530387171999402	0.1860972833608863	0.18690784782393693	0.18773601016084351	0.18858212067465976	0.18944640419344735	0.19032892825382486	0.191229572407065	0.19214800145894415	0.19308364583331108	0.19403569224416858	0.19500308733713026	0.1959845558700034	0.19697863343405006	0.19798371191114544	0.19899809416623787
10.2	0.18098922478228477	0.18170306322161123	0.18243139810427114	0.18317479331264386	0.1839338095596317	0.18470898904354446	0.18550083643870377	0.18630979621832866	0.187136226653544	0.18798037129312745	0.18884232928563888	0.18972202650233486	0.19061918996405727	0.19153332843759424	0.19246372210382987	0.1934094237899003	0.19436927334799156	0.1953419254174949	0.19632588921601143	0.19731957746071724
10.3	0.17971277950651887	0.18041079004329982	0.18112288287224995	0.1818496061825729	0.18259150656595854	0.18334911481952343	0.18412292835951075	0.184913390231729	0.18572086501356258	0.18654561231202943	0.18738775905885433	0.18824727233862865	0.18912393498201152	0.1900173265001045	0.19092681200416511	0.1918515414374514	0.19279046068918837	0.19374233500660748	0.1947057837219456	0.1956793239117249
10.4	0.17846088197321808	0.1791436111720718	0.17984002816074732	0.18055066613764612	0.18127605809670683	0.18201672367517344	0.18277315286218795	0.18354578654568732	0.18433499415036997	0.1851410489843096	0.18596410235513866	0.18680415799715402	0.18766104880214077	0.18853441817191324	0.18942370840124528	0.19032815825799498	0.1912468112988233	0.19217853547040287	0.19312205331782487	0.19407598085804384
10.5	0.1772327767113609	0.17790074581374685	0.17858202663234937	0.17927713803196357	0.17998659990588894	0.18071092097584196	0.1814505836804368	0.18220602612294348	0.18297762129490283	0.18376565411767487	0.1845702972405652	0.18539158696608285	0.18622940108395047	0.18708344070150618	0.18795321826470443	0.18883805378335913	0.1897370807537776	0.1906492624260288	0.19157341798641883	0.19250825708802768
10.6	0.17602773995986432	0.17668144634559652	0.17734810567342288	0.17802822309031577	0.17872230586135676	0.17943085203851855	0.18015433642570455	0.18089319380548616	0.18164779961294003	0.18241844853298134	0.1832053318528545	0.18400851479031427	0.18482791539241608	0.18566328688684464	0.1865142054849215	0.1873800655044906	0.18826008325105312	0.18915331037232816	0.190058656458726	0.19097491964083357
10.7	0.1748450779904336	0.1754849965386985	0.17613752550822553	0.17680315690589793	0.17748238581786	0.17817569987223436	0.1788835661877614	0.17960641576979633	0.18034462551219507	0.1810984982242442	0.18186824142049365	0.1826539459623172	0.18345556598032206	0.18427290177627223	0.1851055875260677	0.1859530855148696	0.18681468828162637	0.18768952943260228	0.18857660305903962	0.18947479077923485
10.8	0.17368412553695733	0.17431070989485042	0.1749495774363229	0.1756012075708524	0.17626608363323812	0.17694468307266265	0.1776374653012002	0.17834485716016107	0.17906723613965397	0.17980491172054353	0.1805581054944465	0.18132693103424014	0.18211137479773762	0.1829112795988347	0.18372633230667984	0.18455605737517272	0.18539981751509893	0.18625682229428614	0.18712614473076317	0.18800674512609666
10.9	0.17254424432361326	0.17315792808947555	0.1737835821838903	0.1744216739293426	0.17507267531650217	0.17573705385864188	0.17641526126446352	0.17710771988549984	0.17781480705352026	0.1785368376334115	0.17927404537495076	0.18002656393323674	0.18079440871045283	0.18157746090620577	0.18237545529083174	0.18318797318361635	0.1840144418813632	0.18485414133378397	0.18570621823325595	0.1865697069567063
11.0	0.1714248216844577	0.17202601951261148	0.17263888836034635	0.17326388394379408	0.17390146729757122	0.17455209623944995	0.17521621479924054	0.17589424056654412	0.17658655005557086	0.17729346237426047	0.17801522171752285	0.17875197946361235	0.17950377691079908	0.1802705299098759	0.18105201677425942	0.18184787083749787	0.1826575788363147	0.18348048591524727	0.18431580750036056	0.18516264763926718
11.1	0.1703252692678845	0.17091437790080263	0.1715148710124574	0.17212719316574962	0.1727517948093282	0.17338912430264947	0.17403961803916537	0.17470368862137575	0.1753817111710541	0.17607400802838016	0.1767808323037386	0.17750235098085967	0.1782386285057142	0.17898961199862176	0.17975511934969207	0.1805348314724524	0.18132828979942406	0.18213489985262618	0.18295394115151192	0.18378458321608937
11.2	0.1692450218198819	0.1698224210533025	0.17041093026873813	0.1710109833035171	0.17162302037348062	0.17224748061324383	0.17288479283775915	0.1735353644784551	0.1741995687644177	0.1748777303729282	0.175570109963661	0.17627688822398038	0.1769981502682207	0.1777338714225007	0.1784839055459647	0.17924797706689427	0.18002567775174466	0.1808164690249218	0.18161969014680113	0.18243457211818034
11.3	0.16818353604047812	0.16874958962651287	0.16932649006756617	0.16991466087946425	0.17051453238245434	0.17112653471569136	0.17175108918644075	0.17238859790721267	0.1730394317802188	0.17370391702757781	0.17438232063797837	0.17507483529368967	0.17578156453967367	0.17650250913076523	0.17723755560896576	0.17798646820001884	0.17874888498363325	0.17952431913504394	0.18031216557766988	0.18111171300622503
11.4	0.16714028950827722	0.1676953460011197	0.16826099696299646	0.16883765597040137	0.16942574377019404	0.17002568173104946	0.17063788373424027	0.17126274645717687	0.17190063809952022	0.1725518857275751	0.17321676156894983	0.1738954687651917	0.17458812727122014	0.1752947607521143	0.17601528543923992	0.17674950195256992	0.17749709098222494	0.1782576136032768	0.17903051658534178	0.17981514273115132
11.5	0.1661147796683464	0.1666591732168147	0.1672139190027094	0.1677794210250622	0.168356090765371	0.16894434104218975	0.16954457840157805	0.17015719399739596	0.17078255300292872	0.17142098270957085	0.1720727596102368	0.1727380959251841	0.17341712619389005	0.1741098947066597	0.1748163446562532	0.17553630994034136	0.17626951044926023	0.17701555158686302	0.1777739283994607	0.17854403440778416
11.6	0.16510652287913832	0.16564057396988255	0.1661847446730494	0.1667394297531635	0.1673050317210272	0.1678819550606243	0.16847059908111298	0.16907134934862408	0.1696845677321929	0.17031058120191586	0.1709496696465528	0.1716020531236665	0.17226787910761918	0.17294721043984226	0.1736400147874928	0.17434615647118817	0.17506539144057745	0.17579736611770594	0.17654162048979988	0.17729759559534333
11.7	0.16411505351439087	0.16463906966935177	0.16517298190643004	0.1657171760809871	0.16627204601517026	0.16683798806902425	0.167415394419278	0.16800464500138362	0.16860609814298944	0.16922008001134892	0.1698468731148371	0.17048670423188375	0.17113973228034293	0.17180603676933387	0.17248560757222425	0.17317833681687836	0.17388401361913128	0.17460232235069514	0.17533284482428593	0.17607506657882763
11.8	0.1631399231163292	0.16365419954771582	0.16417815714683906	0.16471217316883713	0.1652566330173104	0.16581192513399537	0.16637843467263744	0.1669565359136072	0.1675465834421491	0.16814890219898368	0.16876377661939274	0.16939143919852354	0.17003205894901227	0.17068573033668283	0.17135246337171559	0.1720321755918694	0.17272468661395848	0.17342971591561152	0.17414688422694855	0.17487571874560368
11.9	0.16218069959677253	0.1626855198225325	0.16319981446945656	0.16372395248609006	0.16425831111630387	0.16480327108411919	0.1653592106336919	0.1659264983820847	0.16650548500313606	0.16709649383900094	0.16769981063402672	0.16831567269690564	0.1689442579150473	0.16958567415612405	0.1702399496783772	0.17090702523160664	0.1715867484780316	0.1722788713660201	0.17298305082976317	0.17369885305179916
12.0	0.16123696651507052	0.16173260300309064	0.16223751490116367	0.16275206314524085	0.16327661706757002	0.16381154984629911	0.16435723300357555	0.16491402943061984	0.16548228576474855	0.1660623234318415	0.16665442890522297	0.1672588435746591	0.1678757530240757	0.16850527711955224	0.1691474573076064	0.16980226555497135	0.17046956187262802	0.17114913837403903	0.17184068228792249	0.17254379626790928
