v(ω₀)|α↓|ω→	0.1 ω₀	0.2 ω₀	0.3 ω₀	0.4 ω₀	0.5 ω₀	0.6 ω₀	0.7 ω₀	0.8 ω₀	0.9 ω₀	1.0 ω₀	1.1 ω₀	1.2 ω₀	1.3 ω₀	1.4 ω₀	1.5 ω₀	1.6 ω₀	1.7 ω₀	1.8 ω₀	1.9 ω₀	2.0 ω₀
8.2	1.8714074387417856	10.267427217436536	10.198334261081314	10.129781934192984	10.061876065112152	9.994750922237142	9.928578794536001	9.863583303979588	9.800058039681588	9.738392782645416	9.679110444844964	9.622918940226432	9.570782684678813	9.524017725600489	9.484408536540432	9.454327476966604	9.436800027550479	9.435399159921815	9.453810110613956	9.495005428677013
8.3	1.867104845041812	10.39561708117687	10.32798354865822	10.260971478591554	10.19469260573034	10.129286628934123	10.064930018901075	10.001848025933693	9.940331144221703	9.880757765186178	9.823625335714897	9.769592924575875	9.719538344444361	9.674631963614358	9.6364250104294	9.606938629270772	9.588715912328972	9.584761771603082	9.598263909123968	9.632030038368914
8.4	1.8627527296385207	10.522495020348837	10.456245067513027	10.390687830021639	10.325939376682262	10.262143041253681	10.199477491345391	10.138167540967855	10.078498701632903	10.020836801562355	9.965654384567806	9.913565932675956	9.865373966906613	9.822127121201813	9.785188006697343	9.756300701432867	9.737631951982666	9.73173618131896	9.741371603490188	9.76911232554003
8.5	1.8583496748661836	10.64811023486227	10.583174096402285	10.51899356105289	10.455687759588642	10.393402240861823	10.332316346841933	10.27265294118427	10.214691280559366	10.158784052094854	10.105379846541215	10.055052510120248	10.008538707016447	9.966784167170148	9.930996592112894	9.902697548165738	9.883755069320245	9.876362903178807	9.88291602479654	9.90573935285845
8.6	1.8538941955377704	10.77250857079881	10.708821911550631	10.645946414527721	10.58400324170239	10.523139033508834	10.463532640002725	10.405403872723992	10.349024904409713	10.294735106157843	10.242960266171815	10.194237208806218	10.1492446642667	10.108840495908105	10.074103465841912	10.046373651741437	10.027278310190946	10.018719355060881	10.02278689336179	10.041566343760735
8.7	1.8493847343704357	10.89573284589746	10.833236197679136	10.771599830248134	10.71094610086471	10.65142185288126	10.59320455426904	10.536510173108516	10.481603289130055	10.428810051652064	10.378534686844663	10.331280271417162	10.287674300148376	10.248498940571972	10.214724372544197	10.187540627975055	10.168378189658647	10.158900314411108	10.160941493661317	10.176367964827636
8.8	1.8448196570039408	11.01782313493057	10.956461405604559	10.896003399177095	10.836571990305815	10.778313523600177	10.721403409750971	10.666053216714998	10.612519653576449	10.561115919394135	10.512225940220052	10.466321995644181	10.423986045127396	10.385934528395776	10.353045243452575	10.326382685834174	10.307214530476243	10.29700684379565	10.29737926345522	10.310002412064609
8.9	1.8401972465683647	11.138817020876665	11.078539064689648	11.019203257024119	10.96093244068278	10.903871909373565	10.848194509349849	10.79410702971878	10.741858198435288	10.691748649568254	10.644143250435015	10.599486134920882	10.558318607295586	10.521299629912063	10.48922768466467	10.46306112299134	10.443931416661618	10.4331401093349	10.432125456578502	10.442385745970387
9.0	1.835515697748411	11.258749816794623	11.19950805695103	11.141242426854406	11.084075293279309	11.028150466815926	10.97363785388393	10.920739221149866	10.86969532515931	10.82079468996467	10.774384320152645	10.730882583813768	10.690794332139339	10.654727943733876	10.623413247798352	10.597718000968285	10.578658589863505	10.567398036428038	10.565220654911787	10.573473846479569
9.1	1.8307731102875018	11.377654762491392	11.319404858448914	11.262161118597689	11.206045075609499	11.151198721248882	11.097788750263733	11.04601176593687	10.996100648841171	10.948332307126242	10.903037019400262	10.860609524040585	10.82152185697813	10.786337622235918	10.755726792126161	10.730479146027118	10.711512952366636	10.69987361379718	10.696714040662158	10.703249823938396
9.2	1.8259674818661953	11.495563199417516	11.438263752630181	11.381996991932583	11.326883328551204	11.273062677522098	11.220698331709736	11.169981667815831	11.121137846195753	11.074432671192902	11.030180766107781	10.988755158098828	10.950598233080031	10.916233753718654	10.886279160426513	10.861456604565227	10.84260001927378	10.830654152466407	10.826659090347185	10.831715262507341
9.3	1.8210967002771499	11.61250472668643	11.556117019532348	11.500785387902198	11.44662889247709	11.393785176676994	11.342414005137211	11.292701523972752	11.24486537042727	11.199160760570045	11.15588766463632	11.115399123591818	11.078110640474666	11.0445103555018	11.0151693303011	10.990750659908084	10.972015251720082	10.959821092129836	10.95511083427911	10.958884131705787
9.4	1.8161585348120048	11.728507340658481	11.672995104117117	11.61855953371147	11.565318158522762	11.513406206253444	11.46297983784917	11.414220008727215	11.367337057758293	11.322576121818953	11.280223452359168	11.240613657470774	11.204137787213451	11.171251990640219	11.14248616011692	11.118451496823237	11.09984524822966	11.087450113939049	11.082124132313888	11.08477855010482
9.5	1.8111506267604678	11.843597560179836	11.788926766506332	11.735350724429809	11.682985290075536	11.631963172575336	11.582436893351884	11.534582290069373	11.488602645114902	11.444733512220447	11.403248292549366	11.364464562338778	11.328751061367813	11.296535091548439	11.268309818381574	11.244640582286273	11.226168793531471	11.213611416836118	11.207752611655124	11.209425835448576
9.6	1.8060704789056181	11.957800539246392	11.903939216450494	11.851188484722973	11.79966241870891	11.749491139489942	11.700823524284125	11.653830390156072	11.60870821444412	11.565683446508855	11.525017443121474	11.487012014572173	11.45201548725107	11.420429052931757	11.392712963481962	11.369391819061034	11.351057774366264	11.338370072879677	11.33204803681991	11.332856450521287
9.7	1.8009154438852648	12.07114016861607	12.018058234025668	11.966100713247359	11.915379818098899	11.866023039136044	11.818175629004045	11.772003498760478	11.727696576043801	11.685472664760429	11.645581824280685	11.608311244900637	11.57399052514011	11.542997141338088	11.515761724761354	11.492772509371436	11.474577975837057	11.46178641196124	11.455059961583693	11.455102574894505
9.8	1.795682711262478	12.18363916767762	12.13130827825495	12.080113811946077	12.030166058892071	11.981589858468158	11.934526877228937	11.889138247009063	11.845607600886927	11.804144534967858	11.764988503230281	11.728413115306083	11.694730744787597	11.664297257605964	11.637516524144454	11.614844172935001	11.596789772747854	11.583916407365624	11.576835564201854	11.576197115645368
9.9	1.7903692931295585	12.295319167703889	12.243712585110652	12.19325280214157	12.144048147031526	12.096220804907386	12.049908909198745	12.005268947422742	11.962478510041725	11.921739401167008	11.883281110352621	11.847364610990036	11.814286396316703	11.784382580309853	11.758032768755484	11.735663236747065	11.717748729757535	11.704812046347122	11.697419600707448	11.696173027060093
10.0	1.784972008033384	12.406200787465519	12.355293256151727	12.305541429053308	12.25705164766596	12.209943453926392	12.16435151208824	12.120427805228278	12.07834412781024	12.03829488590232	12.000500198404227	11.965209262275996	11.932703897048746	11.903302112179272	11.87736143837602	11.855281624441114	11.837506122905763	11.824521677561044	11.816854433053457	11.815062848490472
10.1	1.7794874629785522	12.51630370205284	12.466071338875215	12.417002256127969	12.369200796451063	12.32278388093585	12.277882776788323	12.234645105061585	12.193237104026485	12.153846154187375	12.116683554031681	12.08198750832693	12.050026248973447	12.021101146831235	11.995549586353816	11.973747260796062	11.956109393585589	11.94309033177642	11.93518010337932	11.932898396565273
10.2	1.7739120332182283	12.625646705647661	12.576066899717874	12.527656750384192	12.48051859978888	12.434766779482311	12.390529237680887	12.347949376501523	12.307188110018261	12.268426144824895	12.23186646916721	12.197737012245552	12.166293398618976	12.137821669611148	12.112640770526289	12.091104505852622	12.073602544565427	12.060560014996536	12.052434435327946	12.049710566721672
10.3	1.7682418394918056	12.734247768885275	12.685299090524067	12.637525359802433	12.591026925331597	12.545915567468748	12.5023159976273	12.460367541317888	12.420226011973647	12.38206577391972	12.346081978483197	12.312492935315202	12.281542548794272	12.25350270360092	12.228675421467344	12.207394530143498	12.190026572135713	12.176969974657567	12.168653149786573	12.165529212114109
10.4	1.7624727223017218	12.842124091373957	12.793786209183153	12.746627583660265	12.700746583891851	12.65625248286131	12.613266840052548	12.571925044862311	12.53237802484176	12.494794114593452	12.459361067987874	12.426288176715781	12.395808429882486	12.368180609725759	12.34369116562201	12.322655640420308	12.30541942492654	12.292356940408458	12.283869986757477	12.280383077147096
10.5	1.7566002127462519	12.949292149870525	12.9015457550626	12.854982036587	12.809697403743836	12.765798670138544	12.723404329732796	12.682645973658195	12.643669849394879	12.60663855624186	12.571732858966385	12.53915358391649	12.509123536958253	12.481889348218845	12.457723103361786	12.436923563569477	12.419816790371947	12.406755341377304	12.398116827978798	12.394299769364288
10.6	1.7506194993250377	13.05576774254313	13.008594479771721	12.962606507020952	12.917898298172712	12.874574258563811	12.832749903658554	12.79255316093579	12.754125794669458	12.717624946133839	12.683224770765575	12.651118138044097	12.621518337878717	12.594660707386122	12.570804053126727	12.550231695052696	12.533251982133462	12.520197501974632	12.51142381688523	12.507305758029243
10.7	1.744525390016725	13.161566029713768	13.114948433739565	13.06951801065881	13.025367327013639	12.982598433217266	12.941323953154125	12.901668281603614	12.863768887664781	12.8277777157066	12.793862665344063	12.762209117798433	12.733021456605439	12.706524504559454	12.682964765183062	12.662611317116113	12.645756235524546	12.632713818273562	12.62381947382384	12.619426391017203
10.8	1.7383122687776742	13.266701571416876	13.220623009021875	13.17573283942125	13.132121752827874	13.089889499597591	13.049145898270606	13.010011937932685	12.972620971897928	12.937119993550708	12.903670976047254	12.872452244896701	12.843659835293455	12.817508763286655	12.794234111063783	12.774091791130125	12.757358891931489	12.744332916916298	12.735330805332438	12.73068592399195
10.9	1.7319740454230645	13.371188362077644	13.32563297871155	13.281266606386989	13.238178092284095	13.19646494249781	13.156234255331801	13.117603737050636	13.080702796182248	13.045673706774657	13.012672822678022	12.98187181355024	12.953458878100122	12.927639869955593	12.904639247983159	12.884700799310721	12.86808756273673	12.85508179835791	12.845983406882933	12.841107557536137
11.0	1.725504097616257	13.47503986258152	13.429992533277682	13.386134287103582	13.343552163241394	13.302341479771428	13.262606698396073	13.224462361193488	13.188034094800818	13.153459672192641	13.12089011462231	13.090490806083876	13.062442579192894	13.036942713862539	13.014205768540661	12.994464208154476	12.977968275409058	12.964985966104413	12.95580155888552	12.950713479128996
11.1	1.7188952033907015	13.578269029971707	13.533715314127253	13.490350257626528	13.448259127970095	13.407535111526713	13.368280115298502	13.330605631533816	13.294633660083258	13.260497678569086	13.228343643525506	13.198330996373983	13.170633637044938	13.145440809517046	13.122957831010691	13.103406635696322	13.087025604038333	13.074069543442924	13.064808316004916	13.059524907753207
11.2	1.7121394622425836	13.680888344988624	13.63681444464647	13.59392832960337	13.552313532894877	13.51206116522091	13.473270658852805	13.436050566297709	13.400519408257896	13.366806560980354	13.335053166798566	13.305413043406725	13.278053556653402	13.25315640913984	13.230918276736453	13.211551281712545	13.195282786264494	13.182355379006669	13.173025590000005	13.167562139557537
11.3	1.7052282023326295	13.782909837647406	13.739302558952367	13.696881782683125	13.655729345203	13.615934337069618	13.577593793721203	13.540813433789525	13.505708439333516	13.472404268209111	13.441037483050849	13.411756573909441	13.384722742134775	13.360110601092321	13.338108735004806	13.318920107806544	13.302761828276868	13.289865142375692	13.280474226395372	13.274844593473073
11.4	1.6981518706836523	13.884345111015751	13.841191828563062	13.799223394498194	13.758519986616705	13.719168730138183	13.681264339396774	13.644909800866307	13.61021709166754	13.57730792396112	13.54631450039429	13.517380259076925	13.490660578132966	13.466323399253874	13.44454977839141	13.425533933786099	13.409483599323066	13.396619410778888	13.387174075341093	13.381390856020248
11.5	1.690899902398393	13.985205363357252	13.942493987167536	13.900965468441944	13.860698364598061	13.821777889438168	13.78429650969108	13.748354577337324	13.714060991792918	13.681533882591621	13.650901298435288	13.622301882439974	13.595885505890699	13.571813823390308	13.550260761724441	13.531412524399892	13.515467916973575	13.502637747845363	13.493144057071905	13.487218724796712
11.6	1.6834605637756166	14.085501408765653	14.04322035366295	14.00211985943753	13.962276901223799	13.923774834315457	13.886703949071778	13.851162056703625	13.817255100004068	13.785097779939262	13.754814184661107	13.726538402049924	13.700415090182494	13.676599971740934	13.655260268346911	13.636574667593237	13.620733624216992	13.607938775243937	13.59840222229106	13.592345250313095
11.7	1.6758207626527608	14.185243696431034	14.143381853606746	14.102697997879005	14.06326755994373	14.025172088386096	13.988499766158274	13.953345953605282	13.919813752140318	13.88801457972287	13.858068745836375	13.830106006909876	13.804266080776907	13.780699140649624	13.759565931779798	13.741038245278704	13.7252986593183	13.712540237955139	13.702965807945453	13.696786775977804
11.8	1.6679658171887988	14.284442328632588	14.242989039215013	14.202710911899025	14.163681870410716	14.125981707244641	14.089696564644003	14.054919438300917	14.021750697953859	13.990298616416682	13.96067989494616	13.933020168389584	13.907454468185938	13.88412766786382	13.863194560430935	13.844820297485796	13.82918011925294	13.816459063834504	13.806851288695002	13.80055897612431
11.9	1.6598791713716996	14.383107077574657	14.342052108033231	14.302169248109756	14.263530951552564	14.226215304148369	14.190306471887954	14.155895168466202	14.123079136400856	14.09196363363308	14.062661914153809	14.0352956871633	14.009995534452816	13.986901312315155	13.966162194493291	13.947937080634809	13.932394317423423	13.919711418050852	13.91007442444685	13.903676892042636
12.0	1.651541910804863	14.481247403092903	14.440580924917255	14.401083298476282	14.362825543833488	14.325884074039905	14.290341183210527	14.256285340066517	14.223811773425021	14.193022849752488	14.164028494471905	14.136946773103086	14.111903940491885	14.089035078949527	14.068484150361108	14.050404059528768	14.034956827587864	14.022312743459981	14.012650293971408	14.0061549548063
