κ(m₀ω₀²)|α↓|ω→	0.1 ω₀	0.2 ω₀	0.3 ω₀	0.4 ω₀	0.5 ω₀	0.6 ω₀	0.7 ω₀	0.8 ω₀	0.9 ω₀	1.0 ω₀	1.1 ω₀	1.2 ω₀	1.3 ω₀	1.4 ω₀	1.5 ω₀	1.6 ω₀	1.7 ω₀	1.8 ω₀	1.9 ω₀	2.0 ω₀
8.1	0.7701678000239398	102.73427758868786	101.25159217558507	99.76202019211989	98.26463849865223	96.75851900287424	95.24278887104792	93.716732730849	92.17996258181361	90.63269677073092	89.07621400573291	87.51358541751608	85.9508379099499	84.39875284246041	82.8755009002906	81.41009688673856	80.0458993452525	78.8417231334851	77.86634671233938	77.18338616688186
8.2	0.7789701354970657	105.37793336633474	103.90853951170158	102.43397841117415	100.95358045815239	99.46671162779795	97.97283655753542	96.47161977599222	94.96308629004216	93.4478744824316	91.92763123011905	90.40562604731315	88.88768842282225	87.38360488803701	85.90909564970119	84.48834548134116	83.1565987958685	81.96136095245762	80.95952891162634	80.20799341772968
8.3	0.7877431995262367	108.0267767298594	106.56994790776324	105.10951424134615	103.64502232763522	102.17608522199113	100.70244616323875	99.2240766208644	97.74132613157255	96.25515012305064	94.76745445633249	93.28161228571469	91.80322844120529	90.3412407731105	88.90943242712893	87.52832629882874	86.2271381366561	85.04487155219313	84.02884104011831	83.22879286710153
8.4	0.7964861878961393	110.68087192339759	109.23594168070373	107.78883004368151	106.33926843453385	104.88707807799356	103.43223288887128	101.97495304360756	100.51584361782572	99.05609921727441	97.59780452910174	96.14437218508502	94.7011715692661	93.27640897435606	91.88230424382677	90.53653558348493	89.26373044392857	88.09640483414603	87.07422617347672	86.24029403581187
8.5	0.8051982611612991	113.34026814529965	111.90662352405477	110.47209745953525	109.03657969881864	107.60006723799981	106.16272540621691	104.72497626805225	103.28762619259005	101.85204935441146	100.42045041151864	98.99623740797198	97.58454351122204	96.19293875282577	94.83235906431952	93.51822628196157	92.27160161908243	91.11997040529418	90.09690033845955	89.23965600972802
8.6	0.8138785424166306	116.00500158402396	114.58207743243035	113.15946163979997	111.73717980046408	110.31537757219488	108.89437935038224	107.47477120034559	106.05751781877997	104.64412699484747	103.23687971316882	101.8391493417775	100.45583791688686	99.09395775354602	97.76337448386727	96.47768781550744	95.25513519387796	94.11923999208415	93.09868069432187	92.22573846097366
8.7	0.8225261148815397	118.67509716123618	117.26237119151452	115.85104481917479	114.44126034392747	113.03328929709922	111.62758835004782	110.2248767292479	108.82624320673324	107.43329352020777	106.0483524447763	104.67473831832137	103.31713046880354	101.9820489535345	100.67845564234379	99.41845566971317	98.21801357449506	97.09748670588908	96.08160504397384	95.19844649159799
8.8	0.8311400192766065	121.35057002934468	119.94755850668473	118.54694935121525	117.14898520664038	115.7540442422909	114.36269311348258	112.97575897329952	111.5944272083588	110.22037366883266	108.85594258522394	107.50438375520301	106.17016399570245	104.85936619345075	103.5801805059935	102.3434693422766	101.16334089214257	100.05758817064232	99.04772455491286	98.15829838501656
8.9	0.8397192509713771	124.03142686215874	122.63768082949858	121.24726029676415	119.86049421917791	118.47785110500921	117.0999889652611	115.72782213462592	114.36261049005489	113.00607817130383	111.6605706420582	110.32926049637074	109.01641303871475	107.72772074659046	106.47070833101684	105.25519241258588	104.09374525723231	103.00205701900697	101.99899682444519	101.10614880624746
9.0	0.8482627568769039	126.71766697053658	125.33276893041419	123.95204764049085	122.57590629451863	121.20488988042301	119.8397321379829	118.48141745828156	117.13126230862481	115.79102195105831	114.46302945463768	113.1503749950765	111.85713356169434	110.58864722195776	109.35186188959831	108.15570471622158	107.01146234990388	105.93308087247365	104.9372359703711	104.043015563909
9.1	0.8567694320551591	129.409283269369	128.0328442574019	126.6613681961632	125.2953221006712	123.93531561597511	122.58214505577362	121.2368506785639	119.90079100845122	118.57573889334024	117.26400485774246	115.96859390387019	114.69340173398272	113.44345446185244	112.22519067748055	111.04677382200269	109.91840319410846	108.8525633323134	107.86409447575834	106.96997356984527
9.2	0.8652381160133289	132.10626311784918	130.73792011310474	129.37526725015124	128.01882635259184	126.66926160722129	125.32742079547224	123.99438824698636	122.67155270925238	121.36069392980707	120.06409238748532	118.78466690891096	117.52614455007112	116.29326534046868	115.0920201193504	113.92991101213953	112.81620900934514	111.76216223355331	110.78106220270537	109.8880916947216
9.3	0.8736675886442735	134.8085890514138	133.44800267773627	132.09377998381578	130.74648978519497	129.40684213560974	128.0757268726292	126.75426257170434	125.4438585444941	124.14629300246753	122.86381090510844	121.59924514585286	120.35616426580926	119.13904825356408	117.95349031696834	116.80641554638116	115.70629566774033	114.66332375497674	113.6894742276927	112.79839669067667
9.4	0.8820565657721229	137.51623942054442	136.16309190010747	134.81693270828066	133.47837085785565	132.1481548081199	130.82720846970207	129.51667644915474	128.21798072958623	126.93289133692562	125.66361379573087	124.41289618463023	123.18415809121412	121.98164229148192	120.81058688463067	119.67740998157004	118.58988984530282	117.55731210606478	116.5905227697722	115.7018540150148
9.5	0.8904036942542053	140.22918894957198	138.8831822758837	137.54474393947055	136.2145172319006	134.89328258891933	133.58199120072902	132.28180683130725	130.99415767812803	129.7208003563533	128.4638982409618	127.2261163217342	126.01073420255304	124.82177755529817	123.66416572492864	122.54386859120677	121.46805854688034	120.44523502468793	119.48527057624955	118.59935907728195
9.6	0.898707546582552	142.94740922628955	141.6082635287026	140.27722533658581	138.95496705527594	137.64229554613354	136.34018348878445	135.0498080431056	133.772598338463	132.5102934941624	131.2650129482928	130.0393407391551	128.83642486814952	127.66009169622109	126.51497311222553	125.40664045389933	124.34173333752078	123.3280655236292	122.37466433874957	121.4917348024233
9.7	0.9069666149221698	145.67086913169936	144.33832120765248	143.01438252335277	141.6997500828486	140.39525237233315	139.10187861826677	137.8208145423183	136.55348588747216	135.30161110792997	134.06726463413057	132.85295195796746	131.6616972889681	130.4971434880955	129.36366210543582	128.26646825038492	127.21173033181616	126.20666037715922	125.2595474067833	124.3797329162824
9.8	0.9151793045093366	148.39953521780095	147.07333721235784	145.75621580849935	144.4488886560497	143.15220170785898	141.86715651286866	140.59494329652225	139.3369808913489	138.09496465495778	136.87092349270617	135.66728691753826	134.4869626137853	133.33342404722177	132.21080606203788	131.124003837329	130.07876676998302	129.08177582156242	128.14067146135085	127.2640373236408
9.9	0.9233439263257806	151.13337204015798	149.81329025527762	148.5027208190904	147.202398561708	145.91318329649417	144.6360852810795	143.37229583812737	142.1232240218458	140.8905402574644	139.67622783411642	138.48264293863056	137.31258348418518	136.169366170338	135.0569098428387	133.97982108129963	132.9434748346699	131.9540808968211	131.01870703253883	130.14526856231188
10.0	0.931458688945694	153.87234245100836	152.5581562694543	151.2538890585085	149.9602897867857	148.67822899757462	147.4087225638442	146.1529600473913	144.91233839990645	143.6885017602362	142.48338803727168	141.29928277379219	140.138880386518	139.00535215527088	137.90241916210493	136.8344265887334	135.8064132260977	134.82416880103247	133.89425286531534	133.02398870700128
10.1	0.9395216894389335	156.61640785787594	155.30790876865964	154.0097083988878	152.722567183136	151.44736367464873	150.18511671320326	148.93701170460633	147.70443162533942	146.48899336397815	145.2925899345365	144.11743890643032	142.96613702885534	141.84172038901673	140.74772843221683	139.68826870086374	138.66807690677024	137.69256657420615	136.76784419942626	135.90070634458618
10.2	0.9475309031910042	159.36552845204076	158.06251916594235	156.77016351656408	155.48923105424197	154.22060597766466	152.96530782596614	151.7245158455851	150.49959754083275	149.29214190213258	148.10399772230093	146.93731722766924	145.7946049158487	144.67877092763615	143.59318741336145	142.54174507919944	141.52890534393998	140.5597433781502	139.63996005738667	138.77588139971851
10.3	0.9554841724769809	162.11966341044504	160.82195705581262	159.5352362776902	158.2602776741264	156.99796903302052	155.74932865264896	154.51552794887735	153.29791777010712	152.0980588166451	150.91775647401633	149.7591001949326	148.62450725975154	147.51677024613682	146.43910678966037	145.39520913519559	144.38929145644255	143.42611759561416	142.51102964370807	141.64992968886085
10.4	0.9633791935945091	164.87877107428864	163.58619046438727	162.30490608034097	161.03569974713844	159.77946105365058	158.5372053986633	157.31009497849072	156.0994630633194	154.90684187840486	153.7339943182223	152.58294955654785	151.45604233879234	150.35595530092593	149.28576301086912	148.24897550646466	147.24957980402738	146.29206293475815	145.38143795745464	144.5232271429273
10.5	0.9712135023265245	167.64280910715158	166.3551860715247	165.0791501583407	163.81548681601657	162.56508587951694	161.32895843221633	160.10825630211426	158.90429447730406	157.71857669021634	156.55282433294192	155.40900871109906	154.28938639306557	153.19653701965046	152.13340237633307	151.10332474205643	150.1100834087104	149.15791369388353	148.25153071380015	147.39611367695343
10.6	0.9789844574565034	170.4117346349125	169.12890940809865	167.8579438515512	166.59962562469684	165.35484345733545	164.12460291111842	162.91004450169075	161.71246441379265	160.5333380038003	159.37434619892608	158.2374047579368	157.12469613137472	156.03870331159078	154.9822445732104	153.95850732813005	152.97108034615522	152.02396931549399	151.1216186615776	150.26889670822712
10.7	0.9866892220051842	173.18550436974311	171.90732503148675	170.64126084652472	169.38810044133962	168.14873026716276	166.9241493389448	165.71548609063979	164.5240175350719	163.35119087712962	162.19864764694026	161.06825028538614	159.96211090928944	158.88262167455034	157.83248572396684	156.81474716077716	155.83281950643567	154.89049833723246	153.991981374351	153.1418543375951
10.8	0.9943247417871892	175.96407471989434	174.69039668167858	173.42907339110002	172.1808933463282	170.94673970236246	169.72760405947926	168.5246021498757	167.33899157351956	166.17219169425428	165.025805728585	163.90164493521888	162.80175462808924	161.72844146060302	160.68430105573754	159.67224455329716	158.69552389026836	157.75774182955357	156.8628705832796	156.01523821579582
10.9	1.0018877207989512	178.74740188690907	177.47808742030458	176.22135248583595	174.9779844894094	173.74886240856037	172.5349696970903	171.33740889297263	170.15741804899693	168.99638906621917	167.85588793523826	166.73767677555563	165.6437373957438	164.57629584819716	163.53784715670534	162.53118058662764	161.55939347510633	160.6259163952905	159.73451311139306	158.88927611991025
11.0	1.009374592840482	181.5354419517405	180.27035975443835	179.01806805506422	177.7793523195569	176.55508658649026	175.34624554962605	174.15391816937654	172.97932290597137	171.82382462889774	170.68895318591206	169.57642350910695	168.4881569842331	167.42630359063713	166.39326403254972	165.3917124303681	164.42460771528815	163.49521679419414	162.60711346108445	161.76417426592224
11.1	1.0167814886342927	184.32815095094455	183.06717574694358	181.81918909975428	180.58497379066281	179.3653982629464	178.16142793952324	176.9741379132678	175.80472708051514	174.6545337511368	173.525052701555	172.41795353672515	171.33510011187423	170.278570494424	169.25067684399934	168.25398578840577	167.29132772970158	166.36581824549623	165.4808560996978	164.6401193828355
11.2	1.024104197526751	187.1254849440405	185.86849711480397	184.6246838342531	183.39482454577333	182.17978153350805	180.98051052804703	179.79807254466138	178.63364700590523	177.48854616465098	176.36423078069092	175.26232691404795	174.1846435715455	173.13319079390834	172.11019745810592	171.11812966980682	170.1596982216224	169.23787845321385	168.3559074819955	167.51728057244446
11.3	1.031338122627756	189.92740007313517	188.674285316745	187.43451980869276	186.20887908232183	184.9982187802387	183.8034845969564	182.62572332839832	181.46609506429212	180.32588652549182	179.2065254890681	178.1095961613836	177.03685524780047	175.99024831057875	174.97192581078832	173.98425967531557	173.0298491682625	172.1115393920772	171.2324178430267	170.39581097713216
11.4	1.038478227946245	192.73385261541452	191.48450163136877	190.2486640185851	189.027110900394	187.8206908671758	186.6303393012918	185.4570886959589	184.30207999090888	183.16657491546763	182.05196927415793	180.95980703404626	179.89179497213797	178.84981750008623	177.83595267486217	176.85247935560483	175.9018973115675	174.9869288861483	174.11052279035894	173.27584927608055
11.5	1.045518975684767	195.5447990295631	194.2991072267306	193.06708300301887	191.849492635885	190.64717731604554	189.46106189655262	188.29216453439977	187.1416072364102	186.0106272907766	184.90058951380266	183.81299917146345	182.7495153443758	181.7119643775868	180.70235446018737	179.72288141286506	178.77594747704072	177.8641620074635	176.99034472051804	176.1575210284226
11.6	1.0524542513346058	198.36019599642202	197.11806322233736	195.88974293260856	194.67599618015507	193.47765646434615	192.2956379430721	191.1309444460922	189.98467929218583	188.85805588412074	187.75240900699393	186.66920669124494	185.61006241935246	184.57674734050306	183.5712035707619	182.59554876646706	181.65209374324203	180.7433423179777	179.87199408172054	179.04093987989353
11.7	1.0592772735084508	201.18000045492963	199.94133074433955	198.71660968837503	197.50659278765184	196.31210560773098	195.13405149013718	193.97341998253165	192.8312959828568	191.70886956401125	190.60744641369425	189.5284587181108	188.47347633765435	187.44421932324863	186.44256296456368	185.470555500251	184.53042048125045	183.62456297475322	182.75557050100835	181.92620864785414
11.8	1.0659804844898515	204.0041696333729	202.76887097457012	201.54764893238357	200.34125317271824	199.1505011283054	197.97628524197	196.81958085508273	195.6814547296635	194.56307416776554	193.46571664967536	192.39077985791127	191.33979188690338	190.31442275909254	189.3164884770284	188.34796770652352	187.4110032806239	186.50790771548782	185.6411637925043	184.81342029789104
11.9	1.0725554161555377	206.8326610768345	205.6006451942274	204.38282617109314	203.17994759672314	201.99281861034265	200.82232070754065	199.66941512515598	198.53515078792194	197.42067277704206	196.3272312415278	195.2561906231287	194.20903900478135	193.1873987156226	192.19302949200758	191.22784423958055	190.29390977598501	189.39345173907995	188.52885486068075	187.70265882375267
12.0	1.0789923885816741	209.66543272706713	208.43661495275305	207.2221070271897	206.02264625313376	204.8390329498601	203.67213883669996	202.52290997693234	201.39237816368154	200.28166680249723	199.19199865423448	198.12470882516976	197.08124434353397	196.06318152813705	195.07222934439181	194.11023576177521	193.17920015616687	192.2812622449191	191.4187162414428	190.5939997495407
