Ω(THz2π)|T(K)|Imχ(ω₀/m₀)    0.47999999999999954	49.999999999999964	99.99999999999993	149.9999999999999	199.99999999999986	249.99999999999977	299.9999999999998	349.9999999999997	399.9999999999997
14.145939889243015	0.20906174799183336	0.22947888186894275	0.28291100130491564	0.3698219419777528	0.4694063662201875	0.5709229000321062	0.6696950556871326	0.7639276684520594	0.8531324932449427
14.203678419403191	0.20975348969879765	0.2300996779988024	0.28356710941829577	0.37062695813835833	0.4704519037391354	0.5722722803093326	0.6713833618561464	0.7659698320450413	0.8555307987344358
14.261416949563367	0.21044260804680615	0.230718262287506	0.2842210311937592	0.37142897817745285	0.4714931930272391	0.5736162062392226	0.6730652339291315	0.7680048352655531	0.8579214441449382
14.319155479723543	0.21112912880511872	0.23133465435272152	0.2848727901954201	0.37222803238613744	0.4725302728977694	0.5749547179739504	0.6747407102101171	0.7700327131193977	0.8603044570120325
14.376894009883717	0.21181307741838437	0.2319488737845485	0.2855224060005067	0.3730241504182222	0.4735631804555304	0.5762878546471715	0.6764098314693042	0.7720535048129282	0.8626798718931387
14.434632540043895	0.21249447869733581	0.23256094085721643	0.28616989925616687	0.37381736457819376	0.47459195450831543	0.5776156550086561	0.6780726325878864	0.77406724290588	0.8650477199777697
14.492371070204069	0.21317335758555858	0.2331708758268259	0.28681529200677264	0.37460770005051014	0.4756166279188285	0.5789381549560302	0.6797291480672073	0.7760739559193094	0.8674080269089004
14.550109600364243	0.21384973783450398	0.2337786965128849	0.28745860300383286	0.37539518771377706	0.4766372373604164	0.5802553989189217	0.6813794208578957	0.7780736843170472	0.8697608237174461
14.60784813052442	0.21452364337801114	0.2343844232036544	0.2880998544538929	0.37617985792012737	0.47765382051451677	0.5815674179461321	0.6830234824563487	0.7800664597924107	0.8721061446073398
14.665586660684594	0.21519509753444022	0.2349880741436962	0.28873906448917824	0.37696173795384036	0.47866641134340693	0.5828742546999176	0.6846613742599996	0.7820523138489857	0.8744440116522655
14.723325190844772	0.21586412337720015	0.23558966801127923	0.2893762524749261	0.37774085295358134	0.4796750425037369	0.5841759420882966	0.6862931281345527	0.784031286335199	0.8767744667504657
14.781063721004948	0.21653074350478965	0.2361892234639336	0.290011440181203	0.37851723386574354	0.4806797518755529	0.5854725209558119	0.6879187827211433	0.7860034066250393	0.8790975334443586
14.838802251165122	0.21719498019502356	0.23678675969560942	0.29064464341740814	0.379290907444736	0.48168057353162247	0.5867640265275333	0.6895383752886163	0.7879687034124019	0.8814132360143244
14.8965407813253	0.21785685539294575	0.23738229464238828	0.29127588423824446	0.38006189930250367	0.48267753865062724	0.5880504949810866	0.6911519397275203	0.7899272244495305	0.8837216185706328
14.954279311485474	0.21851639070340811	0.2379758456269857	0.2919051783535825	0.38083023795913823	0.48367068488795034	0.5893319637364326	0.6927595116751105	0.7918789893376178	0.8860226986309911
15.012017841645651	0.21917360718946402	0.23856743155109733	0.29253254672847534	0.3815959472916492	0.4846600435767056	0.5906084706411362	0.6943611295705863	0.7938240377704852	0.8883165138847386
15.069756371805825	0.21982852602397146	0.23915706967870384	0.29315800484320365	0.38235905437317536	0.48564564651812653	0.5918800456338672	0.6959568253739692	0.7957624000891748	0.8906030890445726
15.127494901966	0.22048116771808363	0.23974477827031979	0.2937815734002271	0.38311958442542604	0.4866275276618016	0.5931467288797552	0.6975466357505024	0.7976941082643126	0.8928824527991086
15.185233432126177	0.22113155255797765	0.24033057454465429	0.2944032687930444	0.38387756291750535	0.4876057191353955	0.5944085562327296	0.6991305946434127	0.799619198603176	0.8951546410720416
15.24297196228635	0.22177970051035584	0.24091447640753172	0.29502310824147865	0.3846330146386584	0.488580253744848	0.5956655616813752	0.7007087388722212	0.8015376998034414	0.8974196785883282
15.300710492446528	0.22242563122971218	0.24149650068706477	0.29564110998619203	0.38538596484272236	0.4895511627341837	0.5969177788628505	0.7022811038434387	0.8034496506751091	0.8996775999520574
15.358449022606703	0.22306936411255712	0.24207666517724175	0.29625729023903896	0.38613643660647234	0.49051847705953266	0.5981652442563427	0.7038477218790814	0.8053550799183882	0.9019284272198843
15.41618755276688	0.22371091832645268	0.24265498703272145	0.29687166681779986	0.386884455086063	0.49148222884227816	0.5994079918081887	0.705408627311775	0.8072540176585324	0.9041721920455796
15.473926082927054	0.22435031258499807	0.24323148322988938	0.29748425594283	0.3876300422864022	0.49244244879634075	0.600646054346754	0.7069638565757527	0.8091465015592769	0.9064089331156062
15.531664613087228	0.22498756547251414	0.24380617048397363	0.29809507430875	0.38837322317683176	0.4933991668957721	0.6018794674910534	0.7085134406820515	0.8110325608093815	0.9086386659930846
15.589403143247406	0.22562269527720746	0.24437906657445155	0.29870413807426416	0.38911402138627427	0.49435241418202197	0.6031082646583148	0.7100574164051789	0.8129122244010433	0.9108614293464788
15.64714167340758	0.2262557199756884	0.24495018809251715	0.29931146414918697	0.3898524566872744	0.4953022188061213	0.6043324760707924	0.7115958147817267	0.8147855284538725	0.9130772495121077
15.704880203567757	0.22688665724616472	0.24551955165486136	0.2999170673506483	0.3905885545261026	0.4962486136056696	0.6055521397761404	0.7131286705087528	0.8166525046272064	0.915286153212638
15.762618733727932	0.22751552472594933	0.24608717401682578	0.3005209647514352	0.3913223367809578	0.4971916264515203	0.6067672864809843	0.7146560172422877	0.818513182800891	0.9174881734733602
15.820357263888106	0.2281423394924493	0.24665307270226577	0.30112317149640966	0.39205382462919447	0.4981312861570621	0.6079779488643344	0.7161778895530829	0.8203675964763546	0.9196833355293231
15.878095794048283	0.22876711863697524	0.24721726378737083	0.30172370367867984	0.39278303864121067	0.49906762219599826	0.6091841599271905	0.7176943150734642	0.8222157741457952	0.921871670255614
15.935834324208457	0.22938987888166562	0.24777976360696907	0.3023225744135375	0.39351000078680753	0.5000006619902713	0.6103859483765851	0.7192053307314975	0.8240577500244557	0.9240532084348282
15.993572854368635	0.2300106367356616	0.24834059014112173	0.3029198027261069	0.3942347353002343	0.5009304357000497	0.6115833530273771	0.7207109700761207	0.8258935541077279	0.9262279742584685
16.05131138452881	0.23062940858798275	0.2488997590476248	0.3035154012527403	0.3949572594181276	0.5018569714844022	0.61277640122289	0.7222112622286715	0.8277232174167605	0.9283959975316691
16.10904991468898	0.23124621033431123	0.24945728710433723	0.30410938515922525	0.3956775956136357	0.5027802968205357	0.613965122867916	0.7237062414610678	0.8295467692340512	0.9305573112588518
16.16678844484916	0.23186105784621844	0.25001319141760053	0.30470176944684535	0.3963957628981061	0.5037004356233317	0.6151495523444681	0.7251959391335442	0.8313642461970273	0.9327119396525646
16.224526975009333	0.2324739668208814	0.2505674882946374	0.30529256910539565	0.39711178206503045	0.504617421243294	0.6163297218836975	0.7266803887020673	0.833175670845816	0.9348599106286211
16.282265505169512	0.23308495267485146	0.2511201947545494	0.3058817982512007	0.3978256728771198	0.5055312743795497	0.6175056579227421	0.7281596182649864	0.8349810770049627	0.937001255078622
16.340004035329684	0.2336940305300326	0.25167132669720865	0.3064694715387423	0.39853745476443186	0.5064420277476493	0.6186773940664521	0.7296336647065567	0.8367805007710611	0.9391360014375798
16.39774256548986	0.23430121543864532	0.25222090176646855	0.3070556030196531	0.3992471486592569	0.5073497049486915	0.6198449623126364	0.731102555047249	0.8385739644176934	0.9412641746693698
16.455481095650036	0.23490652216399618	0.2527689363722889	0.3076402065901814	0.39995477156376563	0.5082543318933828	0.6210083877610035	0.7325663180559727	0.8403614995048412	0.943385804169391
16.513219625810212	0.23550996535303992	0.25331544722110105	0.30822329724267084	0.40066034361458175	0.5091559361967554	0.6221677067552513	0.7340249943100254	0.8421431410750084	0.9455009208740011
16.570958155970388	0.23611155935502523	0.2538604512006655	0.3088048877576351	0.40136388190905475	0.5100545422740748	0.6233229447585592	0.735478606259859	0.8439189176946543	0.9476095518918469
16.628696686130564	0.23671131844645318	0.25440396546836536	0.3093849924997981	0.402065406349917	0.5109501761744865	0.6244741308330005	0.7369271871239188	0.8456888558336817	0.9497117223996465
16.686435216290736	0.23730925661297902	0.25494600645171656	0.3099636253747904	0.4027649347372868	0.5118428621810931	0.6256212960400528	0.7383707672395498	0.8474529863885629	0.9518074607870612
16.744173746450915	0.23790538767695266	0.25548659139496305	0.31054079900436515	0.4034624849452886	0.5127326265638185	0.6267644708377632	0.7398093793760083	0.8492113416525467	0.9538967961677955
16.801912276611088	0.23849972530974328	0.256025737490591	0.3111165280224439	0.4041580752517113	0.5136194942723373	0.6279036789693085	0.7412430469490309	0.8509639465446832	0.9559797538478982
16.859650806771267	0.23909228305980015	0.2565634617229372	0.3116908250776285	0.40485172268677716	0.5145034884478521	0.6290389567737169	0.7426718097625579	0.8527108350777652	0.9580563658918884
16.917389336931443	0.23968307419943233	0.25709978230040625	0.312263703837882	0.4055434449545835	0.5153846355061218	0.6301703266847851	0.7440956883362007	0.8544520327836231	0.9601266563767965
16.975127867091615	0.2402721118518628	0.2576347137491525	0.3128351764670425	0.40623325857277137	0.5162629575608196	0.6312978182777599	0.7455147198997847	0.85618757507501	0.9621906547512502
17.032866397251794	0.24085940904932024	0.2581682760504895	0.31340525695594146	0.40692118030150304	0.5171384801519538	0.6324214618127671	0.7469289294326533	0.8579174798910045	0.9642483840293367
17.090604927411967	0.241444978574165	0.25870048613116703	0.31397395806699513	0.4076072276215162	0.518011224153952	0.6335412824518933	0.7483383483430822	0.8596417849831811	0.9662998746454157
17.148343457572146	0.2420288330651004	0.25923136117232926	0.31454129269915027	0.4082914162646543	0.5188812162966938	0.634657308315693	0.749743001968309	0.8613605165909052	0.9683451538962856
17.20608198773232	0.24261098501524778	0.25976091847868427	0.3151072737592045	0.4089737630618793	0.5197484764844792	0.6357695669248098	0.7511429242618349	0.8630737033807108	0.9703842490320219
17.263820517892498	0.24319144680835617	0.2602891764446676	0.31567191332310907	0.4096542843843572	0.5206130319116613	0.6368780875998832	0.752538141223996	0.8647813741009701	0.9724171871056891
17.32155904805267	0.24377023057853406	0.26081615254384105	0.31623522441958685	0.4103329951218857	0.5214749012087799	0.637982895766357	0.7539286831768662	0.8664835563000709	0.9744439934356983
17.379297578212846	0.24434734839682112	0.26134186505527	0.3167972196716249	0.4110099119636911	0.5223341101209233	0.6390840173702051	0.7553145768590006	0.8681802788614309	0.9764646927103388
17.43703610837302	0.24492281215918899	0.2618663319189344	0.3173579117087001	0.4116850498124348	0.5231906772594125	0.6401814796601403	0.7566958518215808	0.8698715698040019	0.9784793171344702
17.494774638533197	0.24549663355270437	0.2623895710247015	0.31791731253847605	0.41235842415313784	0.5240446281051464	0.6412753094387461	0.7580725342335626	0.8715574558772773	0.9804878904937571
17.552513168693373	0.2460688241891772	0.2629116008303321	0.31847543430693026	0.41303005039885127	0.5248959829141091	0.6423655338871167	0.7594446582606198	0.873237971805098	0.9824904461647168
17.61025169885355	0.24663939560753265	0.2634324398160373	0.3190322889059802	0.41369994339787824	0.5257447637387986	0.643452179863493	0.7608122459797508	0.8749131358168756	0.9844869976478282
17.66799022901372	0.2472083589842353	0.2639521062720494	0.3195878891553195	0.4143681181028431	0.5265909929388467	0.6445352664341129	0.7621753231409684	0.8765829785319337	0.9864775745828532
17.7257287591739	0.24777572566578293	0.2644706186011505	0.320142246916033	0.41503458961796047	0.5274346895311481	0.6456148245634471	0.7635339220108741	0.8782475321962339	0.9884622146490578
17.783467289334073	0.24834150661976848	0.26498799590001604	0.3206953743774705	0.41569937069905144	0.5282758756673338	0.6466908808289583	0.7648880683383145	0.879906816283294	0.9904409279274181
17.841205819494252	0.24890571277571047	0.2655042567445032	0.3212472827562071	0.4163624766788009	0.5291145741967751	0.6477634590887379	0.7662377906707893	0.8815608612769829	0.9924137514717232
17.898944349654425	0.24946835492182487	0.26601942006979945	0.3217979847273489	0.41702392193268284	0.5299508024175181	0.6488325850429236	0.7675831147596542	0.8832097007271917	0.994380710378145
17.9566828798146	0.2500294437747254	0.26653350440631995	0.3223474919398603	0.4176837210569801	0.5307845834877264	0.6498982813659194	0.7689240685963528	0.8848533519686722	0.996341824107048
18.014421409974776	0.25058898982033895	0.2670465292865994	0.32289581537798445	0.41834188712568887	0.5316159356106916	0.6509605741199731	0.7702606763814392	0.8864918494654886	0.9982971270442401
18.072159940134952	0.25114700344994706	0.26755851354828253	0.3234429671203575	0.4189984336118213	0.5324448799697745	0.6520194874730691	0.7715929642207878	0.8881252127996838	1.0002466382356676
18.129898470295128	0.25170349503053707	0.2680694766857721	0.3239889586581962	0.4196533747009806	0.5332714367167181	0.6530750470217321	0.7729209666532252	0.8897534792979503	1.0021903729028048
18.187637000455304	0.25225847477084534	0.2685794374652518	0.3245338017644492	0.42030672316225615	0.534095625173815	0.6541272764523701	0.774244702123517	0.8913766679259725	1.0041284028492476
18.24537553061548	0.25281195263778783	0.269088415179322	0.3250775087592562	0.4209584940405396	0.5349174642419131	0.6551761975893844	0.7755641978738618	0.8929948018729038	1.0060606998197865
18.303114060775656	0.25336393871555546	0.2695964294902576	0.32562008913122326	0.42160869829431347	0.5357369741386211	0.6562218367828584	0.7768794768442517	0.8946079134807091	1.007987314915343
18.36085259093583	0.2539144426197575	0.270103499782852	0.32616155603566066	0.42225735334093045	0.5365541740095324	0.6572642180865885	0.7781905735744292	0.8962160264227339	1.00990826184552
18.418591121096007	0.2544634743259385	0.27060964433622337	0.3267019193568614	0.42290446650750224	0.5373690820347465	0.6583033618379475	0.7794975087264371	0.8978191700532658	1.0118235769980284
18.476329651256183	0.2550110431623978	0.27111488392117533	0.3272411911192677	0.423550053309243	0.5381817156638916	0.6593392914574896	0.7808003046351957	0.8994173649184719	1.0137332815152997
18.534068181416355	0.25555715891585995	0.27161923684836636	0.3277793825812801	0.4241941276192773	0.5389920980678146	0.6603720335093659	0.7820989891222109	0.9010106372238712	1.0156373961080003
18.591806711576535	0.2561018309271043	0.2721227225123388	0.3283165036931302	0.4248366992180034	0.5398002430973424	0.6614016081643891	0.7833935886086583	0.9025990188022446	1.0175359494451233
18.649545241736707	0.2566450684702447	0.2726253601055058	0.32885256752119124	0.42547778420559423	0.5406061706285038	0.6624280406334171	0.784684130725606	0.9041825323971211	1.0194289682326971
18.707283771896886	0.257186880558451	0.2731271681674212	0.329387584176062	0.42611739245102725	0.5414098988783841	0.6634513510707923	0.7859706380106605	0.9057612010321101	1.0213164765074016
18.76502230205706	0.25772727649768434	0.2736281661448922	0.3299215633100222	0.4267555355097539	0.5422114458192171	0.6644715611513179	0.7872531311999427	0.9073350504920711	1.0231984985329015
18.822760832217234	0.2582662652695599	0.274128372270437	0.3304545177539968	0.42739222897654155	0.5430108286281062	0.6654886897381933	0.7885316355158424	0.9089041075018721	1.0250750526937658
18.88049936237741	0.2588038557422809	0.2746278055173113	0.3309864575663844	0.4280274814553925	0.5438080650146268	0.6665027731996426	0.7898061854670588	0.910468399632976	1.0269461759051464
18.938237892537586	0.25934005661848486	0.27512648361154246	0.331517393317825	0.42866130750102305	0.54460317307478	0.6675138206801515	0.7910767948448805	0.9120279488400793	1.028811884901327
18.995976422697762	0.2598748767939768	0.2756244253293488	0.3320473361846827	0.4292937161051849	0.5453961686107324	0.6685218559632177	0.7923434910714031	0.9135827784931531	1.0306722037230855
19.053714952857938	0.26040832469631153	0.2761216471666762	0.3325762968149141	0.42992472048396946	0.546187072247459	0.6695269030682576	0.793606298663651	0.915132916391305	1.0325271586108242
19.111453483018114	0.2609404089265699	0.2766181668024967	0.33310428598615477	0.4305543348289186	0.5469758924388078	0.6705289767849418	0.7948652370579199	0.9166783834973216	1.034376772888863
19.16919201317829	0.26147113784950976	0.27711400214566595	0.3336313140554808	0.4311825669253231	0.5477626551270065	0.6715281075205191	0.7961203360559466	0.9182192062196716	1.0362210703351582
19.22693054333846	0.26200051995718887	0.2776091689094273	0.3341573910422328	0.4318094281990229	0.5485473734949593	0.6725243120826634	0.7973716195680284	0.9197554128012666	1.038060074068849
19.28466907349864	0.26252856336570674	0.27810368225332616	0.3346825285282911	0.4324349325252462	0.5493300625211989	0.6735176089866625	0.7986191049001348	0.9212870218045592	1.0398938093610048
19.342407603658813	0.26305527626601743	0.2785975585401237	0.33520673642608656	0.43305908827121975	0.5501107403837717	0.6745080248172862	0.7998628212387099	0.9228140618901015	1.0417223040261276
19.400146133818993	0.2635806666787596	0.27909081248889706	0.335730025073721	0.4336819094343974	0.5508894223697971	0.675495575426513	0.8011027885857768	0.9243365537313939	1.0435455731093828
19.457884663979165	0.26410474284011276	0.2795834578230669	0.33625240491570907	0.43430340400698153	0.5516661236541572	0.6764802814668477	0.802339030169337	0.9258545215156652	1.0453636480510153
19.51562319413934	0.26462751240517407	0.2800755083303518	0.3367738863093135	0.4349235848813886	0.5524408622410784	0.6774621664101786	0.8035715693922274	0.9273679915111284	1.0471765493132816
19.573361724299517	0.2651489831782349	0.2805669761049383	0.3372944788087216	0.4355424621077555	0.5532136512025659	0.6784412456815148	0.804800430585848	0.9288769852835159	1.0489843018475584
19.631100254459692	0.26566916310663763	0.2810578733650367	0.3378141940743999	0.4361600461041673	0.5539845085527413	0.6794175428163572	0.8060256310784348	0.9303815250481202	1.0507869256139855
19.68883878461987	0.2661880598036769	0.28154821041678246	0.3383330406395195	0.43677634934930676	0.5547534488292318	0.6803910772352454	0.8072472004164639	0.9318816396738171	1.0525844415567864
19.746577314780044	0.26670568063262234	0.28203799717421413	0.3388510293086381	0.43739137949136137	0.5555204841364587	0.6813618670596953	0.8084651571110699	0.9333773475259362	1.0543768826639408
19.80431584494022	0.26722203350908147	0.2825272421620323	0.3393681701253108	0.4380051484862979	0.5562856323030219	0.682329933228586	0.8096795234344972	0.93486867598483	1.0561642626660053
19.862054375100396	0.2677371256304515	0.28301595315790307	0.33988447254917886	0.43861766553783266	0.557048909622998	0.6832952940108121	0.8108903209819723	0.9363556423429881	1.0579466120968433
19.91979290526057	0.26825096429257894	0.28350413666375884	0.34039994649350724	0.4392289432085527	0.5578103292823194	0.6842579682401054	0.8120975704540886	0.9378382713094906	1.0597239552299262
19.977531435420747	0.2687635569014102	0.28399179708953254	0.3409146029212596	0.4398389893426249	0.5585699048031461	0.6852179774495416	0.8133013005151373	0.9393165934315222	1.0614962972910238
20.035269965580923	0.2692749106919528	0.28447893905225313	0.3414284495950268	0.44044781455431653	0.5593276518639202	0.6861753362929188	0.8145015247193735	0.9407906225416006	1.0632636792777581
20.093008495741095	0.2697850326728925	0.28496556398950523	0.3419414976861195	0.4410554289001653	0.5600835844790454	0.6871300683202605	0.815698266503699	0.9422603827363685	1.065026113954814
20.150747025901275	0.2702939301432476	0.2854516733852726	0.34245375637164394	0.4416618433935457	0.5608377179050892	0.6880821895213165	0.8168915502018251	0.9437258992970079	1.066783635274253
20.208485556061447	0.27080160986003377	0.2859372662021358	0.3429652347936122	0.4422670654162574	0.5615900623370953	0.6890317160349381	0.8180813937523153	0.9451871941870306	1.0685362560634304
20.266224086221627	0.27130807895406406	0.2864223405559241	0.34347594298109607	0.4428711061315332	0.562340638675333	0.6899786728354014	0.8192678212129403	0.9466442900649163	1.0702840026881901
20.3239626163818	0.27181334418695174	0.28690689231827743	0.34398588962129756	0.4434739755000466	0.5630894542826917	0.6909230689119161	0.8204508483649897	0.948097201170114	1.0720268884083655
20.381701146541975	0.2723174123035187	0.2873909162859672	0.34449508539243795	0.444075683482132	0.563836527088966	0.6918649344648099	0.8216305091599029	0.9495459664079677	1.0737649521456725
20.43943967670215	0.27282029019770454	0.2878744062224003	0.3450035386742849	0.44467623753081764	0.5645818672559051	0.6928042747969638	0.822806807321128	0.9509905925995431	1.0754982038111442
20.497178206862326	0.2733219843724248	0.28835735372923105	0.34551125796822396	0.4452756485130855	0.5653254923729372	0.6937411178841434	0.8239797750024703	0.9524311086850002	1.077226669219011
20.554916737022502	0.2738225015571444	0.2888397490524495	0.3460182534709861	0.4458739249380716	0.5660674094537995	0.6946754724070447	0.8251494223821828	0.9538675323713489	1.078950367975789
20.612655267182678	0.27432184822157885	0.28932158186915985	0.3465245330227406	0.4464710772865179	0.5668076369417824	0.695607363658371	0.8263157821872451	0.9552998883071855	1.0806693235549785
20.67039379734285	0.2748200309147197	0.28980284030530234	0.34703010609962476	0.44706711370401137	0.5675461879695076	0.6965368054862993	0.8274788682233203	0.9567282019178288	1.0823835615600423
20.72813232750303	0.2753170558885036	0.29028351423695065	0.34753498135545635	0.44766204254859265	0.5682830709390332	0.697463812379723	0.8286386962154669	0.9581524852806843	1.0840930936080018
20.785870857663202	0.27581292970774407	0.29076359179364986	0.34803916739271273	0.44825587484746127	0.5690183022647773	0.698388405205957	0.8297952924149793	0.9595727667180437	1.0857979495195502
20.84360938782338	0.2763076586187702	0.2912430657007467	0.3485426728850173	0.4488486173224871	0.5697518949731654	0.6993106015528514	0.8309486761270211	0.9609890649162796	1.0874981501358185
20.901347917983554	0.27680124864293015	0.2917219294660822	0.34904550619451374	0.4494402808569861	0.5704838583863248	0.7002304133744318	0.8320988651862704	0.9624014009091021	1.0891937162490442
20.959086448143733	0.2772937061653802	0.29220017843589086	0.3495476767089725	0.4500308743841968	0.571214208856433	0.7011478633403156	0.8332458805557637	0.9638097974705858	1.0908846662268432
21.016824978303905	0.27778503738430116	0.2926778088448132	0.35004919089807196	0.45062040348971566	0.5719429555799688	0.7020629654401003	0.8343897386734372	0.96521427147367	1.0925710226290712
21.07456350846408	0.2782752481809754	0.29315481734770943	0.3505500579650239	0.45120888042915985	0.5726701135295736	0.7029757349110658	0.835530464074102	0.9666148506757037	1.094252807830327
21.132302038624257	0.2787643445369841	0.29363120079550653	0.3510502852342803	0.45179631187158514	0.5733956902853634	0.7038861868427044	0.8366680701102045	0.9680115490764353	1.0959300506414629
21.190040568784433	0.2792523326070885	0.29410695709670337	0.3515498822842042	0.4523827064908198	0.5741197029530575	0.7047943448647596	0.8378025847470456	0.969404393804515	1.0976027562748063
21.247779098944612	0.27973921810760555	0.29458208509130585	0.3520488550704392	0.452968073044481	0.5748421595086219	0.705700216025844	0.8389340131216557	0.9707933965373261	1.0992709558867704
21.305517629104784	0.2802250069584007	0.29505658169012694	0.35254721192061594	0.4535524199184218	0.5755630744939624	0.7066038205525169	0.8400623851063327	0.9721785849240788	1.100934665102657
21.36325615926496	0.2807097048957567	0.29553044736950457	0.3530449605158566	0.45413575600085365	0.5762824585524147	0.7075051735931306	0.8411877169253554	0.9735599765910736	1.1025939109451282
21.420994689425136	0.2811933177006503	0.2960036801733829	0.3535421076689047	0.4547180883078596	0.5770003210152416	0.7084042917964831	0.8423100243331261	0.9749375907833793	1.1042487047002518
21.478733219585312	0.28167585101992926	0.2964762794796167	0.354038661167901	0.45529942770558524	0.5777166778278918	0.7093011937454994	0.8434293310186275	0.9763114523172763	1.1058990785265983
21.536471749745488	0.28215731062047256	0.29694824472805426	0.35453462693068943	0.4558797769362843	0.5784315353374937	0.7101958842249108	0.8445456485670964	0.9776815736527544	1.107545043180261
21.594210279905663	0.2826377018523314	0.2974195755039691	0.35503001350421537	0.456459150439162	0.5791449081084243	0.71108838891279	0.8456590010572669	0.9790479803383358	1.1091866260328704
21.651948810065836	0.28311703044871017	0.2978902720397266	0.3555248264153291	0.45703755173391486	0.5798568062099114	0.711978718059205	0.8467694009827565	0.9804106863299981	1.1108238414001925
21.709687340226015	0.28359530182394455	0.2983603341293632	0.3560190725886491	0.457614991179882	0.5805672398345714	0.7128668890242372	0.8478768738806696	0.9817697234058991	1.112456716528587
21.767425870386187	0.2840725211986708	0.29882976186414556	0.35651275932406645	0.4581914758817455	0.5812762210811486	0.713752918033216	0.8489814339538713	0.9831250942110566	1.1140852616798445
21.825164400546367	0.28454869440108477	0.29929855529515925	0.35700589081136647	0.4587670132976792	0.581983760339739	0.7146368138085861	0.8500830954256248	0.9844768331905168	1.1157095093139433
21.88290293070654	0.2850238264668597	0.29976671448060105	0.35749847394922546	0.4593416116743978	0.5826898669774321	0.7155185964670895	0.8511818818567841	0.9858249486103642	1.1173294625699448
21.940641460866715	0.28549792264031676	0.30023424107695446	0.35799051622189154	0.4599152792560774	0.5833945533467116	0.7163982829317505	0.8522778076164536	0.9871694739236446	1.1189451618552477
21.99837999102689	0.2859709883510361	0.30070113450437563	0.3584820216086513	0.4604880223944051	0.5840978296267322	0.7172758813995119	0.8533708893771156	0.9885104109049372	1.1205566105020084
22.056118521187067	0.28644302864282367	0.30116739611042187	0.3589729956039435	0.4610598511343357	0.5847997055743753	0.718151408747033	0.8544611448779974	0.9898477911095568	1.1221638371302436
22.113857051347242	0.2869140488425271	0.30163302654597807	0.3594634440955888	0.46163076983669976	0.5855001913179986	0.7190248815629025	0.8555485949050394	0.9911816265816299	1.1237668567522565
22.171595581507418	0.2873840538757377	0.3020980261011414	0.3599533719123965	0.4622007886807657	0.5861992974191136	0.719896309273873	0.8566332513419734	0.9925119393926393	1.1253656908077978
22.22933411166759	0.2878530489605554	0.30256239582081035	0.3604427827300807	0.46276991255681077	0.5868970327154129	0.7207657099385214	0.8577151368815209	0.9938387492301276	1.1269603640510208
22.28707264182777	0.2883210389618674	0.30302613681845947	0.3609316825828317	0.4633381505268621	0.5875934089407322	0.7216330971302085	0.8587942635299215	0.9951620749086222	1.1285508858774782
22.344811171987942	0.28878802904274387	0.30348925109033886	0.36142007559953165	0.4639055115320397	0.5882884368704508	0.722498483052792	0.8598706505728991	0.9964819251255499	1.1301372764824675
22.40254970214812	0.2892540239666472	0.30395173756056265	0.3619079660674431	0.4644720008262418	0.5889821244748346	0.7233618856895468	0.8609443144164218	0.9977983346633109	1.1317195609893271
22.460288232308294	0.2897190287192598	0.30441359899089615	0.36239535684123225	0.4650376244535629	0.5896744803896833	0.7242233112075321	0.8620152675813589	0.999111307544049	1.1332977592463684
22.51802676246847	0.2901830481078053	0.3048748362571164	0.36288225374101984	0.4656023925995827	0.5903655140064985	0.7250827750090069	0.8630835344364197	1.0004208732459738	1.1348718776893136
22.57576529262865	0.2906460869872479	0.3053354503637315	0.3633686578242181	0.4661663104043673	0.591055239883858	0.7259402983982162	0.8641491226521368	1.0017270384573613	1.1364419520507332
22.63350382278882	0.29110815007778873	0.3057954427610993	0.3638545741745559	0.46672938555103155	0.5917436619953675	0.7267958876792237	0.8652120591011537	1.0030298365131802	1.138007995193059
22.691242352949	0.2915692422205202	0.30625481474386723	0.36434000327330457	0.46729162445662503	0.5924307926078349	0.7276495562852017	0.8662723479290275	1.0043292701290847	1.1395700230842298
22.748980883109173	0.2920293678571015	0.306713566871275	0.36482494899923557	0.4678530352853664	0.593116639926739	0.7285013178433071	0.867330011109718	1.00562536408148	1.1411280546001354
22.806719413269352	0.292488531964337	0.30717170133336885	0.36530941460017446	0.46841362388498897	0.5938012093989908	0.7293511858186726	0.8683850638006951	1.006918132527759	1.1426821078803957
22.864457943429525	0.29294673894785067	0.3076292197171946	0.3657934011320797	0.46897339867113547	0.5944845176064472	0.7301991754854564	0.8694375303872582	1.0082076062300802	1.144232207752867
22.9221964735897	0.2934039932849852	0.3080861230057103	0.3662769099294716	0.46953236302322515	0.5951665679332282	0.7310452941351262	0.8704874094598697	1.0094937853384118	1.1457783785135038
22.979935003749876	0.2938602997160653	0.30854241252568154	0.3667599450999311	0.47009052967933795	0.5958473718935179	0.7318895626943333	0.8715347306840248	1.010776693620989	1.147320604073692
23.037673533910052	0.2943156627689845	0.3089980903573402	0.3672425055304688	0.4706479005748524	0.5965269359129898	0.7327319846433872	0.8725795031622312	1.0120563514931507	1.148858938409565
23.095412064070228	0.2947700876295184	0.30945315696803827	0.36772459122703793	0.47120448344996124	0.5972052731622529	0.7335725794074291	0.8736217455889748	1.0133327780402193	1.1503933893822913
23.153150594230404	0.2952236737702631	0.3099076144656112	0.36820620603482107	0.47176028415984955	0.5978823861733625	0.7344113548704956	0.87466146824251	1.0146059831936673	1.1519239728825663
