Ω(THz2π)|T(K)|Reχ(ω₀/m₀)    0.47999999999999954	49.999999999999964	99.99999999999993	149.9999999999999	199.99999999999986	249.99999999999977	299.9999999999998	349.9999999999997	399.9999999999997
13.106646346359856	-0.029226021261277855	0.015772650451736106	0.08273918531583972	0.14533413351946922	0.1934099541806513	0.22815987553157738	0.25272968642072885	0.26989653594474966	0.2817377643994039
13.16438487652003	-0.02871847606938414	0.016315114745044254	0.08341231743197705	0.146246262295592	0.1945857605795718	0.22957554088992055	0.25434628705675694	0.2716750302619003	0.2836440336445366
13.222123406680206	-0.02821177836374491	0.016856395057025728	0.08408370331291239	0.14715612044916326	0.19575930913501682	0.23098943926657015	0.25596185197759735	0.2734533030478745	0.28555089555776153
13.279861936840382	-0.02770592494889005	0.017396492821893393	0.08475335094512565	0.14806371127164797	0.19693062799123748	0.23240157874731288	0.25757637750394424	0.27523134733980503	0.287458334249184
13.337600467000557	-0.027200913037990233	0.01793541203080093	0.08542126862995478	0.1489690426981394	0.198099678395339	0.23381191870770598	0.2591898175107778	0.2770091107555137	0.28936629948264514
13.395338997160733	-0.026696739722141857	0.0184731534769327	0.08608746391139717	0.1498721165085579	0.19926646338983683	0.23522045163954408	0.2608021577913137	0.2787865740128872	0.2912747605010862
13.45307752732091	-0.02619340196301871	0.01900972010173864	0.08675194347765094	0.15077293870721195	0.20043097888032432	0.2366271600873211	0.26241337012978744	0.28056370143335047	0.2931836896750831
13.510816057481085	-0.025690896960021286	0.019545115119220035	0.08741471712722779	0.15167151350648037	0.2015932199893646	0.23803202937927218	0.264023435814591	0.2823404728550957	0.2950930438779514
13.56855458764126	-0.02518922220147494	0.020079339284536556	0.08807578994943159	0.15256784631610587	0.2027531811717039	0.2394350468323833	0.2656323298472923	0.2841168494572169	0.297002799547863
13.626293117801437	-0.0246883743249647	0.0206123960516918	0.0887351707734609	0.15346194237574973	0.2039108596355132	0.24083619687806518	0.2672400311548565	0.28589280837880293	0.2989129225784512
13.684031647961612	-0.024188350970995115	0.02114428619287274	0.08939286718303617	0.15435380755936154	0.20506624869857934	0.24223546295565085	0.2688465079292693	0.2876683128724476	0.30082337474152004
13.741770178121786	-0.023689149131502663	0.02167501312803098	0.09004888729381591	0.15524344766814088	0.2062193493237556	0.24363283246359488	0.27045175164305096	0.28944334881470163	0.30273413329311233
13.799508708281962	-0.023190766213485616	0.022204577357479334	0.09070323729767917	0.15613086916350488	0.20737015286265875	0.24502829421506728	0.27205573440234926	0.29121787672148414	0.3046451505624493
13.857247238442138	-0.02269319954767705	0.022732981638390385	0.09135592485946968	0.15701607622120778	0.20851866260460383	0.2464218345523333	0.2736584331284876	0.2929918783460224	0.30655641592209565
13.914985768602314	-0.022196446394589307	0.02326022690084405	0.09200695775789408	0.15789907350669907	0.20966486712459845	0.24781343964964425	0.27525983324576675	0.2947653223636954	0.30846788996291663
13.97272429876249	-0.021700504014658298	0.023786316614100553	0.0926563437853205	0.15877987049549513	0.21080876711941468	0.2492030931401166	0.276859906335537	0.2965381788493303	0.310379535947228
14.030462828922666	-0.021205370045143696	0.024311249747655087	0.09330408830225308	0.15965847198394229	0.21195036537651446	0.2505907932226555	0.27845864008489624	0.2983104346825217	0.31229133653629537
14.08820135908284	-0.020711041600933504	0.024835029813191814	0.09395020054589819	0.160534884556736	0.21308965367161573	0.25197652011763755	0.2800560088488194	0.3000820488939597	0.3142032537772378
14.145939889243015	-0.02021751631646234	0.02535765815034696	0.09459468721211693	0.16140911216875373	0.2142266299950778	0.2533602599126869	0.28165199242422284	0.3018530014164648	0.31611525133687757
14.203678419403191	-0.01972479155474659	0.025879135544227435	0.09523755378935624	0.1622811638349714	0.21536129363055034	0.254742009232424	0.2832465790482933	0.30362327190447014	0.3180273190573965
14.261416949563367	-0.019232864782933352	0.026399463320864253	0.09587880948471776	0.1631510465593859	0.21649364404086727	0.256121755220161	0.2848397425286241	0.305392830850614	0.3199394120397986
14.319155479723543	-0.018741733533067226	0.02691864304308141	0.09651846149985024	0.16401876604122703	0.21762367930773072	0.25749948258869193	0.2864314687318045	0.30716165463100503	0.3218515058191609
14.376894009883717	-0.01825139536868166	0.027436675675593915	0.09715651389448984	0.16488432782943543	0.21875139864083065	0.25887518728206216	0.28802173753508026	0.30892972107126115	0.32376357587988774
14.434632540043895	-0.017761847949320935	0.02795356255456918	0.09779297633310521	0.16574773938772455	0.2198768007626541	0.26024885481290794	0.28961053214981863	0.31069700528109456	0.3256755889441876
14.492371070204069	-0.01727308851387098	0.028469304743173267	0.09842785474451707	0.16660900887338184	0.22099988574643356	0.26162047575620034	0.29119783500872864	0.3124634820368018	0.3275875193009187
14.550109600364243	-0.016785114940447675	0.028983903156577357	0.09906115561010671	0.1674681413263198	0.2221206456686922	0.2629900419862959	0.29278362594263757	0.31422913060300206	0.3294993476540755
14.60784813052442	-0.016297924842978727	0.02949735834274853	0.09969288612379708	0.16832514660192618	0.22323909978986964	0.26435755065773986	0.294367895732888	0.3159939314816714	0.3314110332922795
14.665586660684594	-0.015811515761341488	0.03000967199121429	0.10032305233936875	0.16918002590080203	0.22435522768277488	0.26572298363618635	0.29595062603333755	0.31775786486338775	0.33332256838845326
14.723325190844772	-0.015325885557245145	0.03052084435472768	0.10095166169131328	0.17003279496643553	0.22546903796606826	0.2670863376414292	0.29753179312272965	0.3195208874062293	0.33523389963959327
14.781063721004948	-0.014841031648283102	0.0310308763181017	0.10157872055646434	0.1708834536945835	0.22658053304552564	0.26844760160110687	0.29911138825550926	0.32128299900447843	0.3371450265980757
14.838802251165122	-0.0143569520887621	0.03153976778857551	0.10220423539433415	0.17173201393096715	0.22768970667637325	0.26980676743609894	0.30068939363864655	0.3230441734298715	0.33905591174559613
14.8965407813253	-0.013873644330619682	0.032047520864489025	0.10282821240506813	0.1725784801874374	0.22879656499646964	0.2711638307842007	0.3022657949115885	0.32480438550971136	0.3409665311092053
14.954279311485474	-0.013391106318766137	0.032554134566666754	0.10345065874258366	0.17342286079573246	0.22990110851329512	0.272518781066831	0.3038405743938374	0.32656361748694035	0.34287685696515785
15.012017841645651	-0.01290933591865427	0.03305961025905045	0.10407157931350716	0.1742651627453432	0.2310033354027053	0.27387161106483704	0.30541371926926264	0.3283218488274281	0.34478686651612167
15.069756371805825	-0.012428330728747015	0.03356394826251615	0.10469098242692458	0.17510539396527539	0.2321032486950577	0.2752223152190472	0.306985215394858	0.3300790552299171	0.34669653749334656
15.127494901966	-0.011948088735608646	0.034067148460923055	0.1053088722502971	0.1759435626146454	0.23320084982046585	0.2765708869330732	0.30855504774486486	0.3318352209595121	0.3486058435885985
15.185233432126177	-0.011468607761016247	0.03456921157898304	0.10592525697942311	0.17677967431242805	0.23429614065238724	0.2779173193450061	0.31012320534608806	0.33359032666597893	0.3505147567935434
15.24297196228635	-0.010989885782990136	0.03507013771382231	0.10654014148295968	0.17761373879360123	0.23538912135533113	0.27926160573344855	0.31168967032099737	0.33534435190281875	0.35242326475784946
15.300710492446528	-0.010511920621418331	0.03556992705485837	0.10715353175680607	0.17844576064054463	0.23647979447198303	0.280603742033523	0.3132544334315788	0.3370972780719419	0.3543313389706169
15.358449022606703	-0.010034710164630234	0.036068579932418667	0.1077654351432085	0.1792757516593705	0.23756816194908595	0.2819437196875109	0.3148174777397786	0.33884908089039684	0.356238950513362
15.41618755276688	-0.009558252563203829	0.036566095780678376	0.10837585658474164	0.1801037173782027	0.2386542295975132	0.2832815348762478	0.31637879391467655	0.3405997480630936	0.3581460814205357
15.473926082927054	-0.009082545628323179	0.037062475552229045	0.10898480294275491	0.18092966575256245	0.23973799354214317	0.28461718259881663	0.3179383699780312	0.342349262663757	0.3600527066431047
15.531664613087228	-0.008607587490151683	0.037557718666451786	0.10959227904747733	0.18175360232672277	0.2408194571868334	0.2859506553969722	0.3194961893031801	0.34409760338855666	0.3619588042823236
15.589403143247406	-0.008133376042564672	0.03805182506366553	0.11019829112914155	0.18257553625748618	0.241898626427231	0.2872819507999605	0.32105224400393106	0.34584474874911647	0.36386435468327843
15.64714167340758	-0.007659909415102889	0.038544795040614074	0.11080284513441947	0.18339547873748815	0.24297550393915385	0.2886110640359708	0.3226065207510513	0.34759068605332477	0.365769332997976
15.704880203567757	-0.007187185739467173	0.03903662778262507	0.11140594696482956	0.18421343220133732	0.24405008951764826	0.2899379876216092	0.3241590060824917	0.34933539794501683	0.36767371940939514
15.762618733727932	-0.006715202996312425	0.03952732354052279	0.11200760245324753	0.18502940656766692	0.24512238765879854	0.29126272087017024	0.325709692801427	0.3510788671730941	0.3695774932254779
15.820357263888106	-0.006243959361291423	0.04001688206196555	0.1126078172114419	0.1858434109622937	0.24619240097132397	0.29258525833071986	0.32725856683004495	0.3528210740439951	0.3714806372234645
15.878095794048283	-0.005773452999523834	0.04050530281667596	0.11320659640641077	0.18665545220301683	0.2472601345644481	0.29390559877639216	0.32880561938773595	0.35456201024876505	0.3733831195689467
15.935834324208457	-0.005303682056022896	0.04099258682218898	0.11380394572033496	0.18746553735397029	0.24832558840044014	0.2952237302115032	0.33035083591569314	0.35630164715449303	0.3752849247321795
15.993572854368635	-0.004834644771902039	0.041478732314043455	0.1143998713967512	0.18827367463258407	0.24938876558601816	0.29653965713014147	0.3318942099044829	0.35803997872511395	0.3771860333323595
16.05131138452881	-0.0043663391255259025	0.04196373918384984	0.11499437830998856	0.18907987202897242	0.2504496751887125	0.29785337477661816	0.3334357317268386	0.3597769827563549	0.3790864257982925
16.10904991468898	-0.0038987636683854112	0.042447607614642474	0.11558747215369092	0.18988413763778253	0.2515083147286796	0.29916487701717726	0.3349753906842726	0.3615126503573817	0.38098608520623717
16.16678844484916	-0.0034319164722988473	0.04293033774859816	0.1161791587727355	0.1906864796497674	0.25256469221605254	0.30047416630612267	0.3365131761749942	0.363246960737981	0.3828849856142144
16.224526975009333	-0.002965795883424643	0.04341192797386107	0.11676944277037889	0.19148690405115368	0.25361881049797685	0.3017812347705528	0.33804907989316385	0.3649799004283941	0.3847831100493893
16.282265505169512	-0.0025004002603147427	0.043892378767867654	0.11735832999433092	0.19228542046730562	0.25467067017093414	0.3030860795395774	0.3395830894478749	0.36671145498729857	0.38668044234479004
16.340004035329684	-0.0020357277388541924	0.044371689348189365	0.11794582567181855	0.1930820355748079	0.2557202780425654	0.3043887026161862	0.3411152036792203	0.36844161402542325	0.3885769608083078
16.39774256548986	-0.0015717767967691153	0.04484985956357065	0.11853193523019365	0.19387675901209858	0.2567676381673605	0.30568909826535423	0.3426454044635003	0.37017035417947886	0.39047264525581926
16.455481095650036	-0.0011085458014943753	0.04532688965743863	0.11911666270878142	0.19466959580304516	0.2578127537078214	0.3069872625236519	0.3441736848744755	0.3718976629215255	0.3923674777429914
16.513219625810212	-0.0006460331494417032	0.04580277850204355	0.11970001567492947	0.1954605553846532	0.25885563073004314	0.3082831987429689	0.3457000414273893	0.37362353649971247	0.39426144672593805
16.570958155970388	-0.00018423718946939928	0.04627752635554079	0.12028199771416903	0.19624964796747008	0.25989627361307066	0.30957690684604755	0.3472244669564841	0.37534795412789423	0.39615452756577446
16.628696686130564	0.0002768434510010977	0.04675113288686835	0.12086261386974441	0.1970368770997079	0.2609346851951733	0.310868375583853	0.3487469457615577	0.3770709008795766	0.3980467028718792
16.686435216290736	0.0007372105640043548	0.04722359794994301	0.12144186938009681	0.1978222518155612	0.2619708700658663	0.31215761182335733	0.35026747641546163	0.37879236812078687	0.3999379600180246
16.744173746450915	0.0011968655044381604	0.04769492153891291	0.12201976984665357	0.1986057799820662	0.2630048337708913	0.3134446089600655	0.35178604805654096	0.3805123340963953	0.4018282677648326
16.801912276611088	0.0016558099680110546	0.04816510291430152	0.12259632041134887	0.19938746974917831	0.2640365790708322	0.3147293704593656	0.35330265797174587	0.38223079741768284	0.40371762791208904
16.859650806771267	0.002114045034409233	0.04863414318810525	0.12317152557220225	0.20016732931755654	0.2650661140343912	0.31601189088451104	0.3548172916100514	0.3839477360210089	0.40560601225187914
16.917389336931443	0.0025715725398390557	0.049102041748907456	0.12374539054407234	0.20094536564939408	0.2660934405656035	0.3172921723173511	0.35632994952915675	0.38566314105511285	0.40749340077531215
16.975127867091615	0.003028393665011313	0.04956879860563807	0.1243179201732275	0.20172158594719003	0.2671185654093181	0.3185702138212915	0.35784061606999074	0.3873770110464456	0.4093797937686557
17.032866397251794	0.0034845099951928016	0.05003441411200993	0.12488911928474013	0.20249599883303718	0.268141493347884	0.31984601219789277	0.35934929336389065	0.3890893083995338	0.41126515130246044
17.090604927411967	0.003939922705212492	0.05049888891482443	0.12545899329918297	0.20326861158240345	0.26916222932505857	0.3211195706802365	0.3608559730904336	0.390800044377092	0.41314947134379876
17.148343457572146	0.004394633252276448	0.05096222363398856	0.126027546876536	0.2040394316910509	0.27018077790774053	0.32239088549798034	0.36236064584508343	0.3925092001031004	0.41503274532101647
17.20608198773232	0.004848642947061928	0.05142441823113903	0.12659478487060993	0.2048084668156213	0.27119714438295217	0.3236599595493962	0.3638633058913777	0.39421676184539167	0.41691494319928263
17.263820517892498	0.005301953106168136	0.051885473831783095	0.12716071216150457	0.20557572358512036	0.27221133340707054	0.3249267917422136	0.36536394775702896	0.3959227210548045	0.41879605647436724
17.32155904805267	0.005754564982782664	0.052345391425066494	0.12772533379293946	0.20634120994488545	0.27322335134726283	0.32619138273055626	0.36686256858901817	0.39762706721967495	0.4206760701064758
17.379297578212846	0.006206479880312622	0.0528041723479955	0.12828865472886103	0.2071049361721971	0.27423320462330325	0.3274537274824946	0.3683591567092453	0.3993297847621286	0.4225549631739704
17.43703610837302	0.006657699067252395	0.05326181653518647	0.12885067934454014	0.20786690484776643	0.27524089495011955	0.32871383238376994	0.3698537133330021	0.40103086936063664	0.4244327247302676
17.494774638533197	0.007108223536215385	0.053718326532318485	0.1294114127310092	0.2086271264812562	0.2762464327333095	0.32997169604096954	0.37134623093954555	0.40273030850491204	0.42630934049119207
17.552513168693373	0.0075580546561640795	0.05417370345445948	0.12997085980995857	0.2093856077553908	0.27724981988232705	0.3312273186286897	0.3728367025837677	0.4044280917569035	0.4281847981575336
17.61025169885355	0.008007193658660657	0.054627949472291396	0.1305290249043766	0.21014235604496678	0.2782510626826409	0.3324806969077637	0.3743251223309836	0.4061242040092662	0.43005908065276466
17.66799022901372	0.008455641410538856	0.05508106616607678	0.13108591365681907	0.21089737828767993	0.2792501659629346	0.3337318440589667	0.3758114941831081	0.407818646799919	0.43193217572392273
17.7257287591739	0.008903399311365256	0.05553305684918312	0.13164152923416628	0.21165068165307274	0.28024713685500385	0.3349807490288378	0.3772958032341348	0.409511398375327	0.4338040643445833
17.783467289334073	0.009350468173993456	0.05598392284658927	0.13219587892220847	0.2124022730339633	0.28124197944667695	0.3362274139445861	0.37877804823663336	0.4112024551578726	0.4356747353247734
17.841205819494252	0.009796849210981319	0.05643366788484316	0.1327489649530509	0.2131521597163961	0.28223470362094416	0.3374718465803179	0.38025822576013213	0.41289180846048573	0.4375441830054511
17.898944349654425	0.010242543327747926	0.05688229407869017	0.1333007941921675	0.21390035251404838	0.28322531086664887	0.33871403665414707	0.3817363287870946	0.41457944617333964	0.4394123812953186
17.9566828798146	0.010687551729943132	0.05732980590750753	0.1338513701378676	0.214646852697323	0.2842138107120609	0.33995399910488006	0.38321235904140644	0.4162653595737718	0.44127932562447497
18.014421409974776	0.011131875232927557	0.05777620641169108	0.13440069813201186	0.21539167099923023	0.28520020389735634	0.34119172711474505	0.384686307576291	0.4179495456876953	0.4431450008683969
18.072159940134952	0.011575514821749339	0.05822150008925642	0.13494878270642827	0.21613481157524206	0.28618450036480586	0.3424272226044855	0.38615817005919795	0.41963198435749643	0.44500938987365973
18.129898470295128	0.012018471300899702	0.05866569159800663	0.13549562886989416	0.21687628453698282	0.28716670516080145	0.3436604892666642	0.3876279485181917	0.421312680431911	0.44687250206752144
18.187637000455304	0.012460745715698014	0.05910878559014531	0.13604124122225628	0.21761609353299177	0.28814682177856477	0.34489152753984503	0.38909563670076047	0.42299161920632977	0.44873428049346653
18.24537553061548	0.012902338932758913	0.059550787104662856	0.13658562481935752	0.21835424815876783	0.28912486054886977	0.3461203377841373	0.39056122492661377	0.42466878428907257	0.45059474478019096
18.303114060775656	0.01334325177965895	0.059991701329377416	0.13712878435255613	0.2190907533344516	0.290100824056972	0.34734692393928474	0.3920247213495824	0.4263441817730194	0.4524538808871409
18.36085259093583	0.013783484799998219	0.06043153568137224	0.1376707234595953	0.21982561779353518	0.2910747208563448	0.3485712890204304	0.39348611413487944	0.4280177936139155	0.45431167288236635
18.418591121096007	0.014223039049232151	0.060870296159140955	0.13821144881612238	0.22055884484344138	0.29204655594850065	0.3497934345995746	0.39494540403579587	0.42968961735877026	0.4561681093061734
18.476329651256183	0.014661915302632977	0.06130798884910734	0.13875096483076696	0.22129044376658027	0.2930163331265016	0.3510133582944571	0.3964025870285113	0.4313596462897948	0.4580231751882096
18.534068181416355	0.015100114168679677	0.0617446226503032	0.13928927620019002	0.22202042159716454	0.29398406404481514	0.3522310689726602	0.3978576645100499	0.43302786960191686	0.4598768662028803
18.591806711576535	0.015537636229370003	0.06218020493364745	0.1398263881651867	0.2227487839193233	0.2949497505114335	0.3534465639711464	0.39931062532468314	0.43469427620121304	0.4617291633286457
18.649545241736707	0.01597448233419556	0.06261474434941623	0.14036230553869042	0.22347553786159607	0.2959134002640397	0.3546598480325079	0.40076147189832384	0.4363588677868193	0.4635800630138511
18.707283771896886	0.016410652914186422	0.0630482498930565	0.1408970328596111	0.22420069110674784	0.2968750183292582	0.3558709210265197	0.40221020174839495	0.43802163601917765	0.46542954498915945
18.76502230205706	0.016846148679945383	0.06348073169658688	0.14143057469304196	0.2249242474554745	0.2978346113078553	0.3570797890269694	0.40365681551210825	0.4396825689572947	0.4672776074676083
18.822760832217234	0.0172809701243398	0.06391219943325795	0.14196293772766364	0.22564621718553782	0.29879218762879783	0.3582864481078437	0.40510130597781613	0.44134165938109504	0.4691242284014457
18.88049936237741	0.017715117768043326	0.06434266448135392	0.14249412496101188	0.2263666036944331	0.2997477519286983	0.35949091759597007	0.406543678440569	0.44299891044401873	0.4709694138439273
18.938237892537586	0.018148592092568087	0.06477213774612427	0.14302414254624016	0.2270854148724644	0.30070131007528866	0.3606931829330026	0.4079839239998936	0.44465430122419985	0.472813136423086
18.995976422697762	0.01858139354443223	0.06520063162544103	0.14355299660896376	0.22780265694475713	0.3016528690200933	0.36189325026865055	0.40942204108152824	0.4463078410637744	0.4746554014436444
19.053714952857938	0.019013522586718106	0.06562815858859258	0.14408069055177855	0.22851833591033696	0.3026024454205064	0.3630911328336768	0.4108580374760904	0.4479595161634203	0.47649618739834787
19.111453483018114	0.01944497961878737	0.06605473196049556	0.14460723028751754	0.22923246067286557	0.30355001552939537	0.36428681198724483	0.4122918931498946	0.44960931356069267	0.4783354866323266
19.16919201317829	0.01987576481027978	0.06648036589371667	0.14513262090283494	0.22994503510662895	0.30449561475212644	0.3654803119136124	0.41372362370576	0.4512572383032379	0.48017329020980515
19.22693054333846	0.020305878489986186	0.06690507425315305	0.1456568684672147	0.2306560667353795	0.30543924136969325	0.36667162786539936	0.41515322051704834	0.4529032746467334	0.4820095862182604
19.28466907349864	0.020735321004418005	0.06732887369944208	0.14617997645898834	0.23136556043335108	0.3063808997221555	0.36786076188087274	0.4165806837830358	0.45454743421839877	0.4838443769326425
19.342407603658813	0.021164092568189574	0.0677517791239237	0.14670195120787555	0.23207352515467827	0.30732059761943137	0.3690477179636782	0.41800601262177833	0.45618968938755583	0.4856776310181194
19.400146133818993	0.021592193212435877	0.06817380629246174	0.14722279915148961	0.23277996533912945	0.30825834147228365	0.37023249979896417	0.41942920505206865	0.45783005077283284	0.48750936022555874
19.457884663979165	0.022019623268130357	0.0685949739721041	0.14774252463943208	0.2334848852866907	0.30919413616008096	0.3714151117218025	0.42085026289764005	0.4594685065269367	0.4893395446527871
19.51562319413934	0.02244638266644176	0.06901529878928486	0.1482611320760691	0.23418829544848394	0.31012799049372236	0.3725955558952122	0.42226918066362523	0.46110505370597266	0.4911681796798098
19.573361724299517	0.022872471476705954	0.06943479916670463	0.14877863042342596	0.23489020141406836	0.31105990885088886	0.3737738333937249	0.4236859636182018	0.46273968802526855	0.4929952531735965
19.631100254459692	0.023297889645511542	0.06985349388066564	0.14929502311370432	0.23559060774375665	0.31198989994534576	0.3749499552627771	0.42510060480246853	0.4643723988157898	0.4948207538294144
19.68883878461987	0.02372263715330888	0.07027140209704577	0.14981031365314268	0.23628952104274575	0.3129179683724213	0.376123915236051	0.42651310519846747	0.466003186604599	0.4966446864820224
19.746577314780044	0.02414671390756941	0.07068854388567641	0.15032451181977569	0.23698694654916855	0.31384412127708883	0.37729572478324147	0.4279234686160507	0.4676320450861884	0.498467026837421
19.80431584494022	0.024570119629856276	0.07110493996794749	0.15083762088590044	0.23768289296042983	0.3147683644948167	0.37846538559104037	0.42933169207787386	0.46925897515828746	0.5002877744638954
19.862054375100396	0.024992854297007754	0.07152060906022852	0.15134964806497359	0.2383773650676865	0.31569070764441554	0.3796329012212739	0.43073777549797493	0.4708839649098657	0.5021069148298917
19.91979290526057	0.02541491724764804	0.07193557336346335	0.15186059784203826	0.23907036834091402	0.3166111525085217	0.3807982718969961	0.43214171179842237	0.4725070058699827	0.5039244507367204
19.977531435420747	0.02583630865625193	0.07234985283685334	0.15237047720000582	0.23976190906586095	0.3175297067520388	0.3819615045098873	0.43354351972163235	0.47412811591875764	0.5057403782078921
20.035269965580923	0.02625702789747562	0.07276346952261808	0.1528792920747159	0.24045199513135304	0.31844638071301745	0.3831226058439313	0.43494318105761526	0.47574726871933126	0.5075546777870754
20.093008495741095	0.02667707429269004	0.07317644345710943	0.15338704819984178	0.24114062920618515	0.31936117768729777	0.3842815720133885	0.43634070165519545	0.4773644676131317	0.5093673268437282
20.150747025901275	0.027096447516676177	0.07358879568431925	0.15389375245609868	0.2418278213784617	0.32027410434789244	0.38543841929513034	0.4377360868819736	0.47897970942412643	0.5111783472428468
20.208485556061447	0.027515147087616102	0.07400054642201494	0.15439940962663234	0.2425135751931908	0.32118516594743785	0.38659313058846684	0.43912932034039814	0.48059298611903367	0.5129877143856982
20.266224086221627	0.02793317223393053	0.0744117163235738	0.15490402824452937	0.2431978939057068	0.3220943739242808	0.38774573394656053	0.4405204359099847	0.4822043155629225	0.5147954394651291
20.3239626163818	0.028350522068940506	0.0748223237666156	0.15540761254454624	0.24388078953729864	0.3230017324691643	0.3888962195015302	0.44190938637868976	0.48381364576020375	0.5166014794739179
20.381701146541975	0.028767195997287002	0.07523238810363637	0.15591017129939191	0.24456226451241472	0.3239072421396076	0.39004459299233557	0.4432962057104675	0.48542101867548476	0.5184058595027505
20.43943967670215	0.029183193040023477	0.07564192545939158	0.1564117087663312	0.24524232484931133	0.3248109196999907	0.391190862625053	0.44468088953555995	0.4870264146689201	0.5202085649834862
20.497178206862326	0.02959851200897754	0.07605095210833646	0.15691223289264483	0.24592097781133243	0.32571276254413833	0.39233502967073397	0.4460634370525652	0.4886298358591903	0.5220095826854502
20.554916737022502	0.030013152271881515	0.07645948283077038	0.15741175111294092	0.24659822777083001	0.32661278580584463	0.3934771004576181	0.44744384865420045	0.49023127488371826	0.5238089142361279
20.612655267182678	0.030427112336709958	0.07686752901670951	0.1579102678799287	0.24727408026149117	0.32751098542929974	0.3946170758393732	0.4488221204460271	0.49183072646932813	0.5256065444415654
20.67039379734285	0.030840390978089428	0.07727510039657456	0.1584077918204473	0.24794854173210473	0.32840737869181635	0.3957549663377631	0.45019826182515604	0.4934281935370136	0.5274024807819616
20.72813232750303	0.031252986897699425	0.07768220419994051	0.15890432954881584	0.24862161928256185	0.32930196575568355	0.3968907687126666	0.45157226477530493	0.4950236678320636	0.5291966995873235
20.785870857663202	0.03166489860936833	0.07808884439108611	0.1593998886140626	0.2492933160135072	0.3301947543188177	0.39802449118442124	0.4529441389836466	0.49661715004214646	0.530989204866316
20.84360938782338	0.0320761244595301	0.07849502275415826	0.15989447525601352	0.24996364107622107	0.33108575102476184	0.39915613812273104	0.4543138756165257	0.4982086354469175	0.5327799846432746
20.901347917983554	0.03248666279477951	0.0789007409355928	0.16038809732775478	0.2506325978545617	0.33197496049232794	0.40028570964905674	0.45568148381923734	0.49979812413843855	0.5345690411090243
20.959086448143733	0.03289651178962725	0.07930600096257397	0.16088076248805966	0.25130019227801287	0.3328623950303203	0.4014132175348304	0.4570469613124595	0.5013856115535038	0.5363563604198403
21.016824978303905	0.03330566949018804	0.07971080374120874	0.16137247662103338	0.25196643075679903	0.3337480547023447	0.4025386657790721	0.4584103119846971	0.5029710977448961	0.5381419443433669
21.07456350846408	0.033714133725122636	0.08011515042766003	0.1618632495876266	0.2526313185883215	0.33463195042392246	0.4036620494606926	0.459771530778111	0.5045545719313271	0.5399257745678346
21.132302038624257	0.034121902222042436	0.08051904438845439	0.16235308631185932	0.2532948612711368	0.33551408459424487	0.4047833821865782	0.46113062649322645	0.5061360444767892	0.541707860553412
21.190040568784433	0.03452897254745293	0.08092248617730785	0.1628419965086528	0.2539570642806658	0.3363944678034223	0.4059026699596383	0.4624876012088885	0.5077155056384137	0.5434881916228014
21.247779098944612	0.03493534206785962	0.08132547718974276	0.16332998633398324	0.2546179346175808	0.33727310301270974	0.40701991116844666	0.46384245034482136	0.5092929547237033	0.545266755469488
21.305517629104784	0.0353410079871949	0.08172801883901559	0.16381706611116506	0.2552774765492629	0.33815000146582846	0.4081351135068143	0.46519517837251423	0.5108683939544837	0.5470435545926164
21.36325615926496	0.03574596748341935	0.08213011426885239	0.1643032410569978	0.2559356955971603	0.339025162153545	0.40924828143025416	0.4665457868035198	0.5124418105480756	0.5488185782448654
21.420994689425136	0.03615021695693357	0.08253176275266179	0.16478852067563554	0.2565925996808133	0.33989859981106785	0.4103594196913788	0.4678942767241495	0.514013217729846	0.5505918294837935
21.478733219585312	0.036553753259174045	0.08293296729709357	0.16527291301332753	0.25724819114947595	0.3407703130373294	0.41146853566285163	0.46924065547047444	0.5155826005319832	0.5523632950136574
21.536471749745488	0.036956572445534054	0.08333372982358218	0.16575642589290254	0.257902477105404	0.341640313983702	0.41257562544890136	0.4705849148493232	0.5171499711953033	0.5541329807156813
21.594210279905663	0.03735867079119294	0.08373404958839639	0.1662390669498264	0.2585554630734346	0.3425086058767585	0.413680700826853	0.47192706167169785	0.5187153142422583	0.5559008619189304
21.651948810065836	0.037760043800564004	0.08413393181162437	0.1667208462644811	0.25920715408360323	0.3433751959832261	0.41478376521231064	0.4732670970207877	0.5202786315924274	0.5576669524752664
21.709687340226015	0.03816068702221668	0.08453337487098853	0.16720177000155437	0.2598575565248644	0.344240092719362	0.41588482642041363	0.47460503207675514	0.5218399311526856	0.5594312428243593
21.767425870386187	0.03856059527434673	0.08493238114869113	0.16768184856068447	0.26050667619419676	0.3451032991067464	0.41698388452934054	0.4759408515758363	0.5233991999036242	0.5611937205937779
21.825164400546367	0.03895976330177549	0.08533095254217991	0.16816108963623314	0.26115451653726046	0.34596482176887144	0.41808094627119047	0.47727456867064744	0.5249564432967442	0.5629543971055266
21.88290293070654	0.039358185237642375	0.08572908994603713	0.168639502169455	0.2618010856593503	0.34682466967807296	0.4191760220287169	0.4786061908532551	0.5265116601695811	0.564713257572456
21.940641460866715	0.03975585472982353	0.08612679516928758	0.16911709553703663	0.26244638707178514	0.34768284965083834	0.4202691039443581	0.4799357041181021	0.5280648441739244	0.5664702943109651
21.99837999102689	0.04015276496411008	0.0865240702645518	0.16959387745625423	0.2630904275106878	0.34853936217582465	0.4213602038471286	0.4812631221277436	0.5296160010035884	0.5682255122696762
