mp_id	formula	eps_total(ϵ0)	eps_optic(ϵ0)	eps_ionic(ϵ0)	omega_LO(THz2π)	band_mass(me)	volume(Å^3)	alpha	v_gs	w_gs	v_rt	w_rt	energy_gs(meV)	energy_rt(meV)	ZPR(meV)	imag_memory	mobility(cm^2/V/s)
mp-8409	KYO2	13.2646	3.5965999999999996	9.668	15.60937791206403	1.92487876	62.7925035495	4.081753310610338	3.688951350622304	2.3507374459335186	4.956223297898569	2.4343521596259063	-280.7176194812473	-357.0764915247724		66.57723196440745	2.1843006479079023
mp-841	Li2O2	8.844	3.0862999999999996	5.7577	17.53366211070005	2.96425089	63.7662709819	4.974745184494586	4.0225857483891865	2.146269662062334	5.40746421157478	2.052430099001188	-392.04041462678146	-485.0608318401316		93.60920544186284	1.0088068252534448
mp-8411	Na2AgAs	16.623000000000005	10.4197	6.203300000000001	5.349341780156886	0.47128225	179.119585642	0.6097278754461568	3.0642631550367123	2.9228004284817986	8.100882484565787	7.649460634626595	-13.589644487139665	-26.39842902482369		4.884693101233319	121.59708498669814
mp-8426	K2Se	6.148299999999999	3.3579999999999997	2.7903	4.934970963740793	21.583457640000002	110.15492165	16.211413497750097	35.42617204658999	1.063950202266512	40.994558279291	2.5917277979542357	-627.1476748681438	-905.7462823793715		3816.9548853862275	0.0033978443735236267
mp-8430	KLiS	8.214100000000002	3.7433	4.4708000000000006	9.664364482119526	2.07216025	125.870688222	3.861741139057256	3.6253269072368055	2.3964350244133055	6.424773505539587	3.642716113691164	-163.72618365784336	-245.3638532533847		70.52425102393543	1.9154892047024064
mp-8446	K2CuP	11.036599999999998	6.2793	4.757299999999999	5.958747608839547	1.8909000099999997	202.428841885	2.2179834869761654	3.2796209457040986	2.691541654943321	8.130566542996942	6.418165437892159	-56.34182640018634	-103.78829591684891		24.549885966831496	6.030085728034677
mp-8452	NaLiS	9.4678	3.9938000000000002	5.474	10.093775191621386	19.07855041	103.381123165	11.415706533168946	16.722418573815702	1.1473111419664077	20.1356227127181	1.6567941666520867	-696.7348386725904	-930.0286417768893		881.1344053027308	0.01665152434151314
mp-8454	KF	10.002	2.2204	7.781600000000001	9.363953498682895	3.33464121	31.951182446199997	11.993150506014734	18.62500192754735	1.1300692321608978	22.194476271330725	1.6981120962104417	-701.7539961155802	-942.9703497786863		1050.9021125452086	0.07987854614254597
mp-8455	CsF	20.3025	2.7491	17.553399999999996	6.800425484116887	8.44657969	46.04899265499999	20.103936730668213	55.415313535201086	1.0398486544421703	59.46677468492522	1.534937252266839	-1285.7814467238602	-1605.0924184482058		1846.285180582108	0.017949892920694533
mp-8459	CdSO4	8.242	2.9804999999999997	5.261500000000001	19.879812892402626	1.5062652900000002	157.613668186	3.3815821615795922	3.503995641450248	2.4905155046978726	4.009080183893635	2.285143049461409	-292.1831936171059	-347.0820061966657		33.86032039295834	5.4884409770659355
