T(K)	v(ω₀)	w(ω₀)	E(meV)	Reχ(m₀/ω₀)	Imχ(m₀/ω₀)	μ(cm²V⁻¹s⁻¹)
283	12.9927277472425	12.529845296247045	-17.189119719416542	0.0	0.10184478959886523	52.52026931345128
284	13.016085200751432	12.551308526788567	-17.24252442143919	0.0	0.10247521780113732	52.197164277164575
285	13.039430311888818	12.572757784167992	-17.29594434930614	0.0	0.10310689206187547	51.87738347010059
286	13.062762784737982	12.594192785392167	-17.349379234756753	0.0	0.10373980968394372	51.56087903188103
287	13.086082330121661	12.615613254092247	-17.40282881289541	0.0	0.10437396459034057	51.24760565432431
288	13.109388665477761	12.637018920401406	-17.45629282213837	0.0	0.10500935736732474	50.93751558914483
289	13.132681514702229	12.658409520799305	-17.509771004159823	0.0	0.10564598478996899	50.63056384526275
290	13.155960608008177	12.679784797973316	-17.563263103840175	0.0	0.10628384536534172	50.32670543221068
291	13.179225681821622	12.701144500715609	-17.616768869215385	0.0	0.10692293705875111	50.025896454425926
292	13.202476478583174	12.722488383727265	-17.670288051425832	0.0	0.10756325784678561	49.72809382106335
293	13.22571274670513	12.743816207576158	-17.723820404668004	0.0	0.10820480571717649	49.43325522791539
294	13.248934240380203	12.765127738508113	-17.77736568614585	0.0	0.10884757866863552	49.141339139824844
295	13.27214071949912	12.786422748365629	-17.83092365602279	0.0	0.1094915747106473	48.852304773583995
296	13.295331949502941	12.807701014442085	-17.88449407737615	0.0	0.11013679186316329	48.566112081327105
297	13.318507701286705	12.828962319386838	-17.93807671615081	0.0	0.11078322815619777	48.28272173439945
298	13.341667751071661	12.850206451079007	-17.99167134111457	0.0	0.11143088162921326	48.00209510773435
299	13.364811880319813	12.87143320254335	-18.045277723813584	0.0	0.11207975033043072	47.72419426466104
300	13.387939875585085	12.892642371803339	-18.098895638529925	0.0	0.11272983231614778	47.44898194209403
301	13.41105152844105	12.913833761809936	-18.15252486223846	0.0	0.1133811256510637	47.17642153567737
302	13.434146635369746	12.935007180331867	-18.206165174565353	0.0	0.11403362840787629	46.90647708562025
303	13.457224997638146	12.956162439833815	-18.259816357747262	0.0	0.11468733866737751	46.63911326268892
304	13.480286421252378	12.977299357431487	-18.313478196590456	0.0	0.11534225452835674	46.3742953506181
305	13.503330716798148	12.998417754733905	-18.367150478432723	0.0	0.11599837405868857	46.11198925252123
306	13.52635769938612	13.019517457789876	-18.420832993102465	0.0	0.11665569539311847	45.85216143865803
307	13.54936718855261	13.040598296989847	-18.474525532882836	0.0	0.1173142166349945	45.59477897334922
308	13.572359008168403	13.061660106976095	-18.528227892472742	0.0	0.11797393665049676	45.339809196590544
309	13.595332986343527	13.082702726548955	-18.5819398689505	0.0	0.11863485205187597	45.08722087473282
310	13.618288955348996	13.103725998589537	-18.63566126173811	0.0	0.11929696297234327	44.83698197031409
311	13.641226751537426	13.124729769981524	-18.689391872565533	0.0	0.11996026479823478	44.589062777584765
312	13.66414621525735	13.145713891526867	-18.743131505435404	0.0	0.12062475716903587	44.343432504560845
313	13.687047190755761	13.166678217849386	-18.79687996658968	0.0	0.12129043825084411	44.10006143140436
314	13.709929526133827	13.187622607351537	-18.850637064475176	0.0	0.12195730590609169	43.85892044895531
315	13.732793073248283	13.20854692211699	-18.904402609711255	0.0	0.12262535941836955	43.619980428802755
316	13.755637687624102	13.229451027824567	-18.958176415056315	0.0	0.12329459619853185	43.38321339964676
317	13.778463228417756	13.250334793712343	-19.011958295377358	0.0	0.12396501443130294	43.14859157999264
318	13.801269558316298	13.271198092477732	-19.065748067617193	0.0	0.12463661230711352	42.916087647858014
319	13.824056543476603	13.292040800218096	-19.119545550764695	0.0	0.12530938802194186	42.68567473147009
320	13.846824053456425	13.31286279636253	-19.173350565824006	0.0	0.12598333977715168	42.457326400186936
321	13.869571961154893	13.333663963613487	-19.227162935784566	0.0	0.12665846577928955	42.23101665564946
322	13.892300142728436	13.354444187863663	-19.280982485592553	0.0	0.1273347642437378	42.00671992187113
323	13.915008477550003	13.37520335815617	-19.334809042121723	0.0	0.12801223337621936	41.78441104284212
324	13.937696848128924	13.395941366605369	-19.38864243414509	0.0	0.12869087140947763	41.56406526213213
325	13.960365140051445	13.416658108338375	-19.442482492307537	0.0	0.1293706765665964	41.345658226891246
326	13.983013241938023	13.437353481453115	-19.49632904909796	0.0	0.13005164707922923	41.129165973926895
327	14.005641045353117	13.45802738692932	-19.550181938823158	0.0	0.1307337784045889	40.91456579301643
328	14.028248444787224	13.478679728611034	-19.60404099758083	0.0	0.13141707461868785	40.70183264560018
329	14.05083533756223	13.499310413113268	-19.65790606323416	0.0	0.13210153097805688	40.49094464160813
330	14.073401623804518	13.51991934979559	-19.711776975385725	0.0	0.13278714572129827	40.28187931029719
331	14.095947206383688	13.540506450701935	-19.765653575353053	0.0	0.1334739170900561	40.07461453532692
332	14.11847199083631	13.561071630485175	-19.81953570614358	0.0	0.13416184390220867	39.8691283775366
333	14.14097588536203	13.581614806403827	-19.87342321243092	0.0	0.13485092294911516	39.665399842480504
334	14.163458800729279	13.602135898228685	-19.92731594053029	0.0	0.13554115338054115	39.463407566606236
335	14.18592065024065	13.622634828209227	-19.98121373837557	0.0	0.1362325333247173	39.263130820262774
336	14.208361349709147	13.643111521050058	-20.03511645549642	0.0	0.1369250611696183	39.06454912061804
337	14.230780817354274	13.663565903808438	-20.08902394299533	0.0	0.13761873528342455	38.86764230820854
338	14.25317897381833	13.683997905910745	-20.142936053525418	0.0	0.1383135537249204	38.67239062154508
339	14.275555742075646	13.704407459062788	-20.196852641268556	0.0	0.13900951505834885	38.478774461294904
340	14.297911047413544	13.72479449723139	-20.25077356191411	0.0	0.13970661735728976	38.28677466454371
341	14.320244817377835	13.745158956590494	-20.30469867263695	0.0	0.1404048589774962	38.09637228268216
342	14.342556981736791	13.765500775485966	-20.35862783207781	0.0	0.14110423813642634	37.907548692708964
343	14.364847472425039	13.785819894380174	-20.41256090032122	0.0	0.1418047532698661	37.72028549511846
344	14.387116223518152	13.80611625582717	-20.46649773887726	0.0	0.14250640260087608	37.53456462503741
345	14.409363171186024	13.826389804426793	-20.520438210659815	0.0	0.14320918442766162	37.35036826919469
346	14.431588253657726	13.846640486790065	-20.57438217996873	0.0	0.14391309705147481	37.167678880477325
347	14.453791411178825	13.866868251497246	-20.628329512469335	0.0	0.14461813877635565	36.986479173100136
348	14.475972585974613	13.887073049061787	-20.682280075174354	0.0	0.14532430790881634	36.80675211789316
349	14.498131722208644	13.907254831889198	-20.736233736425103	0.0	0.14603160275748941	36.62848093769797
350	14.520268765958706	13.927413554253876	-20.790190365872665	0.0	0.146740021700709	36.45164908598579
351	14.542383665169064	13.947549172251883	-20.84414983446134	0.0	0.1474495629148875	36.27624030999498
352	14.564476369619358	13.967661643770464	-20.898112014409115	0.0	0.14816022478239216	36.10223854452377
353	14.586546830901023	13.9877509284648	-20.952076779191685	0.0	0.1488720055594811	35.92962799018012
354	14.608595002368583	14.007816987710205	-21.00604400352459	0.0	0.14958490427554177	35.75839289271631
355	14.630620839101347	14.027859784564392	-21.06001356334698	0.0	0.1502989177282431	35.588518259164104
356	14.652624297901152	14.04787928376527	-21.11398533580401	0.0	0.1510140451048688	35.4199887446875
357	14.674605337235995	14.067875451675738	-21.167959199231756	0.0	0.15173028473068326	35.252789430919144
358	14.696563917210302	14.087848256254077	-21.22193503313998	0.0	0.15244763493157595	35.086905613884866
359	14.7184999995501	14.107797667039732	-21.275912718197404	0.0	0.15316609403388615	34.92232280024586
360	14.74041354755278	14.127723655103813	-21.329892136215147	0.0	0.15388566036431148	34.759026703599744
361	14.762304526079214	14.147626193041276	-21.383873170132272	0.0	0.15460633353773545	34.597002952654904
362	14.784172901501629	14.167505254919854	-21.43785570400003	0.0	0.1553281094989945	34.43623820026477
363	14.806018641705164	14.187360816281503	-21.491839622967408	0.0	0.1560509876396118	34.276718518803015
364	14.827841716033866	14.207192854089339	-21.54582481326654	0.0	0.15677496628326226	34.118430414711234
365	14.849642095267047	14.22700134670431	-21.599811162198154	0.0	0.15750004188580527	33.96136098669987
366	14.871419751608565	14.246786273874914	-21.65379855811756	0.0	0.15822621645412005	33.805496318969226
367	14.893174658656505	14.266547616707317	-21.707786890420444	0.0	0.1589534865398438	33.65082386263611
368	14.914906791365786	14.286285357628396	-21.761776049529228	0.0	0.15968185046943434	33.49733086245798
369	14.936616126032867	14.305999480371096	-21.815765926880605	0.0	0.16041130656920125	33.345004740028514
370	14.958302640265634	14.325689969944506	-21.869756414910153	0.0	0.16114185316548274	33.193833090719004
371	14.97996631295859	14.345356812609683	-21.92374740704128	0.0	0.16187348858468498	33.04380368071124
372	15.001607124300762	14.364999995887555	-21.977738797670995	0.0	0.16260621115306562	32.894904444142696
373	15.023225055688313	14.384619508472598	-22.031730482158043	0.0	0.1633400191965641	32.74712348029833
374	15.044820089758451	14.4042153402667	-22.085722356809857	0.0	0.16407491104043975	32.60044905089621
375	15.06639221035106	14.423787482341224	-22.139714318870574	0.0	0.16481088629108628	32.45486932493656
376	15.087941402469783	14.443335926898678	-22.193706266509146	0.0	0.16554794057448546	32.31037341414422
377	15.109467652286913	14.46286066727779	-22.24769809880643	0.0	0.16628607361094497	32.166949773670744
378	15.130970947108027	14.482361697918538	-22.301689715744605	0.0	0.16702528372658962	32.02458728739559
379	15.152451275332576	14.501839014323613	-22.35568101819516	0.0	0.1677655692245162	31.88327499277204
380	15.173908626492944	14.521292613096746	-22.409671907907178	0.0	0.16850692844780116	31.7430020662986
381	15.195342991156814	14.540722491846699	-22.46366228749649	0.0	0.16924935971547292	31.603757833390375
382	15.216754360971567	14.560128649231142	-22.51765206043465	0.0	0.16999286134974503	31.465531760767707
383	15.238142728607292	14.579511084900366	-22.57164113103774	0.0	0.17073743076256057	31.328313621766753
384	15.259508087756702	14.59886979949751	-22.625629404456173	0.0	0.17148306815349976	31.192092814179208
385	15.28085043310199	14.61820479462576	-22.679616786663278	0.0	0.172229770900437	31.056859391610626
386	15.3021697603223	14.637516072855977	-22.733603184445773	0.0	0.1729775373230058	30.922603366216293
387	15.323466066038396	14.656803637672018	-22.787588505393316	0.0	0.17372636727024807	30.78931460981643
388	15.344739347822992	14.676067493481193	-22.841572657888157	0.0	0.17447625602672623	30.656983934162582
389	15.36598960418583	14.695307645599488	-22.895555551094787	0.0	0.17522720338029057	30.52560147464994
390	15.387216834529529	14.714524100208198	-22.9495370949516	0.0	0.17597920764755393	30.39515775418672
391	15.408421039164642	14.733716864368791	-23.00351720015973	0.0	0.1767322671444968	30.265643418306258
392	15.429602219270633	14.752885945984518	-23.05749577817411	0.0	0.17748638018645013	30.137049233215112
393	15.4507603768933	14.772031353798033	-23.11147274119454	0.0	0.17824154508802617	30.009366083886746
394	15.47189551492021	14.791153097367015	-23.165448002155696	0.0	0.17899776016306437	29.88258497218847
395	15.493007637064208	14.810251187048229	-23.219421474718672	0.0	0.17975502372437857	29.75669701507629
396	15.51409674787071	14.829325634004713	-23.273393073261566	0.0	0.18051333408348622	29.631693442825373
397	15.535162852660951	14.848376450149756	-23.327362712870798	0.0	0.1812726895504559	29.507565597273015
398	15.556205957559849	14.86740364817461	-23.381330309332867	0.0	0.18203308843369614	29.384304930103276
399	15.577226069460524	14.886407241513549	-23.435295779124957	0.0	0.18279452903986199	29.26190300114368
400	15.598223195999067	14.9053872443189	-23.489259039407166	0.0	0.18355700967376926	29.140351476691965
