T(K)	v(THz2π)	w(THz2π)	E(meV)	M(mₑ)	R(Å)	κ(N/m)	ReΣ(ps⁻¹)	ImΣ(ps⁻¹)	μ(cm²V⁻¹s⁻¹)
198.0	30.11434075149458	25.17899047458457	-280.59602130367557	0.7860824702988196	7.2801563476035485	0.005393087756859838	0.0	31.220077902541707	102.5154677354406
199.0	30.2296616745125	25.28252942239823	-280.653471856206	0.7856399309893252	7.261974334586963	0.005427360137716021	0.0	31.366511338834567	102.03687794100959
200.0	30.344929894861956	25.386052693164174	-280.7110684195052	0.7851993669660331	7.2439364076303026	0.005461686957750808	0.0	31.512258141254165	101.56494893414127
201.0	30.460147381463702	25.48956196170782	-280.76881009294664	0.7847607516414065	7.226040659309194	0.005496068372182154	0.0	31.65731926623079	101.0995549560006
202.0	30.57530361899227	25.593046407544477	-280.8266959895333	0.7843241843532509	7.208285488117211	0.005530502097693827	0.0	31.801690348098884	100.6405902919964
203.0	30.690406871129415	25.696514015154044	-280.88472523559415	0.7838895739683542	7.190668913107636	0.005564989517245796	0.0	31.945366407880954	100.18795364721124
204.0	30.805452916418673	25.799960272705988	-280.94289697048805	0.7834569553278262	7.17318925788619	0.005599529575170074	0.0	32.0883533465753	99.74151226608643
205.0	30.920440679695567	25.903383821974202	-281.00121034631684	0.783026331059626	7.15584480762021	0.005634121829555563	0.0	32.23066384679441	99.30111598474802
206.0	31.035369105302443	26.00678332779224	-281.0596645276458	0.7825977032430569	7.138633876865115	0.0056687658417180365	0.0	32.37978870118019	98.84378550003639
207.0	31.150237156667437	26.110157477580263	-281.1182586912312	0.7821710734305606	7.121554808939686	0.005703461176154098	0.0	32.52070787457464	98.41547426518981
208.0	31.265043815927264	26.21350498091724	-281.17699202575596	0.781746442668392	7.104605975317033	0.005738207400501952	0.0	32.66097062397767	97.99282837498762
209.0	31.379788083541108	26.3168245691042	-281.2358637315716	0.7813238115167985	7.087785775030179	0.005773004085500063	0.0	32.800589588984046	97.57571217533375
210.0	31.494468977900375	26.420114994724816	-281.29487302044816	0.7809031800695856	7.071092634093633	0.00580785080494304	0.0	32.939578128591045	97.16399148834078
211.0	31.60908553499284	26.52337503126058	-281.3540191153292	0.7804845479726042	7.054525004937608	0.005842747135647891	0.0	33.07794134758202	96.75755982770416
212.0	31.723636808023695	26.626603472663724	-281.41330125009506	0.7800679144420791	7.038081365857462	0.005877692657410442	0.0	33.21568252753857	96.35631862336237
213.0	31.83812186708159	26.72979913297588	-281.4727186693307	0.7796532782819545	7.021760220475971	0.00591268695296968	0.0	33.35280912885366	95.96015965405309
214.0	31.95253979881054	26.83296084595318	-281.5322706281009	0.7792406379006706	7.005560097218591	0.005947729607972489	0.0	33.48230266267175	95.58903164937121
215.0	32.06688970606507	26.936087464675623	-281.5919563917308	0.7788299913275635	6.989479548802555	0.005982820210933624	0.0	33.61826094274069	95.20245245187377
216.0	32.181170707601645	27.039177861192794	-281.651775235592	0.7784213362284719	6.973517151736933	0.0060179583532027695	0.0	33.76134653920263	94.79897033133994
217.0	32.295381937783965	27.14223092618489	-281.7117264448945	0.7780146699206975	6.957671505835675	0.006053143628932712	0.0	33.89631192110283	94.42150804977092
218.0	32.409522546235905	27.245245568571168	-281.771809314484	0.7776099893880382	6.941941233742561	0.006088375635036908	0.0	34.030620808265105	94.04885402909349
219.0	32.52359169760886	27.348220715234426	-281.8320231486441	0.7772072912942762	6.9263249804664975	0.006123653971168493	0.0	34.164271966649956	93.6809334628942
220.0	32.63758857123794	27.451155310634544	-281.8923672609042	0.7768065719972788	6.910821412929902	0.006158978239676276	0.0	34.29565891394844	93.32204104742421
221.0	32.75151236089742	27.554048316521378	-281.9528409738513	0.7764078275618139	6.895429219525286	0.006194348045580769	0.0	34.42796541928587	92.9634048930198
222.0	32.86536227451103	27.656898711604228	-282.01344361894763	0.7760110537723156	6.880147109684808	0.00622976299653905	0.0	34.55969800637094	92.60905255381425
223.0	32.979137533897024	27.75970549125628	-282.07417453635236	0.7756162461449791	6.8649738134588745	0.006265222702816502	0.0	34.69085884076336	92.25891188243436
224.0	33.09283737449928	27.862467667204978	-282.13503307474764	0.775223399939645	6.849908081104374	0.006300726777255646	0.0	34.821448491547386	91.91291653742839
225.0	33.206461045136805	27.96518426724259	-282.19601859116955	0.7748325101711006	6.834948682683657	0.006336274835246884	0.0	34.95146947322336	91.57099650324915
226.0	33.32000780776593	28.06785433494969	-282.25713045084274	0.7744435716199443	6.820094407672373	0.006371866494701545	0.0	35.080924758210415	91.23308210872906
227.0	33.43347693723559	28.17047692941177	-282.31836802701923	0.7740565788432054	6.805344064576177	0.006407501376023403	0.0	35.20981746095018	90.8991048438564
228.0	33.546867721029614	28.27305112492376	-282.3797307008218	0.7736715261847406	6.790696480556958	0.006443179102076621	0.0	35.33815160591797	90.56899536250705
229.0	33.66017945908538	28.375576010772885	-282.44121786109065	0.7732884077845757	6.776150501068134	0.006478899298167254	0.0	35.465935243193016	90.2426755975718
230.0	33.77341146351932	28.478050690926025	-282.5028289042338	0.772907217588918	6.761704989496837	0.006514661592008111	0.0	35.593174341657196	89.92007451187453
231.0	33.88656305845304	28.580474283821136	-282.5645632340814	0.7725279493588505	6.747358826815872	0.006550465613700739	0.0	35.71987395272494	89.60112494103016
232.0	33.99963357977072	28.682845922089122	-282.6264202617437	0.7721505966794147	6.733110911243543	0.006586310995704024	0.0	35.846042705143695	89.28575227236166
233.0	34.11262237491616	28.785164752315968	-282.6883994054722	0.7717751529680783	6.718960157910609	0.006622197372810497	0.0	35.971691840975595	88.97387709938621
234.0	34.225528802708155	28.88742993482408	-282.75050009052416	0.7714016114827719	6.704905498535067	0.006658124382125522	0.0	36.096828155286246	88.66543273961452
235.0	34.338352233115785	28.989640643413612	-282.81272174903063	0.771029965330034	6.690945881104619	0.006694091663038066	0.0	36.221452211535045	88.36036915981836
236.0	34.451092047092416	29.091796065164374	-282.8750638198672	0.7706602074723505	6.677080269566886	0.00673009885720178	0.0	36.345568276193205	88.0586283476093
237.0	34.563747636367644	29.193895400194123	-282.93752574852857	0.7702923307357232	6.663307643525111	0.006766145608509119	0.0	36.469183224680265	87.76014722342377
238.0	34.676318403261654	29.295937861441306	-283.00010698700487	0.7699263278167394	6.649626997942146	0.006802231563067903	0.0	36.59230115717272	87.46487068875129
239.0	34.788803760524296	29.397922674472643	-283.0628069936626	0.7695621912892434	6.6360373428502655	0.0068383563691831305	0.0	36.71493183270922	87.17273134263603
