T(K)	v(THz2π)	w(THz2π)	E(meV)	M(mₑ)	R(Å)	κ(N/m)	ReΣ(ps⁻¹)	ImΣ(ps⁻¹)	μ(cm²V⁻¹s⁻¹)
65.0	16.03200374132196	13.193372909304165	-275.338502201608	0.811450352842734	12.731980270325392	0.0016395164671852516	9.835282521863688e-16	9.39399338391872	340.7007816712816
66.0	16.131213974213395	13.272484481663028	-275.35212132349204	0.811760041665902	12.64357602492956	0.0016611994281443719	-5.167425315340503e-15	9.536545504874411	335.60799214768747
67.0	16.23065732220123	13.351903694867687	-275.3664174018601	0.8120520236590979	12.556670590559648	0.0016830112448097026	-5.117914259121385e-15	9.680450061560087	330.61901756251217
68.0	16.33033978990297	13.431636927461938	-275.38138151326245	0.8123264102139692	12.471228317720314	0.0017049522583102174	-5.2989532417412235e-15	9.825726770418697	325.730703051045
69.0	16.430266581937673	13.511689761707094	-275.39700476517316	0.8125833291030163	12.38721477919027	0.00172702272486106	-5.186636627703887e-15	9.972403916571796	320.9397569223413
70.0	16.53044215393989	13.592067029566062	-275.41327830182973	0.8128229236546876	12.304596697054318	0.001749222820976287	-5.078137447404739e-15	10.120385021157865	316.2469493230589
71.0	16.630870261535513	13.672772857254744	-275.43019331007395	0.8130453518992705	12.223341876337445	0.0017715526484844975	-4.973272206485703e-15	10.269723322944252	311.648209817437
72.0	16.731554007210708	13.753810708243712	-275.44774102512395	0.813250785695904	12.14341914457549	0.0017940122393393888	-5.018697890657158e-15	10.42053914362384	307.13774448746403
73.0	16.832495885007305	13.83518342459914	-275.4659127362206	0.8134394098500859	12.064798296728707	0.0018166015602161505	-4.287848669197729e-15	10.572400915415988	302.7260235893188
74.0	16.933697823026222	13.91689326660131	-275.4846997920998	0.8136114212294953	11.987450044895894	0.001839320516890446	-5.576440350221768e-16	10.725292151416136	298.41060212922645
75.0	17.035161223751896	13.998941950612434	-275.5040936062518	0.8137670278846908	11.911345972338056	0.001862168958400358	-5.466852099670203e-16	10.879631288595325	294.17733046440213
76.0	17.136887002223737	14.081330685181511	-275.52408566193856	0.8139064481802916	11.836458491371527	0.001885146680992726	-5.3606867651704075e-16	11.035134444642136	290.0318890514205
77.0	17.238875622093847	14.164060205389008	-275.54466751694315	0.8140299099414566	11.76276080473292	0.0019082534318570082	1.4266194324458928e-15	11.191747111395717	285.9733031009149
78.0	17.341127129641983	14.247130805468368	-275.56583080803625	0.8141376496192669	11.690226870057495	0.0019314889126535084	1.3995503720373597e-15	11.349424083952684	282.00029052058284
79.0	17.44364118579325	14.330542369718666	-275.58756725514496	0.8142299114785652	11.618831367153449	0.0019548527828393662	1.3732943124099605e-15	11.508173734496362	278.11023388725573
80.0	17.54641709623987	14.414294401779499	-275.60986866521955	0.8143069468103459	11.548549667779817	0.0019783446628032597	1.4083539742475424e-15	11.66823306766474	274.29524850556544
81.0	17.649453839716333	14.498386052291345	-275.63272693579177	0.8143690131711749	11.479357807676468	0.0020019641368122904	1.3825120546687335e-15	11.829044557813763	270.56630594918295
82.0	17.75275009453935	14.582816145026838	-275.65613405822637	0.8144163736506651	11.411232460611261	0.00202571075578327	1.3574178652750841e-15	11.990797783575527	266.91642596958127
83.0	17.856304263458124	14.667583201516145	-275.6800821206685	0.8144492961688088	11.34415091424396	0.0020495840398816064	1.3330410843472912e-15	12.153538217002518	263.3423149514167
84.0	17.960114496935837	14.752685464265696	-275.7045633106901	0.8144680528032293	11.278091047619473	0.00207358348096107	1.3093529967228528e-15	12.316897194798308	259.84960646319377
85.0	18.064178714914203	14.838120918602945	-275.7295699176458	0.8144729191474098	11.213031310129802	0.002097708544848791	1.2863263892091936e-15	12.481547178621419	256.42180757830175
86.0	18.16849462715928	14.923887313227704	-275.75509433474264	0.814464173699749	11.148950701798137	0.002121958673485769	1.263935453962622e-15	12.646622316966456	253.074758516523
87.0	18.273059752259606	15.009982179524838	-275.7811290608376	0.8144420972835984	11.085828754755624	0.0021463332869299783	1.2421556991463267e-15	12.812478239276592	249.79873753890274
88.0	18.377871435353505	15.096402849700715	-275.8076667019707	0.8144069724980387	11.023645515795915	0.002170831785229738	1.2209638662459266e-15	12.979127993018132	246.5913650468371
89.0	18.482926864656363	15.183146473800763	-275.8346999726463	0.8143590831990912	10.962381529904924	0.0021954535501744936	1.1178250568347806e-15	13.146642141999697	243.4493047233072
90.0	18.58822308686566	15.270210035673912	-275.86222169687517	0.8142987140107208	10.902017824673914	0.002220197946931123	1.0991242567124088e-15	13.31451229697165	240.37988155554976
91.0	18.693757021506766	15.35759036793614	-275.89022480898893	0.8142261498650867	10.842535895515697	0.0022450643255719446	1.08091218849089e-15	13.483454936696893	237.36801168113732
92.0	18.799525474280625	15.44528416598412	-275.91870235423914	0.8141416755714317	10.783917691610835	0.0022700520225007593	1.0631711233038075e-15	13.652502094094976	234.42888833544035
93.0	18.905525149478287	15.533288001115785	-275.94764748919465	0.8140455754126773	10.726145602521663	0.0022951603617832007	1.0458841721094137e-15	13.82212483187747	231.55201735225714
94.0	19.011752661521687	15.621598332808707	-275.9770534819486	0.8139381327689196	10.669202445415335	0.0023203886563878304	1.0290352364453807e-15	13.992205083359373	228.73741985973965
95.0	19.118204545681692	15.71021152020022	-276.0069137121482	0.8138196297670123	10.613071452845329	0.0023457362093430596	1.0126089625909078e-15	14.162790081115384	225.9823714526099
96.0	19.22487726803337	15.799123832823408	-276.03722167085897	0.8136903469551111	10.557736261047433	0.0023712023148159287	9.965906988674497e-16	14.333779289008959	223.28660323171772
97.0	19.331767234682086	15.88833146062676	-276.0679709602748	0.813550563001537	10.50318089871029	0.0023967862591157698	9.809664558337937e-16	14.50511341980484	220.6491460139867
98.0	19.438870800320377	15.977830523332164	-276.0991552932864	0.8134005544167677	10.449389776183251	0.0024224873216294536	2.9933162682700136e-15	14.676856114030778	218.06719804633798
99.0	19.546184276170674	16.067617079182078	-276.1307684929175	0.8132405952973595	10.396347675089633	0.0024483047756941293	2.9472081256332967e-15	14.8489364591987	215.54007572934742
