Ω(THz2π)|N|Reσ(μS)	1|-25.818452838782992meV	2|-25.849418626574153meV	3|-25.851938605446147meV	4|-25.852241573425026meV	5|-25.85228294343826meV	6|-25.852289552669724meV	7|-25.85229079473999meV	8|-25.852290889344008meV
3.6	137.2266723113669	142.68057691488812	120.84762637140268	104.36579172643623	97.35556589394851	94.51884690859049	93.05122935656942	92.93520644069788
3.61	137.34128250215335	142.68000847480687	120.66505356418679	104.12974096689199	97.16048672374998	94.35267192689632	92.90021322217966	92.78516640843985
3.62	137.45039773723738	142.67016654790393	120.47375678765663	103.88604396232454	96.96119127318637	94.18298844094399	92.74496257880284	92.63094616284395
3.63	137.5564041540048	142.65475857013325	120.27727950384262	103.63831083747176	96.7589124109784	94.01122263661549	92.5878153716474	92.4747819157401
3.64	137.65830810623163	142.63303562632632	120.07504597216523	103.38552805850357	96.55501733614659	93.83783777014952	92.42852644729474	92.31644975150319
3.65	137.75185926708343	142.60067340066965	119.86314914796532	103.12585629237151	96.34526520289502	93.65983881833029	92.26422076635164	92.15325032832855
3.66	137.84409106303977	142.56328329880802	119.64744882932595	102.86612988255163	96.13456346856306	93.48187564493907	92.09927920431825	91.9890649492043
3.67	137.9317787346964	142.5194961771742	119.42582229569132	102.60446160829846	95.92028168219817	93.30073808278489	91.93179530327345	91.82246949287993
3.68	138.01175987085728	142.4652138323974	119.19553863930385	102.33833701543168	95.70228731889429	93.11675867797959	91.76049179951617	91.65201712577199
3.69	138.08996458371564	142.40837952135902	118.9629360030654	102.07217031220533	95.48381337596877	92.93256713696819	91.58872863441151	91.48120932141326
3.7	138.16194362847594	142.341050818321	118.72213318274214	101.80210753977262	95.26169165839757	92.7442370360489	91.41243198142884	91.30569779631018
3.71	138.2267762896721	142.2648507134222	118.47357224263568	101.5284091610348	95.03906184257113	92.5548738662043	91.23554048336037	91.12965546707221
3.72	138.2895118728185	142.18311543006567	118.22226272846545	101.25357228119276	94.81752773831343	92.36460217748979	91.05677275496619	90.95182532876295
3.73	138.34727026507736	142.096546742356	117.9656855180933	100.97693311532511	94.59541295351708	92.17322084231947	90.87683490827794	90.77259614559101
3.74	138.40036182682843	142.00306605423745	117.70364632085781	100.69769738001472	94.37196117505655	91.97844183431513	90.69314932207065	90.58980680741247
3.75	138.4486393471792	141.90012423374574	117.43460644787353	100.41354315340534	94.14763808771859	91.7827065996005	90.50865062371845	90.40600041431696
3.76	138.489756266503	141.79025264964653	117.15966318838748	100.1269477197895	93.92248026853714	91.58532728991572	90.32236420615729	90.22074501426098
3.77	138.52861932278566	141.67406569074134	116.88100013807262	99.83887829008445	93.69737130213029	91.387411087619	90.13566029621538	90.03485147360549
3.78	138.56007274156505	141.5489545994341	116.59514294268095	99.5458991833853	93.47066499490819	91.18639351561738	89.94527314503006	89.84529760640432
3.79	138.5862339525132	141.41576074605692	116.30317885216009	99.25018785365573	93.24252944860608	90.98415541915749	89.75374449985532	89.6546564610831
3.8	138.6064497747398	141.27476463201535	116.00490144422852	98.95015023380346	93.0123365080023	90.77861077443121	89.55872491140654	89.46036622808157
3.81	138.62156324610214	141.12706269695366	115.7027656899534	98.6484638113518	92.78227249603242	90.57310790834335	89.3641294127755	89.26659403575299
3.82	138.6303615438159	140.9703820919637	115.39431462096348	98.3444470559784	92.54997706535751	90.36464807899814	89.1662742437509	89.0695038440375
3.83	138.6318895442219	140.8043917517291	115.08035199758505	98.04036947090093	92.31683440594118	90.1548043790126	88.9670297336184	88.87095749076259
3.84	138.62743961777878	140.63041480702353	114.76230977928277	97.73618149670624	92.08259655072433	89.94341097220456	88.76587631957176	88.67054874753165
3.85	138.61317473470208	140.444138276117	114.43611681090616	97.4296170569045	91.84522196002327	89.72836328235279	88.56147902065919	88.46690609314454
3.86	138.5924199779017	140.2490360758309	114.10548463456921	97.12259204167975	91.60653731020248	89.5121894169606	88.35550758196207	88.26165441159664
3.87	138.5614412338732	140.0431650333992	113.76982415939727	96.81528600944212	91.36812475902427	89.29553406813628	88.14907564569131	88.05592726772703
3.88	138.5232879853516	139.82989010242892	113.43235541500364	96.51066483560618	91.13146469728379	89.0805308150333	87.94377295155185	87.85153732135825
3.89	138.4911079381079	139.62420581842144	113.10303748030397	96.21487305180104	90.90138924513505	88.87071543420561	87.74291768182582	87.65116292604337
3.9	138.4661942744571	139.42210276269373	112.776915047344	95.92259366858507	90.67441559043927	88.66397307170956	87.54518495922852	87.45405582140677
3.91	138.4287657581918	139.20653476123564	112.4381821953279	95.62305281638778	90.44040684502316	88.44946715212677	87.33973010614129	87.24943948965827
3.92	138.3824834138759	138.97728994230457	112.09105592411105	95.31932557912077	90.20253959696349	88.23189233624845	87.1308037483506	87.04098034001734
3.93	138.32293975582584	138.73374588562652	111.73506239306163	95.01093837966292	89.96083787176619	88.01021855299807	86.91829339396627	86.82913737356579
3.94	138.25643870293447	138.4798475280591	111.37304818686326	94.70037118040787	89.71696915565434	87.7858815908701	86.7028700244262	86.61431565173278
3.95	138.1734113842622	138.2065430012679	110.99767832892775	94.3824788019973	89.4667655228424	87.55556288148384	86.4814479057827	86.39360117040347
3.96	138.07166107109362	137.91208638721076	110.6099533659257	94.05732979802094	89.21066566824605	87.32028392725465	86.25535845033666	86.1682309421694
3.97	137.94883578112402	137.5938885624536	110.20850103359379	93.72484711675598	88.94851920238759	87.07797133109072	86.02259197578876	85.93613493003835
3.98	137.79461800534497	137.24277632853622	109.7893157074185	93.38289097800671	88.67899327448116	86.82950577277326	85.78381935105237	85.69799162755646
3.99	137.60093996979603	136.85361311258757	109.35430579813219	93.0347737986479	88.40540035752377	86.57726921837127	85.54128754680833	85.45627148850751
4.0	137.37707145784458	136.4444425992164	108.92524959478226	92.70019770206416	88.14507067204308	86.33769594847384	85.31082090228008	85.22647642186806
4.01	137.16695676196014	136.0815750102271	108.5635928237499	92.42819806124815	87.93817071687398	86.1472712664139	85.1277944621503	85.04400862641614
4.02	137.14617713126282	135.94898056666617	108.38097496220864	92.29284641699921	87.84865225546591	86.0659696206566	85.04828977050771	84.96464410042891
4.03	137.19176163588017	135.86349490601043	108.19706424933638	92.14610552828626	87.74393496578313	85.9691339733067	84.95295235001134	84.86930041406168
4.04	137.22867487053747	135.75567030834617	107.98479856269088	91.97833050907093	87.61924599549147	85.85297292360748	84.83943531865188	84.75592040824036
4.05	137.26116942966271	135.63641865063875	107.75834755794017	91.80030955505349	87.4840304277686	85.72629859426354	84.71521513149757	84.6318506527019
4.06	137.28940681488672	135.5073452690726	107.521175656405	91.6161418992208	87.34220748176837	85.59379613783533	84.58574752704018	84.50261764124281
4.07	137.31259916057473	135.36942415362242	107.27496949851133	91.42660597371588	87.19333115490839	85.45390248706424	84.44871658395742	84.36569899415805
4.08	137.33194363681844	135.22250398639244	107.01986734339984	91.23277526675058	87.03992351635799	85.3091524619087	84.30691288558863	84.2240674576741
4.09	137.3486368245395	135.07053611659504	106.76027312044388	91.03764754160393	86.88452795693229	85.16301510393633	84.16353567727253	84.08121302199791
4.1	137.3592863113734	134.90895388373468	106.49231746610381	90.83870042687144	86.724376122859	85.01151871301772	84.0156573401701	83.93332861681311
4.11	137.36646126785257	134.74149927317794	106.21960451998763	90.63799296466597	86.56278567968427	84.85835844678111	83.86559805024815	83.78347006389838
4.12	137.37102981128263	134.56789794768045	105.94244676030807	90.43631402449792	86.39780305856745	84.70155185138313	83.71186435205699	83.63004168585859
4.13	137.37164810047466	134.38850406513467	105.65951508265421	90.23212536413263	86.23092414201659	84.54347746031634	83.55711829755602	83.47541798035918
4.14	137.36906862282038	134.2028563212854	105.37214574284464	90.02768124868054	86.06212822571891	84.38346575204386	83.39994460168927	83.31852346722636
4.15	137.36434319961018	134.01413350880864	105.0820453509753	89.82271503988508	85.8921097925185	84.2215850894871	83.24125263577719	83.16006571441902
4.16	137.35519788220242	133.8172989067924	104.7854548912453	89.6164439081451	85.7203674083223	84.05788712969117	83.0807751293591	82.99982195482508
4.17	137.33916407390666	133.6136148610603	104.48343266183161	89.40686338198428	85.54495840773762	83.89053808434157	82.91678705103156	82.83607391852469
4.18	137.32336435729815	133.40850269586443	104.18024153942817	89.19923820173202	85.37068302073325	83.72413761967081	82.75344069596956	82.67296124528409
4.19	137.30305234631405	133.1976539925705	103.87226389375336	88.99014728891163	85.19418005300525	83.55551123583153	82.58776594774908	82.50760743700958
4.2	137.27988820067878	132.98171649639792	103.56051312130302	88.7807861284601	85.01716627558245	83.38645655239665	82.42209571338519	82.34212436959939
4.21	137.2532453144216	132.76052535494017	103.24456927522712	88.57087910030747	84.83846134626873	83.21400496920222	82.25270312914027	82.17298327329466
4.22	137.22354505499715	132.53485211161833	102.92449487380027	88.35952286848604	84.65795997612888	83.04179111535788	82.08347790208767	82.00402682801027
4.23	137.1931752243924	132.30763814408812	102.60315260159058	88.15040876869172	84.47876179016927	82.86985541287729	81.91467020193643	81.83535234201851
4.24	137.15465461754064	132.07070010022886	102.27450499063212	87.93846744407196	84.29605139836887	82.69406090636873	81.74203203720415	81.66309110459076
4.25	137.11391695292207	131.830641294878	101.94236368083229	87.724866604493	84.11292272946926	82.51801824542275	81.56920562958369	81.49050386392409
4.26	137.07394144424288	131.58959352667972	101.609333202074	87.51461916553464	83.93083639620886	82.34268828539393	81.396963899761	81.3184935753485
4.27	137.02757481003974	131.33998705621514	101.26952286077268	87.30176364617213	83.74645279220611	82.1652313424181	81.2225071170927	81.14417247954887
4.28	136.97561278223338	131.08424646354004	100.92583717433793	87.08783005538858	83.56035659694136	81.98551546399199	81.04621954130548	80.96831802703538
4.29	136.92570904491464	130.83024326516514	100.58258245065889	86.8762492931199	83.37599632304409	81.80740713824174	80.87100098578331	80.79335919935575
4.3	136.86931779062564	130.56847763184305	100.23406669869115	86.66249037399987	83.18907992259021	81.62743291771723	80.69376242855402	80.61642457341411
4.31	136.81289453048086	130.30344551384073	99.88405807600348	86.45075436247798	83.00304118611514	81.44739014000106	80.51711423419094	80.44002144044259
4.32	136.7500688547682	130.0322391754501	99.53056172001514	86.23627869119636	82.81461165393478	81.26534725455282	80.33833379377353	80.26147061379181
4.33	136.68529422353276	129.75859860090537	99.17816024848166	86.02184515772026	82.62563522861849	81.0824815570813	80.15885935158836	80.08229180430551
4.34	136.61668951920598	129.47957667631658	98.82673904944748	85.80833618543198	82.43664743464063	80.8998007649786	79.97906064940172	79.90276176771879
4.35	136.54570609521235	129.19652197745953	98.47526316629656	85.59459265152775	82.24728969536936	80.71589033199538	79.79826404436464	79.72221727248676
4.36	136.4703741750923	128.90960494067804	98.12492114437896	85.38036099192	82.05670404133583	80.53113842477556	79.61667402304342	79.54088829170779
4.37	136.39696986673474	128.62161688921938	97.77715893196138	85.16847697378772	81.86751895411916	80.34795556776244	79.43662452726768	79.3611324704478
4.38	136.3147837972625	128.32572707370298	97.42662436949037	84.95426282964071	81.67636927318675	80.16269067323282	79.2546813387063	79.17951733575316
4.39	136.23458383064263	128.03078168257517	97.07859824353584	84.74163993332986	81.48519839058955	79.97698929099393	79.0719122997551	78.9969627461702
4.4	136.14858843459183	127.72664040013008	96.72801805565744	84.52841323449026	81.29369884858743	79.79050224717776	78.88837434579776	78.81370100496545
4.41	136.05789754012926	127.41998098584604	96.37806042558037	84.31437389794779	81.10058424939257	79.60347818565018	78.70464915912518	78.63021477001004
4.42	135.96609480224527	127.10853718775212	96.02620824188126	84.10016801468461	80.907521493054	79.41532340988564	78.51963981593363	78.44553939630067
4.43	135.8716006425424	126.79666923422215	95.67701844064578	83.88718686296592	80.71469659383649	79.2279224773406	78.33539860414159	78.2615347301267
4.44	135.77156370991722	126.4781180367081	95.32533251107452	83.67292023594757	80.5206121462487	79.0383654082812	78.14912377482874	78.07550150136778
4.45	135.6715353290771	126.15681583652042	94.97334196726226	83.46057880646923	80.32706502178333	78.85075734331483	77.96441278658588	77.89103303939844
4.46	135.5678236587463	125.83111337708496	94.62060643119358	83.24721953498033	80.13292083846552	78.66174727014872	77.77851912675219	77.70549295326293
4.47	135.46120832835328	125.50263075128228	94.26680376840366	83.03407129248983	79.93864547566876	78.47234851564991	77.59223553849415	77.51944025325963
4.48	135.35247635347153	125.17105744111969	93.91323575080173	82.82148420012146	79.74388741030708	78.28306336649918	77.40621707596225	77.33373852953936
4.49	135.23980579301403	124.83481907479131	93.55959855710381	82.60804763288455	79.548540411227	78.09185567502091	77.21821205280953	77.14595159949228
4.5	135.12463845429724	124.49525082895595	93.20788825455315	82.39535978578313	79.35323548976253	77.90176920057978	77.03103599933175	76.959089494447
4.51	135.00582110380938	124.15214406780689	92.85958003203369	82.18245147399644	79.15741781445435	77.71099379429602	76.84335296727637	76.77177275153231
4.52	134.8852346265684	123.80775760372265	92.51434103527723	81.970261868686	78.96182368100862	77.52015996068668	76.65587022682817	76.58473259607167
4.53	134.7617262200105	123.45955577322299	92.17135017006053	81.75733815436466	78.76541893301133	77.32848311204394	76.46745150673246	76.39672493123872
4.54	134.63622796322014	123.10726355643011	91.8299038368795	81.54517656523392	78.56882028732757	77.1354043453589	76.27801249526307	76.20771683106268
4.55	134.50559742420805	122.75067626520156	91.48978074017634	81.33222728503013	78.37195380284814	76.94471557558137	76.09131507438192	76.021351902926
4.56	134.37248823757122	122.3918447532773	91.15201625762937	81.11968235971503	78.1751240221514	76.75221107171639	75.90249159146629	75.83291685745607
4.57	134.23811162669068	122.03071185967364	90.8155941727525	80.90723970496862	77.97710610588621	76.55915134015693	75.71326063374929	75.64403722394351
4.58	134.10090637985732	121.66814522651651	90.48231921730125	80.69654306497718	77.78143977684472	76.36799381159452	75.52570504489381	75.4568597917363
4.59	133.95875455701392	121.3024662296157	90.14909263273204	80.48335095842549	77.58264709990466	76.17405794034369	75.33630493047468	75.26783455618894
4.6	133.81685268061935	120.93567260088805	89.81788093046488	80.27238718572343	77.38539237413397	75.98102608172063	75.14764694117234	75.07947434191114
4.61	133.67161922351028	120.56701958635938	89.48754937930634	80.06093009477685	77.1879729963634	75.78848168506478	74.95950568259883	74.89175451783574
4.62	133.52309170817756	120.19655264975054	89.15901348858908	79.84948144653578	76.99029534466098	75.59526903065009	74.77063691497062	74.7031853955718
4.63	133.37094662446162	119.82540338546718	88.83112359249301	79.63796535844274	76.79210357958144	75.40163275106042	74.58137682467878	74.51432445876401
4.64	133.2170421088226	119.45048056140884	88.50385401719132	79.42672736892982	76.59361244399567	75.20792186832848	74.39199738544036	74.3253428089172
4.65	133.0618810969072	119.07538338090049	88.17781015363589	79.21640179152226	76.3962221379988	75.01557032608511	74.20399708701521	74.13774144988972
4.66	132.9019200747669	118.69666765181317	87.85187970003201	79.00539924634708	76.19766485915129	74.82217731671373	74.01488968793916	73.94882275703587
4.67	132.7399377303289	118.31730942947424	87.5277342781562	78.79480184300608	75.99903946142923	74.6287147383074	73.82565862325384	73.75999497052041
4.68	132.57641779124523	117.93715924865057	87.20561300569942	78.58450108071962	75.80058940089764	74.43548831923052	73.63645521701555	73.57114743080717
4.69	132.41042954442457	117.55513341923604	86.88651130245316	78.37487027515607	75.60290275677771	74.24336810903809	73.44873795133697	73.38372641623018
4.7	132.24204371031541	117.17200591079241	86.57157240429842	78.16464640766154	75.40376570713192	74.04981537403623	73.25908235248728	73.19445428687114
4.71	132.06887616065646	116.78468910151565	86.25806725876733	77.95414911755101	75.2039465404794	73.85578123172664	73.06904988948857	73.00469499573587
4.72	131.89512043301622	116.39717840904737	85.94813958622464	77.74399628660565	75.0054841213631	73.66294732878312	72.88042608231068	72.81642680816809
4.73	131.71951896369964	116.01027924809277	85.64297240559134	77.535521336516	74.80758128715951	73.47071620557978	72.69214778181205	72.62845996340245
4.74	131.53753781113554	115.61738661451814	85.33732156547487	77.32488805409531	74.6077168005479	73.27717029666648	72.50279022100241	72.43946464944291
4.75	131.35576940125458	115.22596153483788	85.03583390963529	77.1155558330173	74.40853270650327	73.08438347470198	72.31407956066198	72.25108056121064
4.76	131.17076097294225	114.83223165358137	84.73693158315909	76.90681896512633	74.210003458695	72.89176097299406	72.12544207170549	72.06276696999734
4.77	130.98442388876222	114.43777317952431	84.44032431907637	76.69732664883716	74.01020570563601	72.69840779277526	71.93584681560178	71.87348946801883
4.78	130.79615218722003	114.04267553857105	84.14632059890481	76.48920595256483	73.81195259653066	72.50684906978256	71.74804192856254	71.68601048648493
4.79	130.60481422061764	113.64542800111707	83.85460732017631	76.28126214602685	73.61338967209512	72.31472878134217	71.55996802598753	71.49822556812778
4.8	130.40908823122814	113.24511066017625	83.56349821724626	76.07200212116462	73.41366558022757	72.12150089048686	71.37059897544	71.30916490062465
4.81	130.21365722732443	112.8457834754238	83.27613084784404	75.86440470600552	73.21565883360803	71.93004718476365	71.18293327887845	71.12185901674425
4.82	130.01339136755934	112.44318992849198	82.98949317469283	75.65588792681656	73.01708489661233	71.73766997240773	70.99423331151218	70.93347242691453
4.83	129.81189813420468	112.04069161042635	82.70569220421483	75.44822317003624	72.81895740288059	71.54564568102987	70.80614721545389	70.74571919220642
4.84	129.60932882458562	111.63732178936137	82.42410148452586	75.24142172856105	72.62163438673308	71.3543124690344	70.61867498473096	70.55858225284345
4.85	129.4034333027246	111.23236309000808	82.14414233372771	75.0338666125645	72.42276931910827	71.16166653955325	70.42977426036335	70.36998834991198
4.86	129.19536606636643	110.82633629020496	81.86604059131406	74.82673768493169	72.22601637816898	70.97077678058184	70.24245786402663	70.1829455718783
4.87	128.98487809188515	110.4189106531138	81.58969018731783	74.62047668876426	72.0292595918937	70.78027375321265	70.05582705175847	69.99660496128635
4.88	128.7713210195427	110.01011087549593	81.31453592477979	74.41304133263445	71.83135656844235	70.58850567412703	69.86768702438066	69.80877645814155
4.89	128.55715762315154	109.59977594612003	81.04100797438308	74.20734818357786	71.63495158121658	70.3980389449589	69.68131148870161	69.6227122089651
4.9	128.33986877598934	109.18974924652696	80.77086802134043	74.00092793629881	71.43801301030324	70.20694554848204	69.49344383526154	69.43514735614318
4.91	128.12000446207753	108.7795533238543	80.50115256905994	73.79448636079394	71.2407679207476	70.01574318003475	69.30599640917742	69.24801656062286
4.92	127.89937684826664	108.36718716066694	80.23354561787218	73.58863873958762	71.04491044046017	69.82545969465392	69.11926805372978	69.0615701823372
4.93	127.67509165124915	107.95409053207253	79.96725852351851	73.38311072169579	70.84860929086969	69.63524732503218	68.93240205876785	68.87499080144713
4.94	127.44940691447539	107.54018079533205	79.70228578083743	73.1778490036339	70.65251977614342	69.44517770771742	68.7459223373905	68.68880602625512
4.95	127.22079583902428	107.1243750440202	79.43885946248687	72.97263937348318	70.45712009248771	69.25553209283068	68.56006417025476	68.50327476691541
4.96	126.9916118786627	106.70851968043611	79.17693129422017	72.76812617001019	70.26203113153436	69.06622687135315	68.37438781174201	68.31782269434038
4.97	126.76068900368317	106.29265730716423	78.91729309765145	72.56409023976907	70.06723333071261	68.8771124335292	68.18880591539863	68.13251843028345
4.98	126.52600281439777	105.87489752594564	78.65839766882775	72.35965532554778	69.87226733001293	68.68802369405999	68.00312839987788	67.94713651404055
4.99	126.2889709409668	105.45627397092066	78.4006741465034	72.15547256896961	69.67744215086749	68.49898967809723	67.81745965710006	67.76179071709394
5.0	126.0513548691282	105.03749162019754	78.14466110132092	71.95153163938005	69.48301042766379	68.31027892151855	67.63221088924942	67.57707164615363
