α|N|κ(m₀ω₀²)	N=1|κ₁	N=2|κ₁	N=2|κ₂	N=3|κ₁	N=3|κ₂	N=3|κ₃	N=4|κ₁	N=4|κ₂	N=4|κ₃	N=4|κ₄	N=5|κ₁	N=5|κ₂	N=5|κ₃	N=5|κ₄	N=5|κ₅	N=6|κ₁	N=6|κ₂	N=6|κ₃	N=6|κ₄	N=6|κ₅	N=6|κ₆
4.299999999999999	8.816967563047267	4.47008005575097	17.43922514213341	2.778306567053714	8.830619972683877	30.56880099876139	1.828930142059342	6.252160732809594	13.484333865367716	51.804209107611314	1.2624359835524102	4.951325366233823	8.88276101449263	21.047292830850438	84.39637988714094	0.9197384100183483	4.122690344842427	6.786839734762552	12.961553467317913	32.612720587774675	132.60465595393907
4.4	9.175426733955454	4.684296937076173	17.931430533137842	2.9133206216405028	9.130890357745898	31.31074897242752	1.9098451717729623	6.494972715942247	13.837518790757315	52.991246231478726	1.3107214399878993	5.163411924676646	9.139902520874728	21.545652475246243	86.30791797069833	0.9506446269305999	4.312076792544084	7.002254206067704	13.28525663778646	33.36960878349237	135.6338681303896
4.5	9.549183341518905	4.9101709812147405	18.431951004818842	3.055853827696331	9.43997662187854	32.05751145290674	1.9943564202339765	6.747239604146287	14.194410326656396	54.17934630678428	1.3602962156680196	5.385269627906171	9.401695549737823	22.045369575433142	88.219036618073	0.9819875923210808	4.511181034901356	7.223157796341866	13.611448707942941	34.12890435009285	138.67055260727648
4.6	9.93949011893914	5.148732263228068	18.94140232312668	3.206592171421882	9.758521435707564	32.80965156636262	2.0827130368732103	7.009717192002093	14.555287775847603	55.36884197528161	1.4111707065221966	5.617719824076136	9.668493538116152	22.546594742967955	90.13010576392116	1.0136497861397726	4.720657460664779	7.449674106057969	13.939549098789485	34.888529738072975	141.70416736323386
4.699999999999999	10.347732554309122	5.401125043159162	19.460455911104475	3.3663025514638525	10.08722883398934	33.56780015387744	2.1751843624822196	7.283243256953387	14.920458913782511	56.56010949098527	1.463345959860569	5.861675055903545	9.940688055666385	23.049496474155603	92.04155084406375	1.045662425763237	4.94159650726571	7.68256677140473	14.270531066429271	35.6512174906602	144.74775266821962
4.800000000000001	10.775444231509727	5.66862158759009	19.98984364825543	3.5358437591087455	10.426870260723987	34.332664441273664	2.2720613290802354	7.568747792324132	15.29026319020312	57.753574765347366	1.5168112450124438	6.118150504097686	10.218713290284569	23.554262986037884	93.95385870504833	1.0779402925179122	5.174958351507132	7.922253943926428	14.60436733941117	36.416566329169655	147.79891883779783
4.9	11.224322250925221	5.9526233985726025	20.530302286077074	3.7161795525609964	10.77829207311483	35.105044059808506	2.3736608104838957	7.867268958556014	15.665089229524142	58.949797727205805	1.5715501661366484	6.388290721535645	10.503079198213769	24.061191277934995	95.86801161142648	1.110412124760834	5.421873433389256	8.169309960247688	14.941311988885445	37.185026091096006	150.8594105298398
5.0	11.69625268039726	6.254748529100217	21.08288081844742	3.9083900518495907	11.142416582083527	35.885809979633905	2.4803121076823533	8.179943635782605	16.045309045295312	60.14909425942642	1.6271371519662883	6.672657847242105	10.792428024270862	24.562321637508376	97.73572295899794	1.14299237428817	5.68359732775013	8.424371896687902	15.281645079822624	37.9570997977753	153.93117594963405
5.1	12.193316026899979	6.576709055616452	21.648340218155	4.113693472328178	11.520259924688649	36.67597980500477	2.592387701104318	8.508066092633804	16.43142138580572	61.35231682390622	1.684223176841068	6.973997910064837	11.091026181503878	25.073891444219953	99.65334181598155	1.1755796353682582	5.961525284655478	8.688147397671855	15.625678998457033	38.73336625743832	157.01648609736003
5.2	12.717822354597535	6.920471793313915	22.22776262750753	4.333458606130769	11.91292742159094	37.47666695343196	2.7102745999517435	8.853059093258677	16.823916964343994	62.560092966876255	1.742372641762125	7.293224505075555	11.397730399057764	25.588342754764653	101.57463929794903	1.2080547325288238	6.257206991284685	8.961420935416463	15.973758065416064	39.5144730817392	160.1178783844225
5.3	13.272325824602124	7.288208846576385	22.82225232916315	4.569227924687825	12.321625180334436	38.28912602617788	2.8343897700288405	9.216513030956575	17.223352636991933	63.77322231192011	1.8014630665378841	7.63208781228292	11.713275428238546	26.10601365270736	103.50060619006399	1.2402790964139447	6.572362802513894	9.245061863480906	16.32626414734557	40.30115715528882	163.23826273879968
5.3999999999999995	13.859647976778007	7.682333525360328	23.43299847003857	4.822739507743119	12.74766399485221	39.114760617372895	2.96517740639808	9.600199527911895	17.63034212341705	64.99261162133007	1.8613356966684713	7.992538982966166	12.038476647286842	26.627285472635094	105.43238845323503	1.2720932572669057	6.908900253814094	9.54003152948362	16.68361851920929	41.09424831539582	166.38092763524037
5.5	14.482898938342991	8.105522401562448	24.06127553624998	5.095951726331922	13.192462746439723	39.955137696032125	3.1031086875600176	10.006090337136117	18.04556058433002	66.21928827921693	1.9217900280686708	8.37675038980946	12.374237326776282	27.15258816280698	107.37131059812964	1.3033156811449687	7.268930711706162	9.847390302209213	17.046285137838254	41.894681086250785	169.54959324083757
5.6	15.14549683036799	8.560720033706705	24.708379135163	5.391070734738375	13.657550514682857	40.81200841740292	3.2486854206551277	10.436380944639346	18.469763099043178	67.45449544288022	1.9825910982061141	8.787150392217544	12.721583238633727	27.682495302356756	109.3193430143001	1.3337423408736429	7.654785750410423	10.168303929355446	17.414773523353347	42.70350547646376	172.74845899024513
5.699999999999999	15.851182479881796	9.051242246228389	25.375932449608342	5.710574852309666	14.14455847058439	41.687286641632454	3.4024161298199824	10.893487453633739	18.903716687336043	68.6993012079729	2.0439382212940953	9.227126705740389	13.083525422838008	28.226334846207237	111.3313846137753	1.36314684554404	8.069031739680936	10.504047939470489	17.78963956582595	43.52189153210202	175.98221963003743
5.799999999999999	16.60403739537111	9.580625406372647	26.06525427248937	6.057251888775235	14.655224225729775	42.58312773942339	3.5648589371861865	11.380107827471708	19.348345775943073	69.95542435695825	2.1044719448588447	9.698175340937336	13.457381108557527	28.767035756027326	113.30282083398197	1.3912819312923874	8.514482400778025	10.856010485873355	18.17148748934028	44.35114185373277	179.25612771115266
5.9	17.40847350127334	10.152805061859205	26.77796833680577	6.434220689216558	15.191367644255727	43.50186678636692	3.7365741326454933	11.899192612107129	19.804590037375135	71.22443732556167	2.164271707169021	10.20426864183386	13.846409765368719	29.314090686938926	115.28904343531758	1.4178821973137896	8.994207310487692	11.22569143121855	18.56096756711463	45.19268878870571	182.57597351633012
6.0	18.26924131149015	10.772036750283299	27.51567275852173	6.844963357888497	15.754876521848	44.44605393988331	3.918143959229864	12.453976985391662	20.273474558833925	72.50818403563426	2.2228654099104603	10.748949133331205	14.252032634861934	29.868260534272622	117.29270492684736	1.4427098483898095	9.511608136081591	11.614795053621954	18.959041397475517	46.048953973402604	185.95235087070614
6.1	19.191405360710412	11.442907908944198	28.27997745302946	7.293349739849518	16.34767712968766	45.418441379502156	4.110165856596435	13.04798011184915	20.756091487196954	73.80870878754104	2.2797268923867433	11.336058193619529	14.67577431841471	30.430386191009575	119.31680849968689	1.465355528619353	10.070053120645966	12.024737140741465	19.365647819943206	46.91909318606122	189.37959414802026
6.199999999999999	20.180314462736497	12.170321806890357	29.07247340162897	7.7836575388749045	16.97169676287355	46.42196772223224	4.313251270414884	13.685000315397838	21.253592461468088	75.12826192769899	2.334284319682715	11.969726397028902	15.119253128158292	31.0013893596074	121.36472635745304	1.4856575932538043	10.673590006028409	12.457595627298332	19.78235050988644	47.80747424880974	192.87776304536965
6.299999999999999	21.241556022277145	12.95946859933442	29.894696629408713	8.320584713526953	17.628817008044884	47.459731178409356	4.528026772490708	14.369099683572133	21.767177229747062	76.4693009246148	2.3859335519743197	12.65435238087812	15.584165373228743	31.58226953931944	123.44020359829301	1.5033013578530516	11.326201468321681	12.915123123699743	20.20967234390605	48.71517144340032	196.4505523906555
6.4	22.3808960981789	13.815760941427206	30.748020491786548	8.90925272699387	18.320819712616945	48.53495820770513	4.7551478437088495	15.104579932301617	22.29809339330427	77.83457759950034	2.4340776376117654	13.394585016646268	16.072289373990472	32.174192312383184	125.54782065631298	1.518036268946166	12.032137560967474	13.399202338517895	20.648410715520072	49.64418956085319	200.1062368734274
6.5	23.604205761820147	14.744886929741984	31.63395232755252	9.555188118572616	19.049319732894126	49.65090937121158	4.9952632018716265	15.895922656598287	22.847539392686144	79.22666381716408	2.4780479167736464	14.195199509246011	16.585326481364376	32.778004052256165	127.69060751437792	1.5296468441683613	12.795803769851386	13.911715031853376	21.099353050236232	50.59656942904621	203.85326298233122
6.6000000000000005	24.917385954082334	15.752525242181246	32.55341548593	10.264309056047006	19.815712127080367	50.81089580870321	5.249122776808855	16.747771065280894	23.416795123298073	80.64885845181743	2.517337389356512	15.061196879726044	17.12512739375852	33.39516205934251	129.8746995744441	1.537964753962738	13.621714637697409	14.454504544863802	21.563260305792483	51.57435523427557	207.7001324571902
6.7	26.326275211763274	16.844487785224896	33.50738981109029	11.042866479718919	20.621098487340568	52.01811986028997	5.517511859603825	17.664825365481917	24.007041038964303	82.1042385501296	2.5514247250402518	15.997583340764859	17.693392902007744	34.02676586868165	132.10455199574062	1.5428791748175097	14.514441780641622	15.029335178958384	22.040845690496667	52.5795394403176	211.65516311128158
6.8	27.83657472702566	18.026533036260883	34.49654427426353	11.89738786731878	21.466238507841275	53.275631615214024	5.801331921160886	18.65178289439376	24.61940708617459	83.5960949205055	2.5799056599872503	17.009380524380287	18.2917637885421	34.67400437986498	134.38519347093825	1.5443447928754088	15.478561064609938	15.637853345471768	22.532757758109028	53.614023316376915	215.72634177759755
6.8999999999999995	29.4537765210752	19.304312966591098	35.52128657018599	12.834595469367875	22.351508796168197	54.58623322881158	6.101637651343448	19.71324899572067	25.254929175388895	85.12781272248321	2.6024970410438426	18.101544100053534	18.921755510000835	35.338032306665355	136.72163835167885	1.5423856929970554	16.51860132392568	16.281551047354533	23.039559875642112	54.67955377576618	219.9210367477499
6.999999999999999	31.183108782381037	20.683307088111153	36.581757724994475	13.861311609855255	23.276882361870136	55.952394482299496	6.419694670428173	20.853648183258716	25.9145228646816	86.70284845213246	2.6190543949794707	19.278905601164194	19.584723330473437	36.019940786814914	139.118761257836	1.5370954428407821	17.639000496885743	16.961737414023176	23.561717826558834	55.77768637761437	224.24585171218496
7.1	33.02950094331464	22.168770446919925	37.67784003912291	14.984354524215165	24.24193128597917	57.376177710610136	6.757049145036412	22.077135532945576	26.598960463759056	88.32471515691213	2.629580292379882	20.546126635838963	20.28183463114759	36.72072901940055	141.58116774618975	1.528632780606531	18.844071632857453	17.67951931228903	24.099591929146868	56.90975644423088	228.7065107030794
7.199999999999999	34.99756997158686	23.765668842378798	38.80909846976493	16.210434096526708	25.245854647470615	58.85918979118287	7.115643678136689	23.38751099151338	27.308885313096482	89.99724716703713	2.634256658436488	21.90768873298088	21.014072567664968	37.44138618726038	144.11360556095315	1.5172130608549974	20.13797992438687	18.43579105433237	24.65342955793551	58.0768403173588	233.30766675714403
