α|N|w(ω₀)	N=1|w₁	N=2|w₁	N=2|w₂	N=3|w₁	N=3|w₂	N=3|w₃	N=4|w₁	N=4|w₂	N=4|w₃	N=4|w₄	N=5|w₁	N=5|w₂	N=5|w₃	N=5|w₄	N=5|w₅	N=6|w₁	N=6|w₂	N=6|w₃	N=6|w₄	N=6|w₅	N=6|w₆
3.9999999999999996	2.3679215315622817	1.7361194567921097	11.708437003939583	1.5270845458262536	5.617854417891898	42.149752506069184	1.4149477083033828	3.8375091593209483	17.052716910744202	126.44481240382139	1.3430523149323055	3.0300426252471295	10.429283938101484	46.04203793944157	339.48528103352356	1.293121413560461	2.5884575590218324	7.55814059681856	25.981015465084067	114.11593067179477	839.9776492302997
4.1	2.3468726627397882	1.7271529505425474	11.691914367056379	1.5220035788618833	5.604529045375408	42.10494808769285	1.4115137044478088	3.8225876789502484	17.019205454074918	126.24498621240807	1.3404387110688973	3.0158214965980603	10.40723176507293	45.96688606408378	338.9634554360289	1.291029497463905	2.5764037357698166	7.545092568468066	25.947909855587994	113.98667795996039	839.0477345891821
4.199999999999999	2.3254583183644315	1.7180087244957487	11.677236605058514	1.5168214670227291	5.591810175596677	42.06519665372507	1.4080070719238051	3.807574819542584	16.986220649437854	126.05045511251043	1.3377627065586846	3.001274425851621	10.385378322243605	45.893232865113	338.45377514918675	1.2888826363635626	2.564022615375923	7.532472368720967	25.916330916057962	113.86432837807341	838.1688533857301
4.299999999999999	2.3036686700175864	1.708685896222395	11.664772381643084	1.5115341429277895	5.579780024166838	42.03102560869024	1.4044239477564007	3.792472284091936	16.953753727051634	125.86095832248563	1.3350183166428886	2.986359532265497	10.363598415787823	45.82033282723104	337.9491505225392	1.2866780275437193	2.551298023371287	7.520338411354948	25.8864717896729	113.74973128397312	837.3472628796623
4.4	2.2814954088550805	1.6991731547769025	11.654569927849435	1.5061377271407046	5.568537702533334	42.00310854134947	1.4007620250067614	3.7773044685326638	16.921958186937324	125.67802134099408	1.3322052620104923	2.97108730135248	10.34207557800384	45.74926845591383	337.45922141926286	1.2844127008361987	2.538212883080948	7.50875608930111	25.858548891524794	113.64383872454506	836.58999290844
4.5	2.2589304896996723	1.6894660450297418	11.6469294024486	1.5006279917947487	5.558191253317448	41.98214712970558	1.3970177568216744	3.76208519763279	16.89089504710283	125.50210966171198	1.3293191927239465	2.9554320541746604	10.320794517971157	45.679940430919395	336.982749145598	1.282087225921994	2.524777572268257	7.497949625110155	25.83353856295598	113.55189656051397	835.9438375647419
4.6	2.235966627413491	1.6795584093737363	11.642120570589618	1.4950006491591505	5.5488641747285214	41.96894565112851	1.3931877662559078	3.746835050610209	16.860662315700203	125.33406844776006	1.3263565779868196	2.9393762238283143	10.299795946467334	45.612577343086386	336.52145532639224	1.2796872212667956	2.5108885464125006	7.4875499052038865	25.809515814889533	113.46256330178085	835.3006817317879
4.699999999999999	2.2125975516967205	1.6694441888599758	11.640442672661822	1.4892513189507817	5.540696473885706	41.9644104478665	1.3892685791829593	3.7315785430916986	16.83137103055709	125.17484984067231	1.3233137377015152	2.922901560776063	10.279126827693808	45.54743980639122	336.0773034121089	1.2772203493284287	2.496611254257786	7.478102614902534	25.788990958241985	113.38974456269965	834.7875166501283
4.800000000000001	2.1888183130477645	1.6591175208894862	11.642227512527684	1.4833755584649777	5.533846930745224	41.9695637411498	1.385256642820797	3.7163447548772193	16.803147122421734	125.02552744634768	1.32018685402043	2.9059891840375798	10.258841355101517	45.484824087453276	335.6525187577396	1.2746793256450315	2.4818972823019374	7.46956231378161	25.771579770032325	113.33078417233988	834.3765688592105
4.9	2.1646254541152605	1.6485716065797165	11.647793228029448	1.4773689448550171	5.528496509791587	41.9855707146018	1.3811485818329425	3.7011711826535354	16.776156683967947	124.88756810698362	1.3169728157753333	2.888627694221297	10.23904760228515	45.425337151116764	335.25210489169217	1.2720604491444314	2.466726057011458	7.462048157699025	25.757678436318205	113.28741735764244	834.0806548925217
5.0	2.140018405324949	1.6378051327699814	11.657695195385934	1.471226916434823	5.524846840906276	42.01369917620596	1.3769400903763511	3.686088998312602	16.75049344117855	124.76157977822884	1.3136357713823275	2.8704585333600177	10.217496128353215	45.350799931817214	334.6369623221349	1.269359904604959	2.451076561597872	7.4556939235325945	25.747730438618778	113.26157380430425	833.9138883192667
5.1	2.1149980565082265	1.6268099112667571	11.67223447578207	1.4649452618842511	5.523132056273162	42.05545431157994	1.37262826212127	3.671155081180437	16.72641144586106	124.64987376862872	1.3102331394833833	2.852114637709994	10.198783680212818	45.297977913861274	334.28691460532974	1.266573819121053	2.4349277593273335	7.450650987996531	25.74223963297846	113.25545825231391	833.8925781622297
5.2	2.08956926743468	1.6155836428513217	11.691956195628768	1.4585197826286656	5.5236134985078165	42.11248440637416	1.3682093657705339	3.656421959154587	16.704098438350886	124.55394807298899	1.3067303650435977	2.833253851426451	10.180776215694058	45.24936262612332	333.96885687760357	1.2636982944613349	2.418258790255937	7.4470894342428835	25.741770504219794	113.27152575816972	834.0347173394088
5.3	2.0637405610762425	1.6041239071897895	11.717405175866912	1.451946609071993	5.526587746737907	42.18666156802204	1.3636800605939725	3.6419544976284124	16.68379430200416	124.47578385282772	1.303123444389618	2.813856612098914	10.163590055939805	45.20553970753124	333.68715196203175	1.2607294768131558	2.4010494611881907	7.445200770211898	25.74695949322957	113.3125500102332	834.3607308428712
5.3999999999999995	2.037525051340013	1.5924297235760576	11.749178084513762	1.4452222864858166	5.53238959961285	42.28009457005784	1.3590372594924305	3.6278280282865514	16.665771969255026	124.4176196189145	1.2994085336717764	2.793904178329316	10.147361473347862	45.16718290385365	333.4468123422682	1.257663636159312	2.383280762656219	7.445199983344533	25.75852039966582	113.38163588078412	834.8934405999587
5.5	2.0109412432670744	1.5805019032392078	11.787925306824583	1.4383439292679217	5.54139601559515	42.39515423082771	1.3542782409864902	3.6141296827980773	16.650341727161454	124.38198219659893	1.2955820585823177	2.773379155238108	10.132250082047667	45.13506675770858	333.253590865986	1.2544972644130885	2.3649355024792342	7.447327696116569	25.777251667345528	113.48225516772072	835.6583748058902
5.6	1.9840138782170784	1.5683425528575552	11.834306191058017	1.4313094349606403	5.554030827266189	42.534510013785585	1.3494009705422516	3.600962888363598	16.63787744772274	124.37195413321281	1.2916415660239284	2.7522738364960313	10.118484194230334	45.110326992258486	333.1163340279543	1.2512272099063595	2.3459991754958978	7.451852627350169	25.804044346506302	113.61828098822724	836.684028919502
