mp_id	formula	spgroup	groups	volume(Å^3)	band_mass(me)	eps_optic(ϵ0)	eps_total_single(ϵ0)	eps_total_multi(ϵ0)	eps_ionic_single(ϵ0)	eps_ionic_multi(ϵ0)	AHC_alpha	alpha	v_gs_single	v_gs_multi	w_gs_single	w_gs_multi	v_rt_single	v_rt_multi	w_rt_single	w_rt_multi	AHC_ZPR(meV)	energy_gs_single(meV)	energy_gs_multi(meV)	energy_rt_single(meV)	energy_rt_multi(meV)	imag_memory_single	imag_memory_multi	mobility_single(cm^2/V/s)	mobility_multi(cm^2/V/s)
mp-1009129	MgO	187	2-16	19.4659993157	2.5612801600000004	3.458684822015499	1439.7714018658905	1435.3894677449575	1436.3127170438747	1431.9307829229415	6.029183	6.029182999999997	90.47556948416427	90.47418852403744	35.97420442833399	35.97456873011342	123.44296625990262	123.44202383193186	33.334862974974065	33.335977280191116	-480.848551	-538.3095720740789	-538.3074384409208	-653.8531716329456	-653.8512240861581	126.61842413009043	126.63856953319439	0.8631525149547832	0.8630152064284942
mp-1009733	Ca2Si	225	2-14	89.061666852	157.311822844801	14.029135215494925	25.081483405169443	25.08148217244905	11.05234818967452	11.052346956954121	7.832217	7.832216999999996	60.343389152684914	60.34337632021716	11.907760174265206	11.907759337992156	98.83986023387425	98.83985320605795	23.394803310778073	23.39480663110021	-269.61136899999997	-324.12002407504656	-324.1200018455105	-497.1788553123749	-497.17882428957256	461.38851798978993	461.4074492588566	0.0038566780290101082	0.003856519791839061
mp-1011695	Cs2Se	225	1-16	142.187424036	2.697237974929	3.6817098768867096	8.540118679970815	8.540112737646687	4.858408803084105	4.858402860759978	7.588201	7.588200999999997	24.96636881172256	24.966321437743424	5.426292412098843	5.426292540846665	65.55293976670626	65.55292045517018	28.652252930084643	28.652264915605016	-115.46817	-137.24539760142534	-137.24533411762036	-292.778792559907	-292.77863052681585	207.44944323993064	207.43425864447462	0.5002763707480475	0.5003129919617065
mp-1014244	ZrZnN2	156	4-12-15	48.2777315124	0.8107957953639999	8.935347377738475	70.23554448787564	66.30010263201538	61.30019711013716	57.36475525427689	1.20773	1.2077299999999993	54.70360078536792	55.447556479672414	49.5852312011687	50.37414718030658	59.56961806713456	60.39326424894111	50.65123925770461	51.581177035716784	-87.146361	-88.53432450696685	-88.4939531366106	-107.46257301610007	-107.32238928796363	8.13108259627925	7.887536760292282	42.46016418922351	43.77121940175417
mp-10159	K3Sb	225	1-15	147.608628088	15.388555980625	7.643536630519398	29.478536826119743	29.272264602898602	21.835000195600344	21.628727972379203	12.639024	12.639023999999997	62.10486921463478	61.6712585761301	3.3162941931485834	3.288021254787337	94.03801429911523	93.76367987460998	20.887672881701402	20.96025617254791	-155.564626	-243.83258788000293	-242.96858760129837	-466.3531629142835	-465.0204898608746	952.5842372095921	938.3632795450366	0.019095906089111266	0.01938530581092396
mp-10163	NaAlTe2	140	1-13-16	223.900469732	0.5302024224999999	7.994941080712669	20.998397242509593	19.936199961084526	13.003456161796928	11.941258880371853	1.456502	1.4565019999999993	15.626160114612276	15.632105615410241	13.845175745520569	13.961462893135348	45.17479491833558	45.760335794753274	39.384005781886835	40.20041462579933	-29.714338	-30.293508822281993	-30.226874687374703	-60.79968466354247	-59.21590322411307	13.1387612616204	12.000554248028228	40.18328158565509	43.99451329917837
mp-10167	Na3SbS4	217	1-15-16	179.94484347799997	1.316198624049	5.100563251431976	29.000200126081623	24.116775109789884	23.899636874649648	19.016211858357913	4.586629	4.5866289999999985	20.741586506580312	20.125571017529474	12.031482021369545	12.495080088097817	56.739073689096585	56.636341543558245	33.35770329052683	34.76880728461876	-101.92781899999999	-109.82859916193568	-108.45757190361837	-209.41604732591796	-201.57330054108297	82.24518537759769	68.98623360885118	2.5858874205912623	3.0828873986365757
mp-1018040	MgSe	186	2-16	104.670974202	0.8360468947359999	4.753278240681432	9.021638943074612	9.021332865143119	4.26836070239318	4.268054624461688	1.650611	1.6506109999999994	31.94863918324037	31.94970797663607	27.788779457220752	27.790082206260266	51.083955321957816	51.08553161367378	41.4808762451195	41.48296715497154	-68.276531	-69.80249181516298	-69.80228509952184	-102.8146144234952	-102.8125344021213	17.075205181229666	17.071927660606434	19.60852655157637	19.612291056173724
mp-1018096	Ba2NF	166	2-15-17	89.9684328065	3.8082663844840003	5.431234850160832	-21.670601146630364	23.632816456208886	-27.1018359967912	29.06405130636972	8.392915	8.392914999999999	79.47518197858582	74.78224540590153	12.712608904628546	12.596655631542017	117.49363152049094	114.83338669062857	21.717452044277117	22.798741049609344	-327.335802	-404.5800615136729	-397.76902253063076	-588.4082424286789	-578.7941797070025	558.6053887423955	531.3721365550747	0.13158581950999393	0.13832969928928213
mp-1018100	AlSb	186	13-15	116.647044123	0.43884927684899994	11.800543218266	13.392485797240845	13.39243519587747	1.5919425789748458	1.5918919776114706	0.12215400000000001	0.122154	29.572930048612463	29.57459398825436	29.304192020758418	29.305859203091696	45.51566339354177	45.51641251097781	44.88591362146049	44.8866826668184	-4.959676	-4.967201990509731	-4.96719038873613	-7.171595969609328	-7.171444599825171	0.9270837157461498	0.9269266086907548	688.0297067175022	688.1463225533549
mp-10182	LiZnP	216	1-12-15	45.5166132097	2.052348490404	10.545504010109441	18.14719933446854	18.06219030667614	7.601695324359096	7.516686296566696	1.001558	1.0015579999999997	33.027431972681384	33.131890749131294	30.48537805328878	30.61693751519845	49.29002812852592	49.70447986182789	43.58207398501981	44.04884152062393	-43.990884	-44.56506592656974	-44.5516081955069	-63.960091844779114	-63.81671293768103	8.88304505417457	8.680962902131146	15.354248271442737	15.711676308940795
mp-1020019	Li2PNO2	36	1-15-15-16	114.305407477	5.775865309809001	2.999819015028144	9.58997379561923	9.241887191554344	6.590154780591085	6.2420681765262005	6.5376900000000004	6.537689999999996	121.36024961269857	115.17046877350509	40.21980595784718	40.22578437141951	158.20685128757435	153.9959985492598	35.552803730441994	38.3352744915498	-630.782576	-718.312731435746	-711.0230238978725	-840.7986149687242	-836.6160269338251	100.01298961935623	176.62952762339108	0.48458287590560806	0.27438550501590764
mp-1020059	LiGe2N3	36	1-14-15	133.00684314	1.735729835841	5.2261729862871285	15.061928998930062	14.784584800265042	9.835756012642936	9.55841181397791	2.044575	2.044574999999999	69.3610919298204	69.7000984808707	57.98399720176655	58.52599016385802	71.3616915270532	72.719749237912	53.12404736906603	54.780549713710094	-180.337512	-185.45470984485792	-185.26565702768346	-214.96900451544963	-215.46341092739155	12.729213561440558	13.294379951339726	12.66945193431079	12.13085228258398
mp-10219	YOF	129	3-16-17	78.606268775	2.2894867410249997	3.43210651294952	28.724438118840588	24.675982396613385	25.292331605891064	21.243875883663865	5.864663	5.864663	65.69191311475335	63.54475180926768	27.549947780881748	28.718167356023134	99.08033688942771	97.59545079140281	30.281333308658	32.758606778665985	-349.59795099999997	-389.4015400323348	-385.239467802717	-509.74331271999796	-503.2098423651037	171.36170440309868	165.50042102274472	0.7134928475863875	0.7387615674102771
mp-1022	K2S	225	1-16	98.6664321834	5.745906231844	3.1624879014539538	8.009611054291534	8.00960806593117	4.84712315283758	4.847120164477218	9.999972	9.999971999999996	86.34905353114206	86.34898459081245	8.369792948375574	8.369787843728197	120.98707085270743	120.98702777794408	19.214097629555987	19.214109267016116	-286.264788	-386.1831044372952	-386.182985684478	-596.6627358430477	-596.6625740102802	960.1205573027181	960.1273619580742	0.05074079025580786	0.05074043064352738
mp-10223	Na2PdS2	36	1-10-16	197.363841665	1.7302771599999998	6.464905158696169	13.87905489173307	13.53223674105039	7.414149733036901	7.0673315823542175	2.564876	2.564875999999999	19.723613098240502	19.70562732073635	15.568158152183733	15.746182798163296	49.56015736534768	49.92858347473806	37.54826737331672	38.28006398447473	-62.668319	-64.97743932499965	-64.78561044862425	-119.85813856256392	-117.79924975068415	30.39769639970326	28.180090879973434	5.322126360712084	5.740946046017012
mp-10226	NaYS2	166	1-3-16	88.36684675829999	0.843047166976	5.388332280804339	17.478436729528553	17.438363606136306	12.090104448724212	12.050031325331968	2.203551	2.203550999999999	30.849078935059413	30.859374983863507	25.356979878012886	25.378057617839904	52.67947813969259	52.71922280853244	39.692514996852175	39.75235593071076	-85.781895	-88.43243705508131	-88.42212332004705	-133.6095580052351	-133.53633386406054	26.064975206858737	25.95641229965714	12.738912080996347	12.792192685192822
mp-10246	Na2PtS2	36	1-10-16	198.673276382	2.255087873025	6.1319586233683	13.441685211315324	13.047761437710768	7.309726587947022	6.915802814342467	3.2524330000000004	3.252432999999999	19.166794325500522	18.97932405660835	13.870360209637271	14.00475758707039	51.47462660667648	51.744395285393	36.14392700185494	36.95636255095738	-74.194578	-77.83727671656004	-77.48518406337892	-147.76632542121018	-144.75942484123343	43.423792335548306	39.68905921847502	2.858579738847229	3.1275715625057203
mp-10250	BaLiF3	221	2-1-17	62.2358686838	64.050441935104	2.665381384040416	-86.22896962572324	192.76328139782242	-88.89435100976365	195.42866278186284	53.346933	53.34693299999998	4439.898216006185	4290.5986166782295	11.13522698471694	10.401184873535978	4469.622921842248	4321.850424181556	11.354499456661243	12.524005363485948	-2443.748694	-13962.006803239386	-13511.298439760534	-14437.310899477596	-13986.015079800794	-36.75215585306174	54.41211405456883	-0.11891498339760366	0.08032001841924409
mp-10281	ZnS	186	12-16	153.611270597	0.7841633809	6.1239505653966	9.89035352292031	9.890101554938692	3.7664029575237103	3.7661509895420933	0.990953	0.9909529999999994	31.578826695260016	31.58127053234373	29.174990219424675	29.17751186509412	48.73707773715176	48.738398291687595	43.21533366950312	43.21694127989058	-41.633250999999994	-42.17058217781171	-42.1704972752328	-61.59173858669766	-61.590041190832636	8.862278206808298	8.860013697684058	40.28001213713827	40.29030720643742
mp-10289	Ca(BC)2	140	13	103.644494098	0.576393750436	16.627332181034284	27.33694445649698	26.313197115284005	10.709612275462694	9.685864934249723	0.22589499999999998	0.22589499999999993	62.36019662815127	66.32897404934141	61.308385555858806	65.35699114743636	60.37124102949847	70.05029083233661	58.71518081767561	68.50018060547103	-19.272226999999997	-19.326607768818832	-19.31587382536913	-22.223355402919044	-22.620468324924666	0.983261426104113	1.1080293771073104	493.9161928312436	438.2995163964219
mp-1029	BaF2	225	2-17	58.2404389905	3.928399316361	2.3975901031723645	18.944064404767815	18.944056806312847	16.546474301595453	16.54646670314048	13.035709	13.035708999999994	225.12749957355533	225.12746352875132	11.163850688865221	11.16384841411829	258.2560406759846	258.2560111974231	15.220803807565387	15.220807656098362	-544.147177	-871.9723132801788	-871.9722362426368	-1126.3989321503755	-1126.398849750886	882.1959180462611	882.2145642690645	0.08077200416718103	0.0807702969942925
mp-10322	BaHfN2	129	2-4-15	140.494785616	0.9134255672890002	7.435397977330667	73.17019677430162	45.93545613686162	65.73479879697095	38.50005815953095	2.0027700000000004	2.00277	35.49930697247744	38.192439073121506	29.80595454888044	33.0495726163288	53.82262482115398	57.4763389968613	41.25303176026468	46.13042216832303	-90.589225	-93.10046936723387	-92.53548783215538	-132.55829322920133	-128.60555197436804	22.0788430332139	16.83428542478484	13.880082716361885	18.204287253641837
mp-10341	SrGeTeO6	149	2-14-16-16	121.993411246	4.589783494883999	3.537430017341839	17.14797492089996	14.946096895939244	13.610544903558123	11.408666878597405	7.366675000000001	7.366674999999995	89.55117373595326	78.22759265683888	21.28669075728252	21.733790975142863	129.43057858072882	122.83266303917608	25.34198946539569	29.55360121759761	-426.76721699999996	-502.2686254269906	-487.7712220727968	-659.3826182645925	-641.5995920818394	298.98853654052743	341.8485332131602	0.20398338407481337	0.17840852763022738
mp-10378	Cs3Sb	225	1-15	183.71644395899997	0.724623157504	8.163365022962408	35.6046106218704	34.86045481550972	27.44124559890799	26.697089792547313	3.1064679999999996	3.1064679999999987	7.5820778622395295	7.572353204978177	5.595727972367922	5.615718616483708	45.96519642011333	45.94889392599718	37.36458871367665	37.41087139099485	-28.289335	-29.601488720151483	-29.568582069317806	-86.49902990532915	-85.95518922627777	24.015037396439805	23.723441655384164	16.085925514788432	16.28364502948566
