mp_id	formula	spgroup	groups	eps_total(ϵ0)	eps_optic(ϵ0)	eps_ionic(ϵ0)	omega_LO(THz2π)	band_mass(me)	volume(Å^3)	alpha	v_gs	w_gs	v_rt	w_rt	energy_gs(meV)	energy_rt(meV)	ZPR(meV)	imag_memory	mobility(cm^2/V/s)
mp-23059	Rb2SnCl6	225	1-14-17	7.844899999999998	2.9727999999999994	4.8721000000000005	5.458465634652177	10.62955609	258.037281302	16.721409421287163	37.800978252662624	1.059663301278608	42.84701851042414	2.2181245213255423	-733.9910055572747	-1020.0421441661503	-377.4812	3637.5068676915866	0.007239733500934056
mp-23060	Cs2PtI6	225	1-10-17	9.0478	6.0014	3.0464	2.0501405386865392	4.45125604	358.370315995	4.741637507320087	3.921154409900396	2.202746326406631	23.900388234731757	17.345398769783568	-43.47304900383811	-129.0203178918435	-40.2019	43.62964546202645	1.4413759449912857
mp-23070	BaBrF	129	2-17-17	8.9348	3.3541	5.580699999999999	7.389036605317617	2.94225409	147.754593528	6.740025363526942	5.450351217145645	1.6697410374508277	10.717138246840058	3.6335912192194466	-236.29846797718986	-386.1078949592465	-205.9712	273.8664051379616	0.3473942240567984
mp-23091	Ba2BiSbO6	148	2-15-15-16	30.1127	5.5299000000000005	24.5828	15.166982600332174	1.34003776	156.445515219	2.5168701723103224	3.3300020896138056	2.6430988946514944	4.168219033003718	2.865611129401712	-163.56165519577738	-208.23837980749155	-157.8753	26.807900097435592	7.7922288193631895
mp-23092	Ba2TaBiO6	148	2-5-15-16	76.48179999999999	5.6286	70.8532	17.270488161591526	0.42419169	155.635305302	1.4795078424274586	3.1707801121180763	2.8033380109417694	3.512574498408086	2.8664527903091774	-107.76898536627847	-131.37241170144893	-105.6789	10.730025777128164	61.50049454885112
mp-23116	CuBiSeO	129	11-15-16-16	56.4987	15.002799999999999	41.495900000000006	9.282394721547371	0.700569	135.325276768	0.7713959828366213	3.082615233362151	2.9014789160198204	5.069964593081992	4.633808240863255	-29.906914468941153	-45.25268337092087	-29.6121	6.693614236645678	59.69389730227943
mp-23127	Ba2BiSbO6	12	2-15-15-16	28.589	5.534599999999999	23.054399999999994	15.250088890582632	1.20758121	156.411317917	2.351679448962039	3.3016435137184543	2.6701199650109024	4.085960000116017	2.8932093938379606	-153.2577982324007	-194.64694578268728	-148.3225	23.87211585048681	9.710336264155465
mp-23167	TlCl	221	13-17	52.9106	5.8244	47.0862	4.798330391670574	0.37970244	53.5090919181	2.4652666505529095	3.321000952683212	2.6516068948733547	9.974274876681669	7.844800485337187	-50.642351509700035	-102.72974845961707	-48.9182	26.383816780895224	27.94219501602669
mp-2319	P2Os	58	15-8	29.9466	17.7659	12.180700000000005	11.357029491256231	0.8508217599999999	87.284571459	0.35942803377093285	3.0369835418146844	2.9550891175569025	4.212201862218955	4.0347013976929205	-16.958272080407767	-23.55816543948126	-16.8825	2.738475580953619	120.14178177589302
mp-23193	KCl	225	1-17	5.2602	2.3849	2.8752999999999997	6.157385425076823	3.11451904	60.809776415799995	9.34965480522952	10.730382583804177	1.252705216546543	16.539087817639764	3.4434969428698765	-309.7115886702551	-508.14896330526665	-238.0801	728.6709733793697	0.12334429579472383
mp-23197	TlI	221	13-17	49.861999999999995	7.632200000000001	42.22979999999999	2.5232201339004536	0.6483470400000001	70.7833389045	3.226363537096595	3.4690747228887524	2.519406145718134	18.51590127963137	14.67709742251961	-35.30424308523298	-96.5354862543573	-33.6681	27.580870335085024	15.654025277831858
mp-23209	SrCl2	225	2-17	7.8009	3.0175	4.7834	6.787537601456574	1.4388002500000001	82.3674821237	5.366317388973904	4.224418373706436	2.0463971431846106	9.58752851933577	4.555589991181044	-165.43953162777981	-283.9043198484167	-150.6355	136.49237424244217	1.4253864857858556
mp-23214	CaCl2	58	2-17	7.039599999999999	2.8805	4.1591	8.632922811123361	3.55586449	163.901518347	7.550308379693103	6.716262328351352	1.4821199649471117	11.208123878902336	2.7850006420519335	-319.8576606970932	-487.08008489885117	-269.5743	414.1367034639038	0.19008708265129615
mp-23222	Li3Bi	225	1-15	28.1493	14.8309	13.318399999999999	6.907445687971564	0.30880249	73.6527386792	0.3868887691546963	3.039912756803505	2.9515887763060675	6.347249868463371	6.098776409725266	-11.10608280171762	-18.988891687339883	-11.0513	3.1254282134559297	290.0355331658538
mp-23231	AgBr	225	11-17	13.621399999999998	6.5596	7.061799999999998	3.7683636941120824	3.2464832400000003	45.6781906049	4.207595719017541	3.728065292429187	2.323816237864275	13.700664242920661	9.254603566377451	-70.07756864568998	-157.2976380245276	-65.5734	55.03659770988668	1.566667326199149
mp-23251	KBr	225	1-17	5.322499999999999	2.6188	2.703699999999999	4.771998488824269	2.19958561	70.2124453552	7.553501196847455	6.722059112762805	1.4814958206859425	15.054728894527145	5.677458714969379	-176.9072133630867	-338.3336739607302	-149.0711	272.7198217860028	0.4666421404785775
mp-23259	LiBr	225	1-17	12.6171	3.5705	9.046599999999998	10.113022385988382	1.4496159999999998	39.5829890748	4.360841738296568	3.7786807164235547	2.2902240449231526	6.598390653975269	3.3420993467912394	-195.55040797139804	-287.8335658968355	-182.3807	92.33385949168131	2.0913540742437235
mp-23260	BaI2	62	2-17	11.6291	4.5957	7.0333999999999985	3.3258233030257007	0.8973772900000001	487.497616382	3.9209654001559513	3.641901936582594	2.3843039594196846	14.991396285991415	10.70376960815123	-57.297996768242136	-136.64472208637923	-53.9299	44.71805242609682	6.975632210164511
mp-23268	NaI	225	1-17	7.3594	3.4877999999999996	3.8716	5.157546873474709	5.07195441	65.6674749797	8.579265255838656	8.849111185172173	1.325593534421421	16.152262698642513	4.686899990621087	-228.3690012078624	-410.416497062357	-182.9958	455.44469829537456	0.1211798854540136
mp-23289	KCl	221	1-17	8.2773	2.6848	5.592499999999999	5.984523374160172	1.7281731599999999	52.1874375948	7.756605777319677	7.10246583079868	1.4437227249049018	13.594622739189361	4.2090632137135815	-229.96634339238096	-399.2959380639966	-191.9739	371.27901986790414	0.4362685083256459
mp-23295	RbCl	225	1-17	5.3783	2.3916	2.986700000000001	5.077293810529911	7.0060796100000005	70.0487828549	15.644689114918547	32.87442925779007	1.0693012434207652	38.37003139913213	2.591666090236198	-605.1472536117786	-879.0091107283745	-328.5136	3462.847009173678	0.011538069677458034
mp-23299	RbCl	221	1-17	7.8502	2.7492	5.100999999999999	5.071635715703432	1.8433492899999997	58.7445322572	8.173076738073867	7.948640347631907	1.3775205003393745	15.54705178677253	4.977131705059895	-209.5372596341116	-383.92733479275654	-171.4261	377.6449806747838	0.40211491032580293
mp-23302	RbI	221	1-17	8.1048	3.369	4.7357999999999985	2.900861693729276	1.08659776	82.53681864889998	6.088473897956477	4.743426092205767	1.8488580728179889	19.09484531263142	11.227730520479989	-81.92549634213411	-201.98733635347588	-73.0408	93.36616479912853	2.7592001481645307
mp-23303	RbBr	221	1-17	7.844499999999999	3.0010999999999997	4.8434	3.621688466687211	1.45829776	67.5671137504	7.487893866417834	6.6041236800346645	1.4945117782465878	17.859887492262875	7.993003999709928	-132.7046844145793	-285.9160992755088	-112.1585	196.03107541929714	0.9791977313422606
mp-23350	Rb2PtCl6	225	1-10-17	6.4731	3.3400000000000003	3.1330999999999998	4.099434781138349	19.480747690000005	242.35325346499997	18.119399938181026	44.68821540932809	1.049951656089307	51.03773608111279	2.95098429824263	-638.8163037357845	-928.6202316673767	-307.196	5424.038280164722	0.002649190337408167
mp-23353	Cu2HgI4	121	11-12-17	11.1039	8.5322	2.5717000000000008	3.571853708407841	1.792921	222.647063721	1.1030748905292085	3.1222284223080097	2.856509478979147	12.122543631905017	11.102228720618173	-16.530225100967087	-38.65594876595225	-16.2946	8.316055988653815	18.774266187141727
mp-23364	CsLiCl2	129	1-1-17	7.5584999999999996	2.7522000000000006	4.806299999999999	7.871328739543874	5.50653156	219.140488028	11.084033397714082	15.673804584098846	1.158920441159643	19.923196619666115	2.1565792469702165	-517.7936274675823	-745.6755707383489	-360.819	1208.6427307102124	0.042059630470600164
mp-2340	Na2O2	189	1-16	5.7686	2.4997	3.2689	11.544568736872337	3.0192537600000002	147.465504406	6.649542831657447	5.335900770690035	1.6937442024386336	8.626353041316289	2.3000466330220393	-363.0070026663452	-507.30450823193013	-317.4622	274.3335825991676	0.33795816146777086
mp-23405	Cs2TeBr6	225	1-16-17	8.457499999999998	4.2344	4.223099999999999	4.586151835677622	1.71767236	321.23723332	4.139338515721059	3.706592282726693	2.338492649177244	11.580499593099852	7.543811476840055	-83.78259793137626	-172.01128649376338	-78.5088	60.662671892227486	2.686455602202231
mp-23406	Cs2PtCl6	225	1-10-17	5.6766	3.2412999999999994	2.4352999999999994	4.066912825832308	5.97558025	265.327696353	9.202166227751269	10.354017144306072	1.2645696335421615	19.485889641783903	6.045831962296178	-199.7090580448851	-386.2221260788043	-154.775	440.27937231572696	0.10639791264847669
mp-23425	Cs2PbCl6	225	1-14-17	6.895599999999999	3.3454	3.5502	4.888279591476133	11.522630249999999	283.551809465	13.552456364507288	24.243839117665647	1.0966527861526272	30.28299495072628	3.1776413140852724	-451.7268732360517	-702.4032104607502	-273.9773	2313.636796233504	0.010500131087952672
mp-23432	BaClF	129	2-17-17	8.7019	3.0485999999999995	5.6533000000000015	8.193598345728955	1.7673043599999998	136.135691037	5.676666174188252	4.420004384020912	1.9631565067879329	8.824178544148662	3.617801086702171	-213.08059951583533	-338.4310624183356	-192.3586	173.48216113008843	0.9130096277056757
mp-23465	Cs2TeCl6	225	1-16-17	7.527900000000001	3.3968	4.131099999999999	6.328651603093698	2.4245604099999998	284.301386643	5.73548724029285	4.461355868732468	1.9470405692690547	10.44083677235063	4.765130222348051	-166.56960218685882	-293.22182014180936	-150.1156	155.71313830655848	0.7414523783605563
mp-23484	CsAuCl3	139	1-11-17	14.995199999999999	7.7884	7.2068	2.901006773083801	0.24423363999999997	290.383552809	1.0269702111174273	3.1128921609137485	2.8669775799911257	14.725261304394646	13.677926938680757	-12.486316608886833	-32.274568007480454	-12.3222	7.0023022079402955	163.67984207610093
mp-23485	Ag2HgI4	82	11-12-17	9.1076	6.117200000000001	2.9903999999999984	3.2013935766280106	1.3183632400000003	251.27090779	1.9756416859884434	3.2416549243769426	2.7294090375579745	14.014634968488254	12.013833780743326	-26.871353351456857	-66.08741941104407	-26.1567	16.093364229291677	13.193487326552653
mp-2352	Na2O	225	1-16	7.3548	3.2321	4.1227	12.662090824886723	6.446013209999999	42.1224463575	7.097517590779843	5.956436820764723	1.580167072775561	9.047984255404362	2.01474332868843	-432.4611660158486	-585.4894401214918	-371.6766	305.8348291962861	0.14199184299459708
mp-23550	KBrF4	140	1-17-17	5.9175	2.2997	3.617800000000001	12.343182223748144	32.15683849	212.938201676	24.6119328790097	83.92969632647538	1.0259164392163023	86.49437452591619	1.093519741809594	-3425.7506014408236	-3780.1077954873244	-1256.381	25.93131451046988	0.33569405704732486
mp-23703	LiH	225	1-1	14.348399999999996	4.7518	9.596599999999999	32.334706219135086	0.75498721	15.7665664182	1.2336120975343263	3.1386059487551696	2.8383386033998406	2.7848167154763974	2.3909691211128656	-167.65324571156606	-180.49037466349762	-164.9665	2.2940250578141925	161.62322854866412
mp-2371	Ga2Te5	87	13-16	23.3877	16.6412	6.746499999999997	5.15841734960186	0.5526435599999999	211.651044669	0.3254304645858351	3.033377960964777	2.959408527575763	8.246127394397824	8.0043079351008	-6.970941552362959	-13.584018949027763	-6.9426	2.467602077553948	205.2680180394016
mp-23737	KMgH3	221	1-2-1	9.2137	3.7053000000000003	5.508399999999999	30.571121585528036	0.6903948099999999	62.906118346	1.390748550862507	3.1589587013446816	2.816090713069473	2.8411650650620874	2.3799083637454723	-179.09485754228038	-194.27907331445329	-175.827	3.2051454343145087	126.50167362345069
mp-23804	Mg2FeH6	225	2-8-1	16.876	5.628699999999999	11.247300000000001	17.399923125720335	11.01045124	63.89966643859999	5.402404172740783	4.2453641720266155	2.0368900156672822	5.861200528538215	1.9609519497591812	-427.3701645671978	-530.705614358827	-388.757	115.02581769417927	0.22102483881269153
mp-23818	BaLiH3	221	2-1-1	13.8689	5.3089	8.56	28.228186729517436	0.30360100000000007	61.5815213191	0.6915519791510163	3.073476840157495	2.912056040563351	2.74006030603768	2.5190438108511866	-81.44852478021036	-88.983342175067	-80.7299	1.7170477126486752	536.977351743887
mp-23859	CaHCl	129	2-1-17	9.9261	3.9914	5.9346999999999985	19.510682654705942	4.408740089999999	96.1226900878	4.084166175603399	3.689687923526735	2.3502296109904437	4.463280159044301	2.145081337317063	-351.28244614983856	-420.73654579693357	-329.5439	51.604284086006636	1.2303857026517016
mp-23860	SrHCl	129	2-1-17	8.773	3.7154	5.0576	18.715212553844847	7.131036159999999	112.68155499099998	5.493602440068916	4.300308615396956	2.0126523995642396	5.803762545537354	1.8650263515240788	-468.5943063546214	-571.75133911668	-425.2067	108.24794344259058	0.36263459828690475
mp-23861	BaHCl	129	2-1-17	8.757299999999999	3.7966	4.960699999999999	17.963725677297273	2.71524484	134.249281453	3.327144795474621	3.4915396934988348	2.500731417381851	4.173841554694913	2.4155642419629486	-259.66552970496946	-316.1357490429947	-247.1867	37.565701483251836	2.744359677416471
mp-23862	BaHI	129	2-1-17	9.701200000000002	4.8197	4.8815	16.81670412052945	0.6895641600000001	165.700451772	1.2125851502220688	3.1359367063531116	2.8412848940307898	3.484110947083255	2.9609402765285906	-85.68217566612866	-105.0990526107096	-84.3312	8.506355329174564	47.72251559529811
mp-23870	NaH	225	1-1	9.6308	3.2604999999999995	6.3703	26.712470173116504	1.48742416	27.5315135325	2.7457514697210317	3.371592502167626	2.604601746656278	3.3252374862117176	2.1942651912978346	-315.4501929688005	-351.4908654315084	-303.3449	12.902698502209503	14.58566213106555
mp-239	BaS3	113	2-16	12.596299999999998	6.6843	5.911999999999999	6.099619662083414	0.97397161	190.71628639799997	1.609328806899956	3.188513335449755	2.784433970166844	7.651434591559329	6.468463010847176	-41.479340850085904	-75.50995560821993	-40.5969	15.910948903428256	18.063385509778918
mp-23949	RbCaH3	221	1-2-1	11.722	3.3116	8.410400000000001	24.25458410853718	2.08455844	89.3536053605	3.6431302568231967	3.567384400500722	2.440193354156101	3.840431809858461	2.0662892598904827	-386.1576415255537	-440.13474747777485	-365.4438	27.499850116845554	4.883116975914113
mp-23956	K2MgH4	139	1-2-1	7.687800000000001	3.3002000000000002	4.387600000000001	28.368236666418994	1.3034788899999998	106.912537798	2.126219217680281	3.264962157995161	2.7060255606807724	3.0716578378834907	2.281874481151717	-256.8512916760447	-282.55722131311893	-249.4549	7.263082946575273	29.567630594487422
mp-2400	NaS	194	1-16	7.505600000000001	4.2229	3.2827000000000006	6.913539020861618	2.4298574399999997	173.44267575499998	3.521783770154291	3.537229059460678	2.4638080076530757	7.945171630888787	5.144325381114639	-106.16102474720425	-182.3574450308321	-100.6972	54.84668958587931	2.10044017189932
mp-24007	Rb2HBrO	11	1-1-17-16	6.5409	2.6063	3.9346	7.796177633899877	3.54230041	255.466847123	8.923351967314602	9.663014554891117	1.2895047039952994	14.371345266362	2.6887441259921303	-365.6609384666106	-559.199124260875	-287.7015	685.1749864839725	0.11533327925934747
mp-24066	SrHClO	186	2-1-17-16	6.862	2.8494	4.0126	12.226417523247862	5.286780490000001	143.798672299	7.740255215505722	7.07101351448817	1.4466245217026448	10.305351031594228	1.9331372796951996	-468.47324962934107	-636.4154601234658	-391.3844	384.72654163675975	0.13762524418262725
mp-24084	KH	225	1-1	7.8322	2.8448	4.9874	23.232113177629152	1.7161000000000002	43.9949105792	3.489419217451839	3.529410199106067	2.470027914642129	3.8177788246046425	2.1267222840236233	-353.24978989590437	-405.5792182948023	-335.2715	27.541326841489806	5.922622869617556
mp-241	CdF2	225	12-17	8.6073	2.89	5.717300000000001	11.232188706687385	2.94362649	38.9729403068	6.748742711904057	5.461668284361941	1.6674526502121638	8.869283403464602	2.3317743670204423	-359.7840005229868	-506.85637120220105	-313.4942	288.93983752250557	0.3291178240077449
mp-24292	Sr2H6Ru	225	2-1-8	10.6154	4.469599999999999	6.145799999999999	17.218864091273016	18.761892250000002	106.304405573	7.755271179020506	7.099893275287651	1.4439586824127162	9.499028299926097	1.537245460241555	-661.5113328669523	-822.5595397032247	-552.2721	233.91789834387052	0.06378248549367373
mp-24341	CsBeH3	11	1-2-1	4.772499999999999	2.4269	2.3455999999999997	21.274750886161414	1.9085422499999998	209.399406728	3.47906304879794	3.5269275310466917	2.472011328338786	3.9453731137506227	2.1984884676010172	-322.4655251918541	-377.11647321512606	-306.1184	32.17232927123236	4.558870401549104
mp-24423	SrHBr	129	2-1-17	9.265	4.1191	5.145900000000001	17.88900980971685	0.82919236	124.75569105	1.6650818832536591	3.196299173318937	2.7762234210527548	3.5051576165547047	2.777245256511415	-125.96756426442286	-152.21086978859543	-123.1804	12.123842195638705	27.844919255839873
mp-24424	BaHBr	129	2-1-17	9.0962	4.16	4.9361999999999995	17.375767413191905	1.089936	146.111292079	1.8739389374231497	3.226415453922041	2.744945669886008	3.627379289130484	2.7783100177461604	-138.12649195898305	-168.42337542049316	-134.6711	14.853243974301055	17.290964443919755
mp-24428	KH2N	11	1-1-15	9.5682	2.7581999999999995	6.809999999999999	10.533051297230953	2.93573956	102.578417584	7.813764064367162	7.213517429766371	1.4337659755059442	10.913551967604663	2.1945696195184117	-408.8346253595399	-580.289269395747	-340.3704	440.26413817240865	0.216576181990112
mp-2455	As2Os	58	15-8	33.7357	20.0294	13.7063	7.653177750122974	2.0534890000000003	100.83369522899999	0.6026641742709884	3.0634765556592987	2.923725177670949	5.8850634724450845	5.513018246822242	-19.22144625681337	-31.526037214056725	-19.0755	5.0974561423741225	26.742108780925054
mp-24589	K2HBrO	11	1-1-17-16	6.419099999999999	2.5748	3.8442999999999996	8.849187768935437	2.59789924	223.421680735	7.228473505182738	6.163034233106338	1.5498966762697022	10.55647359355841	2.8112045459755737	-309.4995124807601	-469.7883445460333	-264.554	363.5215413790584	0.2964074230923288
mp-2469	CdS	216	12-16	10.3664	6.851999999999999	3.5143999999999997	8.585772020902706	1.8911750399999998	49.4260679844	1.3318937419590986	3.1512506962930016	2.824471686922636	5.621367484374327	4.806437164071237	-48.12947029311693	-75.40789898616111	-47.2939	13.023185721564452	11.365605258536636
mp-24721	RbH	225	1-1	8.3951	2.9568	5.4383	21.812608413170782	0.9594202500000001	52.0494310977	2.6354421930695247	3.3511982112105563	2.6233128399438685	3.5236378594576814	2.3534942074537546	-246.78736179528678	-285.58238895339116	-237.7272	18.430390989108837	15.830626427238997
mp-2490	GaP	216	13-15	13.3048	11.243299999999998	2.061500000000001	11.637999841186497	1.96981225	40.2381559819	0.3251935706967488	3.033353284262263	2.9594389310374436	4.127064091982779	3.9689552171777467	-15.715773012544897	-21.61135333084347	-15.651	2.4376168523557293	58.29767732658227
mp-2517	Ca2Si	62	2-14	27.0868	15.200100000000003	11.886699999999998	7.704632561194542	0.7147011600000001	318.62011411399993	0.5043487524647463	3.05261728414401	2.93650062186999	5.814116675974002	5.505739852776924	-16.173224199792013	-26.41636885926332	-16.07	4.191039067966984	93.45344887069025
mp-252	BeTe	216	2-16	8.579899999999999	7.551899999999999	1.0280000000000002	15.049419963382006	1.8900750400000002	44.1187357894	0.3224941330596205	3.033067924129555	2.959781149941628	3.4697849075378047	3.333281288110073	-20.15311195129322	-25.347322511528848	-20.0723	2.071440344696144	71.49736760853256
mp-2530	Li2Te	225	1-16	8.334299999999999	5.0698	3.2645000000000013	9.960084566426511	3.41251729	66.9303672195	2.5938816183508306	3.3436854889256447	2.630286056871418	5.550384649315467	3.913555997411346	-110.83552022090001	-163.8341012572467	-106.847	33.609476376661256	2.440646733646718
mp-25305	Y2Ti2S2O5	139	3-4-16-16	33.8067	6.930400000000001	26.8763	19.077886760265162	1.1263576899999999	159.614874659	1.5987072611346635	3.187042933953591	2.7859928371994687	3.3748483944029077	2.7023828538234933	-128.85954974511517	-153.0372011672367	-126.1396	10.556877708902013	23.54126036275712
mp-2534	GaAs	216	13-15	37.3149	35.1206	2.194299999999999	8.120937769004302	1.7184588099999998	45.33903598169999	0.04417797285081898	3.0044574253662026	2.9946104047405435	5.396745401999584	5.371203850550977	-1.484550392053886	-2.1879333440176327	-1.4837	0.33784675732374764	482.1505293785423
mp-2542	BeO	186	2-16	7.0655	3.1164	3.9490999999999996	32.47860075893156	1.32066064	27.405112683299997	2.0743713913786803	3.25683390596214	2.7141297324182028	2.978676358329619	2.2532289157393293	-286.6679510672682	-309.67490573642124	-278.6206	4.638971916192661	45.69077786168418
mp-2552	TeO3	167	16-16	15.1638	5.6241	9.539700000000002	17.8448815060488	3.4358329599999995	94.435330573	2.815271861699115	3.384796468658056	2.5926534554780316	3.9396299515021225	2.5399984176029804	-216.31958700831748	-263.0999908840458	-207.7731	27.71410167521682	2.939738379051406
mp-2574	ZrO2	137	4-16	37.0438	5.5415	31.50229999999999	19.392394620983147	2.15032896	66.4311528555	2.931052814714331	3.4074241584944063	2.5724814571384615	3.835034878844636	2.4110349295263265	-245.22850062285536	-292.1143654154301	-235.0627	26.764160850283893	4.863881600710156
mp-2576	Sr2Ge	62	2-14	28.1147	15.8745	12.2402	4.2218575764651085	0.4096	389.6467942649999	0.4899713738514779	3.0510465239544713	2.938357434984034	10.039227841798382	9.63325767212146	-8.608099253970732	-18.514488053458443	-8.5554	3.5942805432325247	190.13830140791654
mp-2600	BaTe	221	2-16	26.487099999999998	8.3785	18.1086	3.833455964509008	0.30283009	72.649230558	1.3154549558809625	3.149116196279712	2.826802257796211	11.46420448324195	10.276717723424122	-21.21916040892916	-47.96963788793	-20.8546	10.535812577511226	87.73532068119242
mp-2605	CaO	225	2-16	15.7483	3.8427000000000002	11.905600000000002	16.588542655646318	2.1768051600000002	27.015483452199998	4.087655688488345	3.6907454322368585	2.349490581468026	4.811588312664828	2.3414194645027853	-298.94700967011516	-373.48669659284315	-280.4402	63.08221927811736	2.0385201459760545
mp-2624	AlSb	216	13-15	13.896	12.5695	1.3265000000000016	9.849509918385968	2.5084224400000004	58.35784983979999	0.21982647292611177	3.022325434204607	2.9727293766910994	4.654620158338968	4.538624614829879	-8.97905811549317	-13.108698696801385	-8.9546	1.6984099914900521	65.70498438779836
mp-2646	Mg3Sb2	164	2-15	28.8553	14.7718	14.0835	6.504100902499379	0.28686735999999996	128.900798584	0.3980027162644294	3.0411025938614924	2.950169184630196	6.700616910236482	6.436814744799267	-10.759507849035726	-18.903844130783135	-10.7061	3.1972668013409717	305.1978816185259
mp-2657	TiO2	136	4-16	452.82169999999996	7.7213	445.10040000000004	22.33699774010174	3.05865121	61.8190617323	2.7019693745861124	3.3634172207676727	2.612063659356365	3.516429890711282	2.31954496909683	-259.38467731478073	-298.75785144478164	-249.5993	18.43307617064692	4.964937164848882
mp-2659	LiN3	12	1-15	8.6329	2.6826	5.9502999999999995	20.938481122264665	2.93916736	42.5282643217	5.521452241659536	4.317684467157474	2.005192552241217	5.613614567348442	1.765721363189011	-527.3227927229625	-627.3573968844023	-478.1459	91.09161925012864	1.0455355195115346
mp-2667	CsAu	221	1-11	9.9396	6.3278	3.6118	2.2392514773100007	0.13875625	71.8517246507	0.8199066370698417	3.0882388585314304	2.8950054608818814	18.750419743218533	17.80899959254981	-7.673296995602732	-22.480122966011848	-7.5939	4.837002737479123	417.07354405371774
mp-267	Te2Ru	58	16-8	27.611599999999996	20.3937	7.217900000000001	7.598918071530589	0.39589263999999996	135.744917885	0.16781223115235802	3.016963238076558	2.979239253394671	5.759279618378341	5.658042020067284	-5.28478920979862	-8.550761071182624	-5.2737	1.3118057209215506	539.0072183593128
mp-2672	K2O2	64	1-16	6.1489	2.6196	3.5293	9.554249252034978	3.9756372099999995	147.748659898	8.106787172070868	7.8084285766826325	1.3871118298804916	11.829880344195116	2.343899683247051	-390.24974437696926	-568.4239987409369	-320.3225	506.1909893931219	0.13909783579795432
mp-2691	CdSe	216	12-16	17.9842	14.2898	3.6944000000000012	5.617375887641998	1.7416080900000004	56.27036287279999	0.45911621651326096	3.047690823844739	2.942333243141048	7.679403783474511	7.350399852647482	-10.727936395658064	-20.177315579317504	-10.6662	3.6301929808734026	44.27528685679433
mp-2695	Sb2Os	58	15-8	34.4968	20.8619	13.634900000000002	6.092510773711685	0.43494025	127.893198839	0.29035108379506036	3.0296822645385455	2.9638497034669484	7.062015781301212	6.864198965037655	-7.342484187179457	-13.235073297732852	-7.3155	2.26762381607439	283.8186437438851
mp-2697	SrO2	139	2-16	14.094999999999999	3.3576	10.7374	11.318559282414661	4.787344000000001	40.78969654179999	8.463390039326526	8.585270041664806	1.3392836456608574	12.002879587947392	1.9169334869021148	-491.4350550807197	-675.2057456204601	-396.1681	500.57079080965013	0.1168103674976029
mp-27138	K2PdBr4	123	1-10-17	5.664599999999999	3.1428	2.5218	3.935567650202254	3.6810259600000004	231.322106973	7.857654237377764	7.2999342245531516	1.426315913534918	17.45202695388436	7.0309971078540885	-153.93572913728016	-316.3439238764048	-127.8962	248.89431677559844	0.305532679911354
mp-27193	RbIO3	160	1-17-16	8.8883	4.175400000000001	4.7129	14.926150871820516	0.9025	89.42796421639999	1.7910538460340828	3.214277728732468	2.7574564918676847	3.9243338929149116	3.0572670786318414	-113.2656172809113	-144.47034482792995	-110.5629	16.053834451507683	19.32037443796514
mp-27207	K2MgCl4	139	1-2-17	9.9032	2.6121999999999996	7.291000000000001	7.2611249744113255	2.2189081600000002	187.332983329	8.936353673898193	9.694626837540424	1.2882625279418358	14.733703602696306	2.9237039982078437	-341.3004593406606	-534.6118606237915	-268.3608	678.5673154336034	0.18591278869263683
mp-27227	LiAg3O2	72	1-11-16	10.9284	8.1808	2.7476000000000007	13.981611734184884	0.60559524	163.69301282	0.3668607713201778	3.0377747176766996	2.954142531814597	3.646085412861272	3.483956058368185	-21.311038974855045	-27.485755114869797	-21.2142	2.5126880929170254	183.95876914668352
mp-27243	K2PtBr4	123	1-10-17	5.795400000000001	3.1099999999999994	2.685400000000001	3.8197459655063866	3.5302652100000005	231.566099371	8.215596904709042	8.03961488356786	1.3715440432585324	18.36356265414189	7.101998749410896	-158.97366842405313	-326.95091748640283	-129.7791	276.23163104024013	0.28705214014701325
mp-27255	Ga2TeS2	109	13-16-16	9.5606	6.8866	2.6740000000000017	8.749445712699435	1.87553025	252.35404585699996	1.0785261511951951	3.119202071377308	2.8598979330592957	5.435465132131512	4.793366732619864	-39.57719608833582	-61.471311639928636	-39.028	10.00965765551471	14.910706864581893
mp-27294	Ca3AsBr3	221	2-15-17	11.0098	5.2878	5.7219999999999995	7.196250323046187	0.39727809	200.57742523799996	1.3245705559068552	3.150298839673025	2.8255104778278013	6.508701030515147	5.625511155039668	-40.11425719335509	-67.8155181606361	-39.4234	12.79168668243714	55.083192387411685
mp-27300	RbAuBr3	12	1-11-17	13.810500000000001	7.889099999999998	5.921400000000001	2.4747152697042303	0.23687689000000003	321.88820393299994	0.9644368164392781	3.105335120607375	2.8755126525199732	17.11440431930178	16.054382313659108	-9.994423257649705	-27.901799723769845	-9.8707	6.064394067096316	194.8639147235309
mp-27303	NaAg3O2	72	1-11-16	9.597	7.039100000000001	2.5578999999999987	11.451717949976276	0.7842873600000001	186.646371959	0.5683563754574734	3.0596629516682836	2.928198294429291	4.2494023056205785	3.9656038560709286	-27.11227347425532	-37.67880800209254	-26.9155	4.500627630205786	79.30366013248332
mp-27315	CaTiF6	225	2-4-17	6.4613	2.1454	4.3159	17.202591023673783	96.13606401	138.768399204	42.21598678147395	250.35765225156229	1.0085234021674128	252.31954119500838	1.0169720970933018	-13654.58995424588	-14090.600518467212	-3003.3276	5.706930393621089	0.5102142885407864
